Year,Block,Treatment,Pasture,Ecosite,C3PGObj,Plot,Transect,Distance,BOBU,WSPG,VUOC,C3PG,FORB,SS,C4PG,SD,
2018,7,AGM,7SE,Sandy,(blank),4,1,N,241.6,0.0,271.8,31.2,0.0,0.0,241.6,59.2,
2018,7,AGM,7SE,Sandy,(blank),4,1,S,147.5,0.0,4.3,656.1,0.0,0.0,147.5,55.4,
2018,7,AGM,7SE,Sandy,(blank),4,4,N,18.3,27.4,0.0,1678.6,0.0,0.0,45.7,800.8,
2018,7,AGM,7SE,Sandy,(blank),4,4,S,405.8,51.7,0.0,180.3,259.9,0.0,457.5,247.6,
2018,7,TGM,7NW,Loamy,NonMCLO,1,1,N,319.2,0.0,38.2,0.0,91.5,0.0,319.2,216.9,
2018,7,TGM,7NW,Loamy,NonMCLO,1,1,S,295.5,0.0,0.0,0.0,84.5,0.0,295.5,218.5,
2018,7,TGM,7NW,Loamy,NonMCLO,1,4,N,44.7,42.5,13.5,297.1,242.7,0.0,87.2,138.3,
2018,7,TGM,7NW,Loamy,NonMCLO,1,4,S,167.4,0.0,12.4,241.6,12.4,0.0,167.4,247.6,
2018,7,TGM,7NW,Loamy,NonMCLO,2,1,N,303.5,0.0,92.6,0.0,184.6,0.0,303.5,333.1,
2018,7,TGM,7NW,Loamy,NonMCLO,2,1,S,142.6,0.0,137.2,498.4,0.0,0.0,142.6,262.6,
2018,7,TGM,7NW,Loamy,NonMCLO,2,4,N,127.6,0.0,64.6,240.6,43.6,0.0,127.6,514.0,
2018,7,TGM,7NW,Loamy,NonMCLO,2,4,S,131.3,0.0,91.5,96.3,4.8,0.0,131.3,204.5,
2018,7,TGM,7NW,Loamy,NonMCLO,4,1,N,39.8,21.0,5.9,342.8,13.5,0.0,60.8,56.5,
2018,7,TGM,7NW,Loamy,NonMCLO,4,1,S,323.5,71.6,96.3,2.2,20.5,0.0,395.0,219.6,
2018,7,TGM,7NW,Loamy,NonMCLO,4,4,N,410.1,55.4,28.0,410.6,6.5,0.0,465.5,49.0,
2018,7,TGM,7NW,Loamy,NonMCLO,4,4,S,155.5,35.5,53.3,774.5,12.4,0.0,191.1,123.8,
2018,7,TGM,7NW,Salt Flats,(blank),5,1,N,140.5,0.0,4.3,907.9,0.0,0.0,140.5,722.3,
2018,7,TGM,7NW,Salt Flats,(blank),5,1,S,8.1,0.0,0.0,877.8,11.3,0.0,8.1,538.2,
2018,7,TGM,7NW,Salt Flats,(blank),5,4,N,102.8,0.0,0.0,92.6,0.0,0.0,102.8,317.5,
2018,7,TGM,7NW,Salt Flats,(blank),5,4,S,89.3,128.6,6.5,160.9,0.0,0.0,218.0,463.4,
2018,7,TGM,7NW,Salt Flats,(blank),6,1,N,409.0,0.0,0.0,251.3,25.3,0.0,409.0,496.8,
2018,7,TGM,7NW,Salt Flats,(blank),6,1,S,241.1,0.0,0.0,418.7,10.2,232.5,241.1,838.0,
2018,7,TGM,7NW,Salt Flats,(blank),6,4,N,166.3,50.6,88.3,641.0,26.4,0.0,216.9,842.3,
2018,7,TGM,7NW,Salt Flats,(blank),6,4,S,143.2,332.6,19.4,790.1,12.9,0.0,475.8,850.3,
2018,7,TGM,7NW,Sandy,(blank),3,1,N,181.9,0.0,42.5,309.5,10.2,706.1,181.9,362.7,
2018,7,TGM,7NW,Sandy,(blank),3,1,S,30.7,0.0,0.0,984.9,0.0,0.0,30.7,215.8,
2018,7,TGM,7NW,Sandy,(blank),3,4,N,245.4,0.0,2.2,469.3,0.0,0.0,245.4,861.7,
2018,7,TGM,7NW,Sandy,(blank),3,4,S,232.5,63.0,11.8,0.0,15.6,0.0,295.5,165.2,
2018,8,AGM,8E,Loamy,NonMCLO,1,1,N,324.0,1.1,0.0,294.9,49.0,0.0,325.1,632.4,
2018,8,AGM,8E,Loamy,NonMCLO,1,1,S,320.8,0.0,0.0,75.3,3.2,0.0,320.8,372.4,
2018,8,AGM,8E,Loamy,NonMCLO,1,4,N,288.5,0.0,51.7,33.4,259.9,0.0,288.5,249.7,
2018,8,AGM,8E,Loamy,NonMCLO,1,4,S,242.2,0.0,17.8,184.6,109.8,0.0,242.2,214.2,
2018,8,AGM,8E,Loamy,NonMCLO,3,1,N,308.4,0.0,17.8,29.1,0.5,0.0,308.4,372.4,
2018,8,AGM,8E,Loamy,NonMCLO,3,1,S,221.7,0.0,14.5,80.5,15.1,0.0,221.7,388.6,
2018,8,AGM,8E,Loamy,NonMCLO,3,4,N,366.0,0.0,5.9,0.0,0.1,0.0,366.0,244.3,
2018,8,AGM,8E,Loamy,NonMCLO,3,4,S,367.6,0.0,1.6,0.0,2.2,0.0,367.6,193.8,
2018,8,AGM,8E,Sandy,(blank),2,1,N,48.4,0.0,0.0,595.8,35.5,0.0,48.4,891.3,
2018,8,AGM,8E,Sandy,(blank),2,1,S,104.9,0.0,39.8,0.0,508.6,1772.3,104.9,95.8,
2018,8,AGM,8E,Sandy,(blank),2,4,N,379.4,0.0,1.1,0.0,57.0,0.0,379.4,241.6,
2018,8,AGM,8E,Sandy,(blank),2,4,S,255.6,0.0,0.0,55.4,27.4,0.0,255.6,197.5,
2018,8,AGM,8E,Sandy,(blank),4,1,N,352.0,0.0,0.0,378.4,5.4,0.0,352.0,425.7,
2018,8,AGM,8E,Sandy,(blank),4,1,S,383.7,0.0,0.0,509.7,0.0,0.0,383.7,617.3,
2018,8,AGM,8E,Sandy,(blank),4,4,N,292.2,6.5,50.1,177.1,9.7,0.0,298.7,332.1,
2018,8,AGM,8E,Sandy,(blank),4,4,S,194.3,24.2,0.0,153.9,114.6,0.0,218.5,125.9,
2018,8,TGM,5E,Loamy,NonMCLO,1,1,N,304.1,0.0,136.2,150.2,7.0,0.0,304.1,80.2,
2018,8,TGM,5E,Loamy,NonMCLO,1,1,S,69.4,0.0,2.7,503.2,7.5,10.8,69.4,54.9,
2018,8,TGM,5E,Loamy,NonMCLO,1,4,N,219.6,0.0,0.0,169.0,0.0,1145.8,219.6,99.0,
2018,8,TGM,5E,Loamy,NonMCLO,1,4,S,220.7,0.0,0.0,412.3,4.8,0.0,220.7,175.5,
2018,8,TGM,5E,Loamy,NonMCLO,3,1,N,160.9,0.0,0.5,324.0,1.6,180.3,160.9,152.8,
2018,8,TGM,5E,Loamy,NonMCLO,3,1,S,272.3,0.0,0.0,453.7,0.0,0.0,272.3,272.3,
2018,8,TGM,5E,Loamy,NonMCLO,3,4,N,49.5,0.0,4.3,434.9,11.8,0.0,49.5,135.1,
2018,8,TGM,5E,Loamy,NonMCLO,3,4,S,88.8,0.0,128.1,18.8,11.8,0.0,88.8,66.2,
2018,8,TGM,5E,Sandy,(blank),2,1,N,324.5,0.0,0.0,0.0,14.5,213.1,324.5,64.6,
2018,8,TGM,5E,Sandy,(blank),2,1,S,144.2,0.0,0.5,608.2,6.5,94.2,144.2,159.8,
2018,8,TGM,5E,Sandy,(blank),2,4,N,234.7,0.0,0.0,437.6,4.8,0.0,234.7,566.7,
2018,8,TGM,5E,Sandy,(blank),2,4,S,132.9,0.0,0.0,477.9,0.0,1572.6,132.9,384.3,
2018,8,TGM,5E,Sandy,(blank),4,1,N,160.4,0.0,0.0,772.8,0.0,0.0,160.4,419.3,
2018,8,TGM,5E,Sandy,(blank),4,1,S,335.3,0.0,0.0,21.5,0.4,0.0,335.3,302.5,
2018,8,TGM,5E,Sandy,(blank),4,4,N,302.5,95.8,0.0,275.0,142.1,0.0,398.3,220.1,
2018,8,TGM,5E,Sandy,(blank),4,4,S,311.1,0.0,0.0,243.3,7.5,0.0,311.1,171.1,
2018,9,AGM,17S,Loamy,NonMCLO,1,1,N,134.0,503.8,484.9,0.0,5.9,0.0,637.8,693.7,
2018,9,AGM,17S,Loamy,NonMCLO,1,1,S,348.2,0.0,79.7,494.6,3.2,0.0,348.2,137.2,
2018,9,AGM,17S,Loamy,NonMCLO,1,4,N,395.0,190.5,175.5,426.3,0.0,0.0,585.6,462.8,
2018,9,AGM,17S,Loamy,NonMCLO,1,4,S,297.1,0.0,71.6,639.4,18.8,0.0,297.1,194.3,
2018,9,AGM,17S,Loamy,NonMCLO,2,1,N,442.4,68.9,497.3,33.4,49.0,0.0,511.3,38.2,
2018,9,AGM,17S,Loamy,NonMCLO,2,1,S,192.1,4.3,54.4,0.0,264.3,0.0,196.4,16.1,
2018,9,AGM,17S,Loamy,NonMCLO,2,4,N,153.9,0.0,450.5,29.1,3.2,0.0,153.9,250.3,
2018,9,AGM,17S,Loamy,NonMCLO,2,4,S,139.9,0.0,240.0,0.0,238.4,0.0,139.9,22.1,
2018,9,AGM,17S,Salt Flats,(blank),3,1,N,40.4,81.3,7.5,1337.4,0.0,225.0,121.6,649.1,
2018,9,AGM,17S,Salt Flats,(blank),3,1,S,113.6,0.0,0.0,829.9,13.5,0.0,113.6,394.0,
2018,9,AGM,17S,Salt Flats,(blank),3,4,N,0.0,2132.9,3.2,0.0,82.9,0.0,2132.9,395.0,
2018,9,AGM,17S,Salt Flats,(blank),3,4,S,328.3,1036.6,0.0,39.3,683.0,0.0,1364.9,89.9,
2018,9,AGM,17S,Salt Flats,(blank),4,1,N,299.2,0.0,0.0,867.0,0.0,0.0,299.2,613.0,
2018,9,AGM,17S,Salt Flats,(blank),4,1,S,332.1,0.0,0.0,446.7,18.8,0.0,332.1,363.8,
2018,9,AGM,17S,Salt Flats,(blank),4,4,N,18.8,1005.3,46.3,656.6,16.7,0.0,1024.2,984.4,
2018,9,AGM,17S,Salt Flats,(blank),4,4,S,25.3,574.8,0.0,1226.0,8.6,0.0,600.1,578.6,
2018,9,AGM,17S,Sandy,(blank),5,1,N,280.9,0.0,124.9,299.8,236.3,0.0,280.9,68.9,
2018,9,AGM,17S,Sandy,(blank),5,1,S,227.7,75.9,24.8,493.0,0.5,0.0,303.5,145.3,
2018,9,AGM,17S,Sandy,(blank),5,4,N,503.8,0.0,52.7,61.4,45.2,0.0,503.8,279.3,
2018,9,AGM,17S,Sandy,(blank),5,4,S,815.4,0.0,12.9,29.1,15.1,0.0,815.4,66.7,
2018,9,AGM,17S,Sandy,(blank),6,1,N,39.8,0.0,0.0,2106.5,65.1,0.0,39.8,1120.0,
2018,9,AGM,17S,Sandy,(blank),6,1,S,0.0,0.0,0.0,1435.9,0.0,0.0,0.0,224.4,
2018,9,AGM,17S,Sandy,(blank),6,4,N,89.3,192.7,71.0,776.1,22.6,0.0,282.0,319.7,
2018,9,AGM,17S,Sandy,(blank),6,4,S,33.9,0.0,2.2,1004.3,5.4,0.0,33.9,44.7,
2018,9,TGM,17N,Loamy,NonMCLO,1,1,N,476.3,0.0,61.9,126.5,0.0,0.0,476.3,193.8,
2018,9,TGM,17N,Loamy,NonMCLO,1,1,S,522.0,0.5,1378.9,87.2,43.1,0.0,522.6,25.8,
2018,9,TGM,17N,Loamy,NonMCLO,1,4,N,397.7,151.8,100.1,141.0,19.9,200.2,549.5,224.4,
2018,9,TGM,17N,Loamy,NonMCLO,1,4,S,368.7,28.5,261.0,129.2,87.2,0.0,397.2,74.3,
2018,9,TGM,17N,Loamy,NonMCLO,2,1,N,329.9,0.0,4.3,346.1,0.0,0.0,329.9,42.5,
2018,9,TGM,17N,Loamy,NonMCLO,2,1,S,544.1,0.0,69.4,160.9,0.0,25.8,544.1,62.4,
2018,9,TGM,17N,Loamy,NonMCLO,2,4,N,526.4,0.0,30.1,127.0,359.5,0.0,526.4,35.5,
2018,9,TGM,17N,Loamy,NonMCLO,2,4,S,421.9,0.0,344.4,0.0,49.5,0.0,421.9,56.5,
2018,9,TGM,17N,Salt Flats,(blank),3,1,N,349.8,439.2,0.0,798.1,5.4,0.0,789.0,1199.6,
2018,9,TGM,17N,Salt Flats,(blank),3,1,S,139.4,628.1,0.0,848.2,0.0,0.0,767.5,321.8,
2018,9,TGM,17N,Salt Flats,(blank),3,4,N,77.5,1128.1,0.0,977.4,280.9,0.0,1205.6,2158.2,
2018,9,TGM,17N,Salt Flats,(blank),3,4,S,329.9,1828.3,0.0,911.2,22.6,0.0,2158.2,1505.3,
2018,9,TGM,17N,Salt Flats,(blank),4,1,N,0.0,930.5,2.2,1833.1,294.9,0.0,930.5,1719.5,
2018,9,TGM,17N,Salt Flats,(blank),4,1,S,0.0,2214.1,0.0,325.6,448.3,0.0,2214.1,3849.2,
2018,9,TGM,17N,Salt Flats,(blank),4,4,N,479.5,1660.9,0.0,103.3,0.0,0.0,2140.4,2547.8,
2018,9,TGM,17N,Salt Flats,(blank),4,4,S,187.3,956.9,117.9,0.0,0.5,0.0,1144.2,424.6,
2018,9,TGM,17N,Sandy,(blank),5,1,N,130.8,0.0,0.0,910.6,9.7,0.0,130.8,683.5,
2018,9,TGM,17N,Sandy,(blank),5,1,S,134.0,0.0,18.8,482.2,20.5,0.0,134.0,177.6,
2018,9,TGM,17N,Sandy,(blank),5,4,N,113.0,0.0,7.5,665.2,0.0,0.0,113.0,84.0,
2018,9,TGM,17N,Sandy,(blank),5,4,S,409.6,12.4,3.2,157.7,24.8,0.0,421.9,24.8,
2018,9,TGM,17N,Sandy,(blank),6,1,N,395.6,0.0,148.5,0.0,212.6,108.7,395.6,71.6,
2018,9,TGM,17N,Sandy,(blank),6,1,S,242.7,16.1,173.3,0.0,42.0,0.0,258.9,73.2,
2018,9,TGM,17N,Sandy,(blank),6,4,N,63.5,621.1,0.0,765.3,64.0,0.0,684.6,817.0,
2018,9,TGM,17N,Sandy,(blank),6,4,S,42.0,64.6,3.2,928.9,384.3,0.0,106.6,484.9,
2018,10,AGM,20NW,Salt Flats,(blank),5,1,N,25.3,1528.5,86.1,176.5,8.1,0.0,1553.8,683.5,
2018,10,AGM,20NW,Salt Flats,(blank),5,1,S,246.0,221.7,0.4,442.4,0.0,0.0,467.7,550.0,
2018,10,AGM,20NW,Salt Flats,(blank),5,4,N,0.0,912.2,0.0,324.5,0.0,0.0,912.2,1271.2,
2018,10,AGM,20NW,Salt Flats,(blank),5,4,S,77.5,1150.1,0.0,0.0,22.1,0.0,1227.6,893.9,
2018,10,AGM,20NW,Salt Flats,(blank),6,1,N,232.5,312.7,25.8,250.3,59.2,0.0,545.2,799.8,
2018,10,AGM,20NW,Salt Flats,(blank),6,1,S,13.5,523.1,25.8,246.0,1.1,0.0,536.6,727.6,
2018,10,AGM,20NW,Salt Flats,(blank),6,4,N,340.1,672.2,55.4,350.9,3.2,0.0,1012.3,806.8,
2018,10,AGM,20NW,Sandy,(blank),1,1,N,310.5,0.0,2.2,747.0,5.9,0.0,310.5,367.0,
2018,10,AGM,20NW,Sandy,(blank),1,1,S,203.4,26.4,36.6,568.3,5.4,0.0,229.8,315.4,
2018,10,AGM,20NW,Sandy,(blank),1,4,N,0.0,0.0,0.2,687.8,6.5,0.0,0.0,169.0,
2018,10,AGM,20NW,Sandy,(blank),1,4,S,300.9,0.0,1.1,198.1,46.3,0.0,300.9,98.0,
2018,10,AGM,20NW,Sandy,(blank),2,1,N,0.0,157.2,9.1,912.8,11.8,0.0,157.2,392.3,
2018,10,AGM,20NW,Sandy,(blank),2,1,S,0.0,232.5,0.5,1195.9,10.2,0.0,232.5,497.3,
2018,10,AGM,20NW,Sandy,(blank),2,4,N,0.0,44.7,10.2,1334.2,7.0,0.0,44.7,651.2,
2018,10,AGM,20NW,Sandy,(blank),2,4,S,0.0,330.5,0.0,1028.5,6.5,0.0,330.5,329.9,
2018,10,AGM,20NW,Sandy,(blank),3,1,N,333.7,43.6,95.3,487.6,53.8,0.0,377.3,134.5,
2018,10,AGM,20NW,Sandy,(blank),3,1,S,3.2,514.0,225.5,0.0,32.8,0.0,517.2,371.9,
2018,10,AGM,20NW,Sandy,(blank),3,4,N,0.0,390.7,72.1,892.9,43.1,0.0,390.7,730.3,
2018,10,AGM,20NW,Sandy,(blank),3,4,S,0.0,185.7,106.6,384.3,198.1,0.0,185.7,219.6,
2018,10,AGM,20NW,Sandy,(blank),4,1,N,28.0,98.5,5.4,1268.5,164.1,0.0,126.5,0.0,
2018,10,AGM,20NW,Sandy,(blank),4,1,S,459.1,0.0,3.8,0.0,47.9,0.0,459.1,1.1,
2018,10,AGM,20NW,Sandy,(blank),4,4,N,26.4,168.5,1.1,1433.8,91.5,0.0,194.8,2.7,
2018,10,AGM,20NW,Sandy,(blank),4,4,S,440.2,152.3,117.9,0.0,163.6,0.0,592.6,1.1,
2018,10,TGM,20SE,Salt Flats,(blank),6,1,N,154.5,737.9,0.0,1304.0,0.0,0.0,892.3,546.8,
2018,10,TGM,20SE,Salt Flats,(blank),6,1,S,0.0,1524.2,0.0,95.8,0.0,0.0,1524.2,592.6,
2018,10,TGM,20SE,Salt Flats,(blank),6,4,N,0.0,694.3,0.0,1100.6,17.2,0.0,694.3,920.9,
2018,10,TGM,20SE,Salt Flats,(blank),6,4,S,1.1,932.7,0.0,20.5,3.8,0.0,933.8,285.2,
2018,10,TGM,20SE,Salt Flats,(blank),5,1,N,0.0,565.6,0.0,949.9,139.9,0.0,565.6,661.4,
2018,10,TGM,20SE,Salt Flats,(blank),5,1,S,0.0,943.5,56.0,107.1,151.2,0.0,943.5,523.1,
2018,10,TGM,20SE,Salt Flats,(blank),5,4,N,188.4,759.9,0.0,587.7,9.1,0.0,948.3,881.0,
2018,10,TGM,20SE,Salt Flats,(blank),5,4,S,73.2,577.5,92.0,498.9,16.7,0.0,650.7,965.0,
2018,10,TGM,20SE,Sandy,(blank),1,1,N,0.0,73.7,0.0,993.0,7.0,0.0,73.7,132.4,
2018,10,TGM,20SE,Sandy,(blank),1,1,S,4.8,191.1,0.0,1335.3,0.0,0.0,195.9,820.7,
2018,10,TGM,20SE,Sandy,(blank),1,4,N,0.0,52.2,0.0,1168.4,0.3,0.0,52.2,287.9,
2018,10,TGM,20SE,Sandy,(blank),1,4,S,0.0,0.0,0.0,1745.4,1.6,0.0,0.0,268.0,
2018,10,TGM,20SE,Sandy,(blank),2,1,N,0.0,56.0,0.0,967.7,0.0,0.0,56.0,144.8,
2018,10,TGM,20SE,Sandy,(blank),2,1,S,0.0,461.2,0.0,1744.8,0.0,0.0,461.2,171.1,
2018,10,TGM,20SE,Sandy,(blank),2,4,N,0.0,107.6,0.0,831.0,34.4,0.0,107.6,378.9,
2018,10,TGM,20SE,Sandy,(blank),2,4,S,0.0,15.1,0.0,1560.8,1.6,0.0,15.1,292.8,
2018,10,TGM,20SE,Sandy,(blank),3,1,N,398.8,23.1,0.0,892.9,494.6,0.0,421.9,45.2,
2018,10,TGM,20SE,Sandy,(blank),3,1,S,0.0,0.0,0.0,1038.7,0.0,0.0,0.0,388.0,
2018,10,TGM,20SE,Sandy,(blank),3,4,N,264.3,28.5,0.0,172.8,30.1,0.0,292.8,75.3,
2018,10,TGM,20SE,Sandy,(blank),3,4,S,0.0,0.0,0.0,1071.0,11.3,0.0,0.0,11.3,
2018,10,TGM,20SE,Sandy,(blank),4,1,N,395.0,0.0,14.0,215.3,111.4,0.0,395.0,1.6,
2018,10,TGM,20SE,Sandy,(blank),4,1,S,704.0,0.0,0.5,0.0,145.3,0.0,704.0,25.8,
2018,10,TGM,20SE,Sandy,(blank),4,4,N,865.4,20.5,98.0,16.1,23.7,0.0,885.9,1.1,
2018,10,TGM,20SE,Sandy,(blank),4,4,S,320.8,0.0,17.8,389.7,67.3,1092.0,320.8,8.1,
2019,1,AGM,NH,Loamy,NonMCLO,1,1,N,686.9,24.8,124.6,84.8,164.3,42.6,711.7,11.0,
2019,1,AGM,NH,Loamy,NonMCLO,1,1,S,653.7,26.7,165.2,23.0,104.8,0.0,680.4,10.7,
2019,1,AGM,NH,Loamy,NonMCLO,1,4,N,23.4,0.0,9.2,1664.6,26.9,0.0,23.4,5.6,
2019,1,AGM,NH,Loamy,NonMCLO,1,4,S,223.2,0.0,53.3,571.0,367.1,34.1,223.2,3.2,
2019,1,AGM,NH,Loamy,NonMCLO,2,1,N,249.7,0.0,42.7,358.5,53.0,0.0,249.7,7.3,
2019,1,AGM,NH,Loamy,NonMCLO,2,1,S,488.7,0.0,170.9,48.6,12.3,583.9,488.7,6.1,
2019,1,AGM,NH,Loamy,NonMCLO,2,4,N,392.5,0.0,459.7,189.6,261.2,0.0,392.5,10.2,
2019,1,AGM,NH,Loamy,NonMCLO,2,4,S,503.4,0.0,218.2,69.1,222.7,0.0,503.4,9.8,
2019,1,AGM,NH,Loamy,NonMCLO,3,1,N,298.6,0.0,11.5,63.5,0.0,0.0,298.6,10.0,
2019,1,AGM,NH,Loamy,NonMCLO,3,1,S,393.5,0.0,14.7,735.0,1.5,0.0,393.5,10.5,
2019,1,AGM,NH,Loamy,NonMCLO,3,4,N,152.4,0.0,48.4,457.8,34.0,0.0,152.4,0.0,
2019,1,AGM,NH,Loamy,NonMCLO,3,4,S,417.5,0.0,119.9,92.0,1.1,0.0,417.5,0.3,
2019,1,AGM,NH,Loamy,NonMCLO,4,1,N,481.8,0.0,67.8,25.8,400.8,0.0,481.8,2.0,
2019,1,AGM,NH,Loamy,NonMCLO,4,1,S,313.1,0.0,165.6,575.9,277.2,51.5,313.1,0.0,
2019,1,AGM,NH,Loamy,NonMCLO,4,4,N,240.1,0.0,48.0,273.2,0.0,0.0,240.1,10.4,
2019,1,AGM,NH,Loamy,NonMCLO,4,4,S,741.5,0.0,97.4,198.4,0.0,0.0,741.5,10.4,
2019,1,TGM,15E,Loamy,NonMCLO,1,1,N,365.4,0.0,223.8,0.0,939.7,18.0,365.4,28.2,
2019,1,TGM,15E,Loamy,NonMCLO,1,1,S,478.3,0.0,443.0,40.4,266.7,0.0,478.3,10.5,
2019,1,TGM,15E,Loamy,NonMCLO,1,4,N,761.0,0.0,23.9,68.7,516.8,14.1,761.0,0.9,
2019,1,TGM,15E,Loamy,NonMCLO,1,4,S,777.0,0.0,5.4,0.0,840.1,0.0,777.0,1.3,
2019,1,TGM,15E,Loamy,NonMCLO,2,1,N,745.5,53.4,233.0,0.0,101.8,19.4,798.9,18.0,
2019,1,TGM,15E,Loamy,NonMCLO,2,1,S,163.0,0.0,589.8,30.5,197.5,10.7,163.0,44.7,
2019,1,TGM,15E,Loamy,NonMCLO,2,4,N,853.9,0.0,249.8,191.7,11.3,0.0,853.9,95.5,
2019,1,TGM,15E,Loamy,NonMCLO,2,4,S,128.4,150.4,885.3,1353.2,222.9,0.0,278.7,702.4,
2019,1,TGM,15E,Loamy,NonMCLO,3,1,N,570.5,70.4,187.2,65.0,1150.2,0.0,640.9,61.2,
2019,1,TGM,15E,Loamy,NonMCLO,3,1,S,231.2,0.0,410.9,211.9,663.6,166.4,231.2,43.3,
2019,1,TGM,15E,Loamy,NonMCLO,3,4,N,162.2,197.8,206.7,323.1,96.8,4.4,360.0,4.4,
2019,1,TGM,15E,Loamy,NonMCLO,3,4,S,77.3,94.7,14.1,179.2,267.0,0.0,172.1,29.9,
2019,1,TGM,15E,Loamy,NonMCLO,4,1,N,430.4,0.0,170.6,19.4,889.2,0.0,430.4,0.5,
2019,1,TGM,15E,Loamy,NonMCLO,4,1,S,761.9,0.0,48.8,9.1,400.9,0.0,761.9,14.3,
2019,1,TGM,15E,Loamy,NonMCLO,4,4,N,0.0,0.0,521.6,194.0,353.1,14.3,0.0,0.0,
2019,1,TGM,15E,Loamy,NonMCLO,4,4,S,292.7,0.0,802.4,0.0,503.4,0.0,292.7,12.6,
2019,2,AGM,21N,Loamy,NonMCLO,1,1,N,74.5,0.0,0.0,1312.1,23.8,0.0,74.5,4.0,
2019,2,AGM,21N,Loamy,NonMCLO,1,1,S,201.3,0.0,0.0,1694.2,0.0,0.0,201.3,19.1,
2019,2,AGM,21N,Loamy,NonMCLO,1,4,N,474.0,0.0,103.9,38.5,352.9,673.4,474.0,9.2,
2019,2,AGM,21N,Loamy,NonMCLO,1,4,S,99.7,0.0,153.9,39.1,990.7,25.5,99.7,8.7,
2019,2,AGM,21N,Loamy,NonMCLO,2,1,N,406.1,101.0,0.0,83.5,29.8,255.3,507.1,6.8,
2019,2,AGM,21N,Loamy,NonMCLO,2,1,S,68.2,0.0,191.5,8.7,626.6,92.3,68.2,5.5,
2019,2,AGM,21N,Loamy,NonMCLO,2,4,N,388.4,0.0,270.2,0.0,434.7,0.0,388.4,13.9,
2019,2,AGM,21N,Loamy,NonMCLO,2,4,S,30.1,0.0,139.7,1442.8,40.4,0.0,30.1,1.4,
2019,2,AGM,21N,Loamy,NonMCLO,3,1,N,3.2,0.0,18.7,864.0,658.2,697.4,3.2,2.9,
2019,2,AGM,21N,Loamy,NonMCLO,3,1,S,761.0,0.0,0.0,13.0,149.9,0.0,761.0,3.5,
2019,2,AGM,21N,Loamy,NonMCLO,3,4,N,0.0,0.0,22.2,244.1,1213.8,391.4,0.0,6.2,
2019,2,AGM,21N,Loamy,NonMCLO,3,4,S,49.7,0.0,4.1,580.9,1276.5,124.6,49.7,7.4,
2019,2,AGM,21N,Loamy,NonMCLO,4,1,N,0.0,0.0,279.9,1143.9,241.6,14.7,0.0,5.2,
2019,2,AGM,21N,Loamy,NonMCLO,4,1,S,188.0,0.0,354.9,1126.0,954.4,0.0,188.0,9.2,
2019,2,AGM,21N,Loamy,NonMCLO,4,4,N,463.8,0.0,78.5,107.8,227.4,0.0,463.8,4.3,
2019,2,AGM,21N,Loamy,NonMCLO,4,4,S,77.7,0.0,206.4,73.9,1486.7,0.0,77.7,0.5,
2019,2,TGM,24W,Loamy,NonMCLO,1,1,N,693.8,0.0,301.2,15.9,70.8,0.0,693.8,46.2,
2019,2,TGM,24W,Loamy,NonMCLO,1,1,S,190.8,0.0,383.5,0.0,67.4,130.9,190.8,93.8,
2019,2,TGM,24W,Loamy,NonMCLO,1,4,N,53.4,0.0,0.0,1682.4,41.7,29.4,53.4,21.2,
2019,2,TGM,24W,Loamy,NonMCLO,1,4,S,241.6,0.0,21.0,516.2,37.7,146.4,241.6,324.7,
2019,2,TGM,24W,Loamy,NonMCLO,2,1,N,1128.1,0.0,87.1,0.0,550.3,0.0,1128.1,71.1,
2019,2,TGM,24W,Loamy,NonMCLO,2,1,S,899.5,0.0,58.2,0.0,48.2,0.0,899.5,28.0,
2019,2,TGM,24W,Loamy,NonMCLO,2,4,N,533.8,0.0,0.5,477.3,68.4,5.5,533.8,24.8,
2019,2,TGM,24W,Loamy,NonMCLO,2,4,S,503.2,0.0,23.3,663.2,33.3,0.0,503.2,156.7,
2019,2,TGM,24W,Loamy,NonMCLO,3,1,N,654.2,0.0,18.9,0.0,349.3,0.0,654.2,2.3,
2019,2,TGM,24W,Loamy,NonMCLO,3,1,S,828.8,0.0,73.9,0.0,15.8,104.4,828.8,6.6,
2019,2,TGM,24W,Loamy,NonMCLO,3,4,N,773.8,0.0,0.0,40.0,185.4,0.0,773.8,33.4,
2019,2,TGM,24W,Loamy,NonMCLO,3,4,S,397.7,0.0,0.0,464.8,18.9,0.0,397.7,176.2,
2019,2,TGM,24W,Loamy,NonMCLO,4,1,N,890.9,0.0,2.6,56.5,0.0,0.0,890.9,39.8,
2019,2,TGM,24W,Loamy,NonMCLO,4,1,S,367.3,378.9,2.7,0.0,28.2,731.8,746.3,1269.0,
2019,2,TGM,24W,Loamy,NonMCLO,4,4,N,536.2,0.0,26.5,123.6,70.6,0.0,536.2,13.5,
2019,2,TGM,24W,Loamy,NonMCLO,4,4,S,255.8,0.0,43.2,0.0,775.8,0.0,255.8,1.1,
2019,3,AGM,26W,Loamy,MCLO,1,1,N,398.0,0.0,320.0,115.8,852.1,0.0,398.0,7.8,
2019,3,AGM,26W,Loamy,MCLO,1,1,S,74.2,0.0,166.8,123.5,891.3,113.6,74.2,17.8,
2019,3,AGM,26W,Loamy,MCLO,1,4,N,499.7,0.0,48.8,189.7,98.8,0.0,499.7,3.3,
