"","YearSampled","Pasture","Plot","Transect","Distance","Block","Treatment","Ecosite","PastureSize_ha","X","Y","FGcode","kgPerHa"
"12938",2016,"NH",3,1,"S",1,"AGM","Loamy",122.99,519343,4521060,"SD",93.11
"12939",2016,"NH",3,1,"S",1,"AGM","Loamy",122.99,519343,4521060,"WSPG",12.38
"12940",2016,"NH",3,1,"S",1,"AGM","Loamy",122.99,519343,4521060,"SS",0
"12941",2016,"NH",3,1,"S",1,"AGM","Loamy",122.99,519343,4521060,"OTHER",0
"12942",2016,"NH",3,1,"S",1,"AGM","Loamy",122.99,519343,4521060,"NA",0
"12943",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"AG",339.6
"12944",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"BOBU",484.38
"12945",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"C3PG",435.4
"12946",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"FORB",4.84
"12947",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"SD",342.29
"12948",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"WSPG",8.07
"12949",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"SS",0
"12950",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"OTHER",0
"12951",2016,"NH",3,4,"N",1,"AGM","Loamy",122.99,519343,4521060,"NA",0
"12952",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"AG",125.4
"12953",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"BOBU",275.56
"12954",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"C3PG",121.09
"12955",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"FORB",83.96
"12956",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"SD",58.13
"12957",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"WSPG",0
"12958",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"SS",0
"12959",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"OTHER",0
"12960",2016,"NH",3,4,"S",1,"AGM","Loamy",122.99,519343,4521060,"NA",0
"12961",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"AG",641.53
"12962",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"BOBU",544.65
"12963",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"C3PG",71.04
"12964",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"FORB",37.67
"12965",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"SD",347.14
"12966",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"WSPG",0
"12967",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"SS",0
"12968",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"OTHER",0
"12969",2016,"NH",4,1,"N",1,"AGM","Loamy",122.99,519351,4521310,"NA",0
"12970",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"AG",350.37
"12971",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"BOBU",98.49
"12972",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"C3PG",27.45
"12973",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"FORB",250.26
"12974",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"SD",48.98
"12975",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"WSPG",0
"12976",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"SS",266.95
"12977",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"OTHER",0
"12978",2016,"NH",4,1,"S",1,"AGM","Loamy",122.99,519351,4521310,"NA",0
"12979",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"AG",149.08
"12980",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"BOBU",326.15
"12981",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"C3PG",595.78
"12982",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"FORB",0
"12983",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"SD",279.32
"12984",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"WSPG",0
"12985",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"SS",0
"12986",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"OTHER",0
"12987",2016,"NH",4,4,"N",1,"AGM","Loamy",122.99,519351,4521310,"NA",0
"12988",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"AG",120.02
"12989",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"BOBU",209.9
"12990",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"C3PG",582.33
"12991",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"FORB",0
"12992",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"SD",119.48
"12993",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"WSPG",0
"12994",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"SS",0
"12995",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"OTHER",0
"12996",2016,"NH",4,4,"S",1,"AGM","Loamy",122.99,519351,4521310,"NA",0
"12997",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"AG",47.9
"12998",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"BOBU",481.69
"12999",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"C3PG",0
"13000",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"FORB",36.6
"13001",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"SD",66.74
"13002",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"WSPG",0
"13003",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"SS",251.88
"13004",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"OTHER",0
"13005",2017,"15E",1,1,"N",1,"TGM","Loamy",133.06,520234,4520700,"NA",0
"13006",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"AG",5.38
"13007",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"BOBU",476.3
"13008",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"C3PG",0
"13009",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"FORB",0.54
"13010",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"SD",162.54
"13011",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"WSPG",0
"13012",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"SS",0
"13013",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"OTHER",0
"13014",2017,"15E",1,1,"S",1,"TGM","Loamy",133.06,520234,4520700,"NA",0
"13015",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"AG",11.3
"13016",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"BOBU",265.87
"13017",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"C3PG",94.72
"13018",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"FORB",87.19
"13019",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"SD",69.97
"13020",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"WSPG",0
"13021",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"SS",519.36
"13022",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"OTHER",0
"13023",2017,"15E",1,4,"N",1,"TGM","Loamy",133.06,520234,4520700,"NA",0
"13024",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"AG",11.84
"13025",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"BOBU",365.43
"13026",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"C3PG",50.59
"13027",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"FORB",34.44
"13028",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"SD",77.5
"13029",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"WSPG",0
"13030",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"SS",1.08
"13031",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"OTHER",0
"13032",2017,"15E",1,4,"S",1,"TGM","Loamy",133.06,520234,4520700,"NA",0
"13033",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"AG",17.22
"13034",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"BOBU",480.07
"13035",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"C3PG",2.69
"13036",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"FORB",20.45
"13037",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"SD",97.95
"13038",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"WSPG",0
"13039",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"SS",0.48
"13040",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"OTHER",0
"13041",2017,"15E",2,1,"N",1,"TGM","Loamy",133.06,520428,4520540,"NA",0
"13042",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"AG",66.74
"13043",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"BOBU",256.72
"13044",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"C3PG",405.8
"13045",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"FORB",0
"13046",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"SD",203.44
"13047",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"WSPG",0
"13048",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"SS",0
"13049",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"OTHER",0
"13050",2017,"15E",2,1,"S",1,"TGM","Loamy",133.06,520428,4520540,"NA",0
"13051",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"AG",256.18
"13052",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"BOBU",456.39
"13053",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"C3PG",0
"13054",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"FORB",137.24
"13055",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"SD",78.58
"13056",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"WSPG",34.98
"13057",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"SS",0
"13058",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"OTHER",0
"13059",2017,"15E",2,4,"N",1,"TGM","Loamy",133.06,520428,4520540,"NA",0
"13060",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"AG",24.76
"13061",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"BOBU",256.18
"13062",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"C3PG",659.83
"13063",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"FORB",36.6
"13064",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"SD",304.62
"13065",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"WSPG",25.83
"13066",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"SS",723.34
"13067",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"OTHER",0
"13068",2017,"15E",2,4,"S",1,"TGM","Loamy",133.06,520428,4520540,"NA",0
"13069",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"AG",3.23
"13070",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"BOBU",406.88
"13071",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"C3PG",65.12
"13072",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"FORB",6.46
"13073",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"SD",97.41
"13074",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"WSPG",12.38
"13075",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"SS",0
"13076",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"OTHER",0
"13077",2017,"15E",3,1,"N",1,"TGM","Loamy",133.06,520258,4520250,"NA",0
"13078",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"AG",4.31
"13079",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"BOBU",290.63
"13080",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"C3PG",35.52
"13081",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"FORB",97.41
"13082",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"SD",54.9
"13083",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"WSPG",0
"13084",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"SS",0
"13085",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"OTHER",0
"13086",2017,"15E",3,1,"S",1,"TGM","Loamy",133.06,520258,4520250,"NA",0
"13087",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"AG",0
"13088",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"BOBU",188.37
"13089",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"C3PG",21.53
"13090",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"FORB",262.1
"13091",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"SD",187.29
"13092",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"WSPG",48.44
"13093",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"SS",941.84
"13094",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"OTHER",0
"13095",2017,"15E",3,4,"N",1,"TGM","Loamy",133.06,520258,4520250,"NA",0
"13096",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"AG",5.38
"13097",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"BOBU",108.18
"13098",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"C3PG",17.76
"13099",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"FORB",201.29
"13100",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"SD",111.94
"13101",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"WSPG",103.87
"13102",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"SS",111.41
"13103",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"OTHER",0
"13104",2017,"15E",3,4,"S",1,"TGM","Loamy",133.06,520258,4520250,"NA",0
"13105",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"AG",1.08
"13106",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"BOBU",230.89
"13107",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"C3PG",27.45
"13108",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"FORB",266.41
"13109",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"SD",346.6
"13110",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"WSPG",0
"13111",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"SS",6.46
"13112",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"OTHER",0
"13113",2017,"15E",4,1,"N",1,"TGM","Loamy",133.06,520358,4520020,"NA",0
"13114",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"AG",0
"13115",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"BOBU",86.65
"13116",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"C3PG",240.04
"13117",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"FORB",115.17
"13118",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"SD",142.62
"13119",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"WSPG",0
"13120",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"SS",0
"13121",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"OTHER",0
"13122",2017,"15E",4,1,"S",1,"TGM","Loamy",133.06,520358,4520020,"NA",0
"13123",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"AG",24.22
"13124",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"BOBU",588.25
"13125",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"C3PG",43.06
"13126",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"FORB",111.94
"13127",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"SD",197.52
"13128",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"WSPG",5.92
"13129",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"SS",0
"13130",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"OTHER",0
"13131",2017,"15E",4,4,"N",1,"TGM","Loamy",133.06,520358,4520020,"NA",0
"13132",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"AG",2.15
"13133",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"BOBU",582.87
"13134",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"C3PG",23.14
"13135",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"FORB",0
"13136",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"SD",265.87
"13137",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"WSPG",0
"13138",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"SS",0
"13139",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"OTHER",0
"13140",2017,"15E",4,4,"S",1,"TGM","Loamy",133.06,520358,4520020,"NA",0
"13141",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"AG",0.22
"13142",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"BOBU",659.83
"13143",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"C3PG",61.89
"13144",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"FORB",0
"13145",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"SD",60.82
"13146",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"WSPG",0
"13147",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"SS",0
"13148",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"OTHER",0
"13149",2017,"17N",1,1,"N",9,"TGM","Loamy",128.63,525796,4520980,"NA",0
"13150",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"AG",9.69
"13151",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"BOBU",776.62
"13152",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"C3PG",499.45
"13153",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"FORB",0
"13154",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"SD",117.33
"13155",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"WSPG",0
"13156",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"SS",0
"13157",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"OTHER",0
"13158",2017,"17N",1,1,"S",9,"TGM","Loamy",128.63,525796,4520980,"NA",0
"13159",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"AG",0.54
"13160",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"BOBU",304.08
"13161",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"C3PG",531.74
"13162",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"FORB",283.09
"13163",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"SD",258.87
"13164",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"WSPG",19.38
"13165",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"SS",0
"13166",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"OTHER",0
"13167",2017,"17N",1,4,"N",9,"TGM","Loamy",128.63,525796,4520980,"NA",0
"13168",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"AG",0.54
"13169",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"BOBU",571.03
"13170",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"C3PG",292.24
"13171",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"FORB",44.67
"13172",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"SD",379.97
"13173",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"WSPG",257.8
"13174",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"SS",0
"13175",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"OTHER",0
"13176",2017,"17N",1,4,"S",9,"TGM","Loamy",128.63,525796,4520980,"NA",0
"13177",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"AG",10.23
"13178",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"BOBU",501.6
"13179",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"C3PG",35.52
"13180",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"FORB",0
"13181",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"SD",48.98
"13182",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"WSPG",0
"13183",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"SS",0
"13184",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"OTHER",0
"13185",2017,"17N",2,1,"N",9,"TGM","Loamy",128.63,525804,4520580,"NA",0
"13186",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"AG",36.6
"13187",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"BOBU",996.74
"13188",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"C3PG",48.98
"13189",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"FORB",12.38
"13190",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"SD",69.97
"13191",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"WSPG",0
"13192",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"SS",0
"13193",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"OTHER",0
"13194",2017,"17N",2,1,"S",9,"TGM","Loamy",128.63,525804,4520580,"NA",0
"13195",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"AG",1.08
"13196",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"BOBU",279.86
"13197",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"C3PG",237.88
"13198",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"FORB",1085
"13199",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"SD",55.43
"13200",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"WSPG",34.44
"13201",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"SS",0
"13202",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"OTHER",0
"13203",2017,"17N",2,4,"N",9,"TGM","Loamy",128.63,525804,4520580,"NA",0
"13204",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"AG",3.23
"13205",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"BOBU",668.98
"13206",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"C3PG",23.14
"13207",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"FORB",51.67
"13208",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"SD",125.4
"13209",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"WSPG",0
"13210",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"SS",0
"13211",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"OTHER",0
"13212",2017,"17N",2,4,"S",9,"TGM","Loamy",128.63,525804,4520580,"NA",0
"13213",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"AG",0
"13214",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"BOBU",337.99
"13215",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"C3PG",1676.48
"13216",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"FORB",0
"13217",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"SD",1529.55
"13218",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"WSPG",981.67
"13219",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"SS",0
"13220",2017,"17N",3,1,"N",9,"TGM","Salt Flats",128.63,526165,4520580,"OTHER",0
