index,Year,PastureID,on_date,off_date,on_wt_raw,on_wt,off_wt_raw,off_wt,on_ct,period_days,adg,outlier_adg_upr,outlier_adg_lwr,outlier_adg,outlier_on_wt_upr,outlier_on_wt_lwr,outlier_on_wt,outlier_off_wt_upr,outlier_off_wt_lwr,outlier_off_wt,num_animals,area_ha,on_ct_ha,on_au,on_au_ha,CP,DOM,Biomass_kg_ha,forage_kg_au,period
55,2004,23W,2004-08-12,2004-09-09,880.8,880.8,952.2666666666667,952.2666666666667,15.0,28.0,2.552380952380952,4.525450367138552,0.5793115376233526,0.0,1050.593488012434,711.006511987566,0.0,1145.4531790618869,759.0801542714464,0.0,15,126.48,0.11859582542694497,13.211999999999998,0.1044592030360531,6.950190123456789,59.843493827160486,579.4650166666667,1386.8213614138665,3
56,2004,23W,2004-09-09,2004-10-12,952.2666666666667,952.2666666666667,983.7333333333333,983.7333333333333,15.0,33.0,0.9535353535353536,2.8573210144178125,-0.9502503073471051,0.0,1145.4531790618869,759.0801542714464,0.0,1156.990862545115,810.4758041215515,0.0,15,126.48,0.11859582542694497,14.284,0.1129348513598988,7.135268750000002,63.35461145833332,669.3408362499999,1481.6968105730184,4
57,2005,15E,2005-05-17,2005-06-16,599.0,599.0,675.6666666666666,675.6666666666666,20.0,30.0,2.5555555555555554,6.740848458124714,-1.1008484581247142,0.0,758.4796169892578,457.32038301074215,0.0,875.0386765073436,509.96132349265633,0.0,18,132.26,0.15121729925903524,11.98,0.09057916225616211,10.972565517241382,65.26136436781611,1009.4506158620691,2786.100552043348,0
58,2005,15E,2005-06-16,2005-07-14,684.421052631579,684.421052631579,756.1052631578947,756.1052631578947,20.0,28.0,2.5601503759398496,6.534485458248614,-1.8987711725343288,0.0,875.0386765073437,509.96132349265633,0.0,906.6731865089183,608.1268134910816,0.0,19,132.26,0.15121729925903524,13.688421052631579,0.10349630313497339,10.460782716049387,63.90745802469136,840.1949385185186,2029.5288649653241,1
59,2005,15E,2005-07-14,2005-08-11,757.4,757.4,846.0,846.0,20.0,28.0,3.164285714285714,5.016926295017677,1.3116451335537507,0.0,906.6731865089183,608.1268134910816,0.0,995.1449312793291,696.8550687206709,0.0,20,132.26,0.15121729925903524,15.148,0.11453198245879329,8.123244444444445,62.06012839506174,810.7550055555557,1769.7131145164014,2
60,2005,15E,2005-08-11,2005-09-08,846.0,846.0,894.25,894.25,20.0,28.0,1.7232142857142858,3.507908543258375,-0.0614799718298038,0.0,995.1449312793291,696.8550687206709,0.0,1069.0969631601183,719.4030368398817,0.0,20,132.26,0.15121729925903524,16.919999999999998,0.1279298351731438,7.124128395061729,60.78473333333332,718.5372855555556,1404.1628455611376,3
61,2005,15E,2005-09-08,2005-10-18,894.25,894.25,910.9,910.9,20.0,40.0,0.41625000000000006,1.5519295728132398,-0.7194295728132398,0.0,1069.0969631601183,719.4030368398817,0.0,1071.56083923333,750.23916076667,0.0,20,132.26,0.15121729925903524,17.884999999999998,0.13522606986239225,6.25442905982906,59.60994957264955,698.4227497435897,1291.2132077311599,4
62,2005,23E,2005-05-17,2005-06-16,608.6666666666666,608.6666666666666,688.75,688.75,25.0,30.0,2.6694444444444443,4.060951020050802,1.1550489799491979,0.0,735.3133562711191,481.4866437288809,0.0,817.5527954021303,555.7272045978698,0.0,24,119.77,0.2087334056942473,15.216666666666665,0.1270490662658985,10.293034482758621,66.1374275862069,954.7935117241379,1878.7889194830232,0
63,2005,23E,2005-06-16,2005-07-14,686.64,686.64,774.0,774.0,25.0,28.0,3.12,5.290112383058085,0.9498876169419148,0.0,817.5527954021302,555.7272045978698,0.0,921.803924169827,626.196075830173,0.0,25,119.77,0.2087334056942473,17.166,0.14332470568589797,10.680997530864197,64.29334567901233,752.4774,1312.539586945124,1
64,2005,23E,2005-07-14,2005-08-11,774.0,774.0,835.6,835.6,25.0,28.0,2.2,4.457640089897016,-0.057640089897015745,0.0,921.803924169827,626.196075830173,0.0,971.463902490691,699.736097509309,0.0,25,119.77,0.2087334056942473,19.35,0.16155965600734742,8.407545679012346,62.56929753086419,759.8964544444444,1175.875947659058,2
65,2005,23E,2005-08-11,2005-09-08,835.6,835.6,915.48,915.48,25.0,28.0,2.8528571428571428,4.583891397814778,1.1218228878995078,0.0,971.463902490691,699.736097509309,0.0,1071.6652745939898,759.2947254060102,0.0,25,119.77,0.2087334056942473,20.89,0.17441763379811306,7.366659259259259,61.455823456790135,728.7685444444443,1044.5740613704054,3
66,2005,23E,2005-09-08,2005-10-18,915.48,915.48,931.44,931.44,25.0,40.0,0.39899999999999997,1.5190892821556679,-0.7210892821556683,0.0,1071.6652745939898,759.2947254060102,0.0,1090.27500873548,772.6049912645201,0.0,25,119.77,0.2087334056942473,22.887,0.19109125824496953,6.484164102564101,59.6197111111111,645.7598328205129,844.8317295507584,4
67,2005,23W,2005-05-17,2005-06-16,605.7142857142857,605.7142857142857,697.2857142857143,697.2857142857143,14.0,30.0,3.0523809523809526,5.420344792318706,0.6844171124432004,0.0,723.7800152191529,487.6485562094184,0.0,841.08571275734,553.4857158140886,0.0,14,126.48,0.11068943706514864,8.479999999999999,0.06704617330803288,11.745301149425288,66.71397126436781,1034.1758486206897,3856.2075864842236,0
68,2005,23W,2005-06-16,2005-07-14,697.2857142857143,697.2857142857143,783.4285714285714,783.4285714285714,14.0,28.0,3.0765306122448983,5.511747533432954,0.6413136910568417,0.0,841.08571275734,553.4857158140886,0.0,928.0508532374421,638.8062896197008,0.0,14,126.48,0.11068943706514864,9.762,0.07718216318785578,10.920893827160496,64.30497777777776,971.2884077777778,3146.0909090282044,1
69,2005,23W,2005-07-14,2005-08-11,783.4285714285714,783.4285714285714,866.4285714285714,866.4285714285714,14.0,28.0,2.9642857142857144,4.760573094313851,1.1679983342575766,0.0,928.0508532374421,638.8062896197008,0.0,1039.1615483573598,693.6955944997832,0.0,14,126.48,0.11068943706514864,10.968,0.08671726755218216,8.328567901234566,62.14399382716048,977.5312144444446,2818.1561816861176,2
70,2005,23W,2005-08-11,2005-09-08,866.4285714285714,866.4285714285714,935.7142857142857,935.7142857142857,14.0,28.0,2.4744897959183674,4.085983122717739,0.8629964691189957,0.0,1039.1615483573598,693.6955944997832,0.0,1088.9355220124805,782.4930494160908,0.0,14,126.48,0.11068943706514864,12.13,0.0959044908285895,6.982866666666666,61.966370370370385,1027.6517122222222,2678.8414790162133,3
71,2005,23W,2005-09-08,2005-10-18,935.7142857142857,935.7142857142857,969.5714285714286,969.5714285714286,14.0,40.0,0.8464285714285714,2.526536005199099,-0.8336788623419561,0.0,1088.9355220124805,782.4930494160908,0.0,1150.295795227662,788.8470619151951,0.0,14,126.48,0.11068943706514864,13.1,0.10357368753953193,6.013352136752135,60.40093589743588,949.5200997435899,2291.895080449795,4
72,2006,15E,2006-05-18,2006-06-15,641.3684210526316,641.3684210526316,711.7894736842105,711.7894736842105,20.0,28.0,2.5150375939849625,4.536073582324955,0.49400160564496964,0.0,780.6386997423642,502.09814236289895,0.0,850.7699721268641,572.8089752415569,0.0,19,132.26,0.15121729925903524,12.827368421052633,0.09698600046161072,8.738318518518518,62.139565925925936,710.6034107407407,1831.716452267804,0
73,2006,15E,2006-06-15,2006-07-13,711.7894736842105,711.7894736842105,732.5263157894736,732.5263157894736,20.0,28.0,0.7406015037593985,3.3211513248560944,-1.8399483173372975,0.0,850.7699721268641,572.8089752415569,0.0,874.7070754619857,590.3455561169616,0.0,19,132.26,0.15121729925903524,14.23578947368421,0.10763488185153645,7.18411111111111,60.78622592592592,600.6166499999999,1395.032538867014,1
74,2006,15E,2006-07-13,2006-08-10,732.5263157894736,732.5263157894736,817.0526315789474,817.0526315789474,20.0,28.0,3.018796992481203,5.2213489739187535,0.8162450110436525,0.0,874.7070754619857,590.3455561169616,0.0,983.6583748299245,650.4468883279702,0.0,19,132.26,0.15121729925903524,14.650526315789474,0.1107706511098554,7.626844444444445,63.44223209876544,546.1465281481481,1232.606567434803,2
75,2006,15E,2006-08-10,2006-09-07,817.0526315789474,817.0526315789474,859.4736842105264,859.4736842105264,20.0,28.0,1.5150375939849623,2.7999161862175743,0.2301590017523507,0.0,983.6583748299245,650.4468883279702,0.0,1029.871361486517,689.0760069345358,0.0,19,132.26,0.15121729925903524,16.341052631578947,0.12355249229985595,7.148644444444445,60.00093086419755,649.2727292592593,1313.7588671289318,3
76,2006,23E,2006-05-18,2006-06-15,647.6666666666666,647.6666666666666,697.2,697.2,30.0,28.0,1.769047619047619,3.6147065042751363,-0.07661126617989833,0.0,792.6810535866997,502.65227974663344,0.0,848.6831503091555,545.7168496908446,0.0,30,119.77,0.2504800868330968,19.43,0.162227602905569,8.795444444444444,61.92291728395061,637.7678507407408,982.8288147609177,0
77,2006,23E,2006-06-15,2006-07-13,697.2,697.2,719.6666666666666,719.6666666666666,30.0,28.0,0.8023809523809523,2.829566873459897,-1.2248049686979918,0.0,848.6831503091555,545.7168496908446,0.0,865.4920227703244,573.8413105630087,0.0,30,119.77,0.2504800868330968,20.916,0.17463471654003507,7.608799999999998,61.52192962962963,553.4434296296296,792.2872390363924,1
78,2006,23E,2006-07-13,2006-08-10,719.6666666666666,719.6666666666666,809.5333333333333,809.5333333333333,30.0,28.0,3.2095238095238097,5.17181791854585,1.2472297005017698,0.0,865.4920227703244,573.8413105630087,0.0,974.2702395682813,644.7964270983853,0.0,30,119.77,0.2504800868330968,21.59,0.18026216915755197,9.437012345679014,64.83258271604939,617.0293681481481,855.7388539034704,2
79,2006,23E,2006-08-10,2006-09-07,809.5333333333333,809.5333333333333,862.1333333333333,862.1333333333333,30.0,28.0,1.8785714285714288,4.1996001929305455,-0.44245733578768753,0.0,974.2702395682813,644.7964270983853,0.0,1037.854428960113,686.4122377065536,0.0,30,119.77,0.2504800868330968,24.286,0.20277197962761961,7.402777777777778,61.95087901234569,732.4749344444443,903.0771112823343,3
80,2006,23W,2006-05-18,2006-06-15,650.9333333333333,650.9333333333333,710.9333333333333,710.9333333333333,15.0,28.0,2.1428571428571432,3.5619584065101133,0.7237558792041725,0.0,802.4491033753609,499.4175632913057,0.0,867.703957403752,554.1627092629145,0.0,15,126.48,0.11859582542694497,9.764,0.07719797596457938,8.822140740740739,62.1718935802469,810.9204888888889,2626.1067040830267,0
81,2006,23W,2006-06-15,2006-07-13,710.9333333333333,710.9333333333333,748.5333333333333,748.5333333333333,15.0,28.0,1.3428571428571427,2.6442916507850884,0.0414226349291964,0.0,867.703957403752,554.1627092629145,0.0,894.7742304859424,602.2924361807242,0.0,15,126.48,0.11859582542694497,10.664,0.08431372549019607,7.789977777777777,61.56239851851851,714.297918148148,2117.976385206718,1
82,2006,23W,2006-07-13,2006-08-10,748.5333333333333,748.5333333333333,827.8666666666667,827.8666666666667,15.0,28.0,2.8333333333333335,4.265471737316435,1.401194929350232,0.0,894.7742304859424,602.2924361807242,0.0,998.6216289455333,657.1117043878,0.0,15,126.48,0.11859582542694497,11.228,0.0887729285262492,9.506311111111112,64.98594938271604,733.4574488888888,2065.5436884455526,2
83,2006,23W,2006-08-10,2006-09-07,827.8666666666667,827.8666666666667,885.3333333333334,885.3333333333334,15.0,28.0,2.052380952380952,4.592324249652128,-0.48756234489022304,0.0,998.6216289455333,657.1117043878,0.0,1066.325835151187,704.3408315154799,0.0,15,126.48,0.11859582542694497,12.418,0.09818153067678684,7.459224691358025,62.12454197530864,881.1735362962962,2243.7354821782,3
84,2007,15E,2007-05-17,2007-06-14,627.4736842105264,627.4736842105264,741.7894736842105,741.7894736842105,20.0,28.0,4.082706766917293,5.4664003559905865,2.6990131778439976,0.0,747.3042663715617,507.64310204949106,0.0,887.0739496180433,596.5049977503778,0.0,19,132.26,0.15121729925903524,12.549473684210529,0.09488487588243255,9.650627160493828,65.3973987654321,655.9596051851853,1728.3039027156296,0
85,2007,15E,2007-06-14,2007-07-12,746.0,746.0,796.1111111111111,796.1111111111111,20.0,28.0,1.7896825396825398,4.731285194370667,-1.5884280515135243,0.0,887.0739496180432,596.5049977503778,0.0,984.7255914390527,586.8533559293684,0.0,18,132.26,0.15121729925903524,14.92,0.11280810524724029,6.740977777777778,58.55028148148149,511.5268807407408,1133.6217367086188,1
86,2007,15E,2007-07-12,2007-08-09,796.1111111111111,796.1111111111111,834.3333333333334,834.3333333333334,20.0,28.0,1.3650793650793651,3.7320283013346636,-0.7169907073497008,0.0,984.7255914390527,586.8533559293684,0.0,992.4262752725367,663.5737247274633,0.0,18,132.26,0.15121729925903524,15.922222222222222,0.12038577213233195,7.494659259259259,62.695227160493836,649.7541844444444,1349.3168107320305,2
87,2007,15E,2007-08-09,2007-09-06,828.0,828.0,907.578947368421,907.578947368421,20.0,28.0,2.8421052631578947,4.609986139432093,1.0742243868836976,0.0,992.4262752725368,663.5737247274633,0.0,1095.9782992501982,719.1795954866438,0.0,19,132.26,0.15121729925903524,16.56,0.12520792378648118,9.47935061728395,63.86773827160493,921.9027688888889,1840.74366263956,3
88,2007,23E,2007-05-17,2007-06-14,626.1333333333333,626.1333333333333,721.4,721.4,30.0,28.0,3.4023809523809523,4.694830470354285,2.1099314344076197,0.0,761.7325399224068,490.5341267442599,0.0,876.3872964760839,566.4127035239161,0.0,30,119.77,0.2504800868330968,18.784,0.15683393170242965,9.791688888888887,65.6468738271605,650.3683481481481,1036.7149842645829,0
89,2007,23E,2007-06-14,2007-07-12,721.4,721.4,769.0666666666667,769.0666666666667,30.0,28.0,1.7023809523809523,3.192407613582281,0.21235429117962326,0.0,876.3872964760839,566.4127035239161,0.0,937.3600066295486,600.773326703785,0.0,30,119.77,0.2504800868330968,21.642,0.180696334641396,6.639333333333333,58.851014814814825,559.4670881481483,774.0432162866616,1
90,2007,23E,2007-07-12,2007-08-09,769.0666666666667,769.0666666666667,802.1333333333333,802.1333333333333,30.0,28.0,1.180952380952381,2.3663669077241307,-0.004462145819369212,0.0,937.3600066295486,600.773326703785,0.0,961.727992305411,642.5386743612555,0.0,30,119.77,0.2504800868330968,23.072,0.19263588544710694,7.641903703703705,62.94407777777778,659.5641359259259,855.9725702133338,2
91,2007,23E,2007-08-09,2007-09-06,802.1333333333333,802.1333333333333,866.1333333333333,866.1333333333333,30.0,28.0,2.2857142857142856,3.5677286665325787,1.0036999048959925,0.0,961.727992305411,642.5386743612555,0.0,1044.6995771989527,687.5670894677139,0.0,30,119.77,0.2504800868330968,24.064,0.2009184269850547,9.589832098765433,63.992827160493825,944.3453244444446,1175.035732927933,3
92,2007,23W,2007-05-17,2007-06-14,624.4,624.4,736.4,736.4,15.0,28.0,4.0,6.101124230518026,1.8988757694819731,0.0,743.5872476400054,505.2127523599945,0.0,880.3142601888857,592.4857398111143,0.0,15,126.48,0.11859582542694497,9.366,0.07405123339658444,9.985661728395062,65.80962592592593,824.396991111111,2783.1980417396253,0
93,2007,23W,2007-06-14,2007-07-12,736.4,736.4,802.4,802.4,15.0,28.0,2.3571428571428568,3.2332094706890313,1.4810762435966822,0.0,880.3142601888857,592.4857398111143,0.0,940.7015339239384,664.0984660760615,0.0,15,126.48,0.11859582542694497,11.046,0.08733396584440227,6.926333333333333,58.561155555555565,648.3443503703704,1855.9341262639068,1
94,2007,23W,2007-07-12,2007-08-09,802.4,802.4,818.4,818.4,15.0,28.0,0.5714285714285714,1.9695739485717432,-0.8267168057146004,0.0,940.7015339239384,664.0984660760615,0.0,982.0927435340806,654.7072564659194,0.0,15,126.48,0.11859582542694497,12.036,0.09516129032258064,7.425197530864199,62.4504024691358,771.6788144444444,2027.2918006591335,2
95,2007,23W,2007-08-09,2007-09-06,818.4,818.4,895.3333333333334,895.3333333333334,15.0,28.0,2.7476190476190476,4.2141553966311545,1.2810826986069404,0.0,982.0927435340806,654.7072564659194,0.0,1069.3136277840063,721.3530388826605,0.0,15,126.48,0.11859582542694497,12.276,0.09705882352941177,9.201802469135803,63.640364197530864,1237.432540740741,3187.3262413019083,3
96,2008,15E,2008-07-10,2008-08-07,739.2631578947369,739.2631578947369,789.6842105263158,789.6842105263158,20.0,28.0,1.800751879699248,4.103454590664251,-0.8320260192356792,0.0,930.6712378620798,560.1287621379201,0.0,960.7201897616981,621.679810238302,0.0,19,132.26,0.15121729925903524,14.785263157894736,0.11178937817854784,6.281044444444444,58.54615185185186,609.8603955555556,1363.8603360452955,0
97,2008,15E,2008-08-07,2008-09-03,791.2,791.2,813.2,813.2,20.0,27.0,0.8148148148148147,2.0147714958609537,-0.38514186623132396,0.0,960.7201897616981,621.679810238302,0.0,991.7987564051713,634.6012435948288,0.0,20,132.26,0.15121729925903524,15.824,0.11964312717374868,8.040341025641027,62.888348717948716,759.7301642307691,1587.4922826270463,1
98,2008,15E,2008-09-03,2008-10-13,813.2,813.2,891.0,891.0,20.0,40.0,1.9449999999999998,3.0482368643892244,0.8417631356107753,0.0,991.7987564051713,634.6012435948288,0.0,1090.4112386633792,691.5887613366208,0.0,20,132.26,0.15121729925903524,16.264,0.12296990775744746,9.295866666666667,63.54554273504273,949.3915033333335,1930.1297379314235,2
99,2008,23E,2008-07-10,2008-08-07,734.2758620689655,734.2758620689655,767.2413793103449,767.2413793103449,30.0,28.0,1.1773399014778323,2.4080810074624814,-0.012842912224386938,0.0,940.9421786479624,541.4578213520377,0.0,979.1678604124668,570.2988062541999,0.0,29,119.77,0.2504800868330968,22.028275862068963,0.18392148169048145,6.288377777777778,58.50819259259261,575.7412422222222,782.5910776305185,0
100,2008,23E,2008-08-07,2008-09-03,767.2413793103449,767.2413793103449,793.5862068965517,793.5862068965517,30.0,27.0,0.9757343550446997,2.2002871574143423,-0.3286822191427372,0.0,979.1678604124668,570.2988062541999,0.0,998.0219423578418,601.9780576421582,0.0,29,119.77,0.2504800868330968,23.017241379310345,0.19217868731160012,8.391633333333333,63.619965384615384,733.7888342307693,954.5658320594599,1
101,2008,23E,2008-09-03,2008-10-13,793.5862068965517,793.5862068965517,849.7241379310345,849.7241379310345,30.0,40.0,1.403448275862069,2.944879394521891,-0.06821272785522492,0.0,998.0219423578418,601.9780576421582,0.0,1079.3553495908538,635.7113170758128,0.0,29,119.77,0.2504800868330968,23.807586206896552,0.1987775420129962,9.185129914529913,63.57239145299145,909.6840807692307,1144.0981606334522,2
102,2008,23W,2008-07-10,2008-08-07,747.6,747.6,832.8,832.8,15.0,28.0,3.042857142857143,4.84263847068237,1.2430758150319163,0.0,923.2649408065578,571.9350591934423,0.0,1037.1878665674653,628.4121334325345,0.0,15,126.48,0.11859582542694497,11.214,0.08866223908918407,6.5868,59.32325185185186,692.0619874074073,1951.4000393991635,0
103,2008,23W,2008-08-07,2008-09-03,832.8,832.8,844.5333333333333,844.5333333333333,15.0,27.0,0.4345679012345679,2.2061178392362115,-1.336982036767076,0.0,1037.1878665674653,628.4121334325345,0.0,1034.249211123555,654.8174555431117,0.0,15,126.48,0.11859582542694497,12.491999999999999,0.09876660341555976,7.854233333333332,63.07542307692309,891.5262280769231,2256.6490019046037,1
104,2008,23W,2008-09-03,2008-10-13,844.5333333333333,844.5333333333333,934.5333333333333,934.5333333333333,15.0,40.0,2.25,3.5662446581088187,0.9337553418911817,0.0,1034.249211123555,654.8174555431117,0.0,1140.4587012287366,728.6079654379301,0.0,15,126.48,0.11859582542694497,12.668000000000001,0.10015812776723593,9.342673504273504,63.79204188034188,1200.7620846153845,2997.1658600835535,2
105,2009,15E,2009-05-15,2009-06-12,535.0526315789474,535.0526315789474,637.8947368421053,637.8947368421053,20.0,28.0,3.6729323308270674,5.957882861120042,1.3879818005340931,0.0,718.7411551295779,351.3641080283169,0.0,857.4986865717086,418.290787112502,0.0,19,132.26,0.15121729925903524,10.70105263157895,0.08090921390880804,10.639637037037037,67.30486172839508,674.3270251851853,2083.5915732206117,0
106,2009,15E,2009-06-12,2009-07-09,637.8947368421053,637.8947368421053,718.421052631579,718.421052631579,20.0,27.0,2.9824561403508776,4.653384199118109,1.3115280815836472,0.0,857.4986865717086,418.290787112502,0.0,951.4410427385947,485.40106252456326,0.0,19,132.26,0.15121729925903524,12.757894736842106,0.09646071931681617,10.098115384615387,65.36483589743591,1455.149973076923,3771.3537266335834,1
107,2009,15E,2009-07-09,2009-08-06,718.421052631579,718.421052631579,791.7894736842105,791.7894736842105,20.0,28.0,2.6203007518796992,4.130559263976876,1.1100422397825231,0.0,951.4410427385947,485.40106252456326,0.0,1030.065739701975,553.5132076664461,0.0,19,132.26,0.15121729925903524,14.368421052631579,0.10863769130978058,8.607772839506172,63.458648148148136,1520.9895,3500.142265686813,2
108,2009,15E,2009-08-06,2009-09-03,791.7894736842105,791.7894736842105,823.8947368421053,823.8947368421053,20.0,28.0,1.1466165413533833,3.0002859362466343,-0.7070528535398672,0.0,1030.065739701975,553.5132076664461,0.0,1059.338774220082,588.4506994641285,0.0,19,132.26,0.15121729925903524,15.83578947368421,0.11973226579225928,6.854997530864199,62.40303703703703,1274.675248148148,2661.511581096622,3
109,2009,15E,2009-09-03,2009-09-29,823.8947368421053,823.8947368421053,837.2631578947369,837.2631578947369,20.0,26.0,0.51417004048583,2.72903727651787,-1.7006971955462102,0.0,1059.338774220082,588.4506994641285,0.0,1054.0599339437897,620.466381845684,0.0,19,132.26,0.15121729925903524,16.477894736842106,0.12458713697899673,5.946101333333334,60.45844799999998,1158.8242100000002,2325.328758046985,4
110,2009,23E,2009-05-15,2009-06-12,528.4137931034483,528.4137931034483,639.3793103448276,639.3793103448276,30.0,28.0,3.9630541871921183,6.328268121673753,1.5978402527104847,0.0,746.9370274308001,309.8905587760965,0.0,904.4733265700597,374.2852941195954,0.0,29,119.77,0.2504800868330968,15.852413793103448,0.13235713278035777,10.660898765432101,67.5518839506173,656.0671729629629,1239.1987480789653,0
111,2009,23E,2009-06-12,2009-07-09,642.2857142857143,642.2857142857143,704.3571428571429,704.3571428571429,30.0,27.0,2.2989417989417986,4.397982137820961,0.1999014600626361,0.0,907.9758309540581,376.59559761737063,0.0,981.524017123308,427.1902685909778,0.0,28,119.77,0.2504800868330968,19.26857142857143,0.1608797814859433,11.01481794871795,65.25483846153845,1310.6687269230767,2036.720703523573,1
112,2009,23E,2009-07-09,2009-08-06,704.3571428571429,704.3571428571429,761.2142857142857,761.2142857142857,30.0,28.0,2.0306122448979593,3.5244560640098377,0.5070710295862213,0.0,983.4327946664946,415.1878949886777,0.0,1047.7368792203783,466.7458794003114,0.0,28,119.77,0.2504800868330968,21.130714285714287,0.1764274383043691,8.730234567901235,62.79774567901232,1550.1966703703702,2196.649066139023,2
113,2009,23E,2009-08-06,2009-09-03,757.2413793103449,757.2413793103449,825.1034482758621,825.1034482758621,30.0,28.0,2.4236453201970445,3.8205363014088825,1.0267543389852065,0.0,1047.7368792203783,466.74587940031137,0.0,1126.8963175763,523.3105789754243,0.0,29,119.77,0.2504800868330968,22.717241379310344,0.18967388644326913,6.972135802469136,61.43735802469135,1361.892988888889,1795.045451995084,3
114,2009,23E,2009-09-03,2009-09-29,825.1034482758621,825.1034482758621,825.5862068965517,825.5862068965517,30.0,26.0,0.018567639257294426,1.7318364955717271,-1.6947012170571383,0.0,1126.8963175763,523.3105789754243,0.0,1120.866419475869,530.3059943172346,0.0,29,119.77,0.2504800868330968,24.753103448275866,0.20667198337042553,5.877509333333333,60.44213733333333,1281.384856,1550.0224499507128,4
115,2009,23W,2009-05-15,2009-06-12,545.1428571428571,545.1428571428571,670.1428571428571,670.1428571428571,15.0,28.0,4.464285714285714,7.624545972232705,1.3040254563387232,0.0,776.1439274985905,314.1417867871237,0.0,963.1140330119346,377.17168127377965,0.0,14,126.48,0.11859582542694497,8.177142857142858,0.0646516671184603,10.530859259259259,67.26119629629632,789.0870803703705,3051.3021378263065,0
116,2009,23W,2009-06-12,2009-07-09,670.1428571428571,670.1428571428571,735.1428571428571,735.1428571428571,15.0,27.0,2.4074074074074074,3.9973807388447185,0.8174340759700964,0.0,963.1140330119346,377.17168127377965,0.0,1043.3629868418247,426.9227274438896,0.0,14,126.48,0.11859582542694497,10.052142857142858,0.07947614529682841,9.430400000000002,65.67077820512822,1709.4774884615385,5377.328889306856,1
117,2009,23W,2009-07-09,2009-08-06,735.1428571428571,735.1428571428571,822.1428571428571,822.1428571428571,15.0,28.0,3.107142857142857,4.855600351814958,1.3586853624707564,0.0,1043.3629868418247,426.9227274438896,0.0,1170.1306363901958,474.1550778955184,0.0,14,126.48,0.11859582542694497,11.027142857142856,0.08718487394957981,7.864427160493826,63.83335925925925,1803.692762962963,5172.034669701026,2
118,2009,23W,2009-08-06,2009-09-03,822.1428571428571,822.1428571428571,863.4285714285714,863.4285714285714,15.0,28.0,1.4744897959183674,2.9268911220058342,0.022088469830900292,0.0,1170.1306363901958,474.1550778955184,0.0,1201.6009054130761,525.2562374440666,0.0,14,126.48,0.11859582542694497,12.332142857142856,0.09750271076172402,6.869318518518518,62.70030617283951,1517.877292592593,3891.884853083632,3
119,2009,23W,2009-09-03,2009-09-29,863.4285714285714,863.4285714285714,867.2857142857143,867.2857142857143,15.0,26.0,0.1483516483516484,2.021958810321853,-1.7252555136185563,0.0,1201.6009054130761,525.2562374440666,0.0,1200.5183327701268,534.0530958013019,0.0,14,126.48,0.11859582542694497,12.951428571428572,0.10239902412577935,6.331442666666666,60.25561199999999,1417.1737360000002,3459.9297896121775,4
120,2010,15E,2010-05-11,2010-06-18,611.1,611.1,710.7,710.7,20.0,38.0,2.6210526315789475,4.2244096580055555,1.01769560515234,0.0,750.8053666602834,471.39463333971673,0.0,842.7900410605146,578.6099589394855,0.0,20,132.26,0.15121729925903524,12.222,0.09240889157719644,11.220691891891892,66.94523513513515,1031.064632972973,2789.408614731742,0
121,2010,15E,2010-06-18,2010-07-15,710.7,710.7,796.4,796.4,20.0,27.0,3.174074074074074,4.871490219999888,1.4766579281482604,0.0,842.7900410605146,578.6099589394855,0.0,937.2282268356887,655.5717731643113,0.0,20,132.26,0.15121729925903524,14.214,0.10747013458339635,9.865866666666665,63.83092435897436,1295.0929461538462,3012.68103732777,1
122,2010,15E,2010-07-15,2010-08-12,796.4,796.4,849.8,849.8,20.0,28.0,1.9071428571428573,3.999903125885433,-0.1856174115997189,0.0,937.2282268356887,655.5717731643113,0.0,993.6933815821906,705.9066184178093,0.0,20,132.26,0.15121729925903524,15.928,0.12042945712989568,8.141428205128205,62.34092820512819,1218.6393038461538,2529.778288653508,2
123,2010,15E,2010-08-12,2010-09-09,849.8,849.8,892.4,892.4,20.0,28.0,1.5214285714285714,3.5257070241402446,-0.48284988128310147,0.0,993.6933815821906,705.9066184178093,0.0,1044.7450377475939,740.0549622524061,0.0,20,132.26,0.15121729925903524,16.996,0.12850446091032813,7.589530864197532,60.068022222222226,1048.1065703703705,2039.0470551480528,3
124,2010,15E,2010-09-09,2010-10-01,892.4,892.4,892.7,892.7,20.0,22.0,0.013636363636363641,2.987127332656568,-2.959854605383841,0.0,1044.7450377475939,740.0549622524061,0.0,1068.3125819734123,717.0874180265878,0.0,20,132.26,0.15121729925903524,17.848,0.13494631785876304,6.2299365079365066,59.7239841269841,918.6292914285713,1701.8420843279757,4
125,2010,23E,2010-05-11,2010-06-18,610.9333333333333,610.9333333333333,705.2666666666667,705.2666666666667,30.0,38.0,2.482456140350877,4.226008595762582,0.7389036849391724,0.0,757.1552714015103,464.7113952651563,0.0,867.8096901489392,542.7236431843941,0.0,30,119.77,0.2504800868330968,18.328,0.15302663438256658,11.426935135135135,66.96253693693696,890.1517127027029,1454.2431065910455,0
126,2010,23E,2010-06-18,2010-07-15,705.2666666666667,705.2666666666667,779.3333333333334,779.3333333333334,30.0,27.0,2.74320987654321,4.672115126869614,0.8143046262168063,0.0,867.8096901489392,542.7236431843941,0.0,957.1499765945581,601.5166900721086,0.0,30,119.77,0.2504800868330968,21.157999999999998,0.17665525590715536,9.939420512820513,63.63956666666665,1111.0037615384615,1572.276686353407,1
