Id,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry,DFI,NDTI,SATVI,NDII7,RDVI,MTVI1,NCI,NDVI,mARI,CHL-RED-EDGE,EVI,MCARI,MSI,NDMI,NDWI,NDMI_MoistureStress,NDCI,PSSRb1,SAVI,SIPI,PSRI,BLUE,GREEN,RED,RED-EDGE1,RED-EDGE2,RED-EDGE3,NIR-Broad,NIR1,SWIR1,SWIR2
32W_P1_4,32W,2023-06-13,2023-06-13,2023,June,3.75,14.69,859.5400150900712,"POLYGON ((526217.0330084057 4515025.033123542, 526216.9607793058 4515023.562866437, 526216.7447876118 4515022.1067687115, 526216.3871134418 4515020.678853383, 526215.8912013936 4515019.292872056, 526215.2618273711 4515017.96217249, 526214.5050525904 4515016.699570047, 526213.6281652064 4515015.517224279, 526212.6396101237 4515014.426521824, 526211.5489076684 4515013.437966742, 526210.3665619013 4515012.561079357, 526209.1039594584 4515011.8043045765, 526207.7732598915 4515011.174930554, 526206.3872785649 4515010.679018506, 526204.9593632363 4515010.321344336, 526203.503265511 4515010.105352642, 526202.033008406 4515010.033123542, 526200.5627513011 4515010.105352641, 526199.1066535758 4515010.321344336, 526197.6787382473 4515010.679018506, 526196.2927569206 4515011.174930554, 526194.9620573536 4515011.8043045765, 526193.6994549107 4515012.561079357, 526192.5171091435 4515013.437966741, 526191.4264066882 4515014.426521824, 526190.4378516055 4515015.517224279, 526189.5609642214 4515016.699570046, 526188.8041894407 4515017.962172489, 526188.1748154182 4515019.292872055, 526187.6789033698 4515020.678853382, 526187.3212291998 4515022.1067687115, 526187.1052375056 4515023.562866436, 526187.0330084057 4515025.033123542, 526187.033008405 4515055.033123541, 526187.1052375049 4515056.503380645, 526187.321229199 4515057.959478371, 526187.6789033689 4515059.387393699, 526188.1748154172 4515060.773375026, 526188.8041894396 4515062.104074593, 526189.5609642203 4515063.366677036, 526190.4378516043 4515064.549022803, 526191.426406687 4515065.639725259, 526192.5171091423 4515066.628280341, 526193.6994549094 4515067.5051677255, 526194.9620573523 4515068.261942506, 526196.2927569192 4515068.891316528, 526197.6787382459 4515069.3872285765, 526199.1066535744 4515069.744902747, 526200.5627512997 4515069.96089444, 526202.0330084047 4515070.033123541, 526203.5032655096 4515069.960894441, 526204.9593632349 4515069.744902747, 526206.3872785635 4515069.3872285765, 526207.7732598901 4515068.891316528, 526209.1039594571 4515068.261942506, 526210.3665619 4515067.5051677255, 526211.5489076672 4515066.628280342, 526212.6396101225 4515065.639725259, 526213.6281652052 4515064.549022803, 526214.5050525893 4515063.3666770365, 526215.26182737 4515062.104074594, 526215.8912013925 4515060.773375027, 526216.3871134409 4515059.3873937, 526216.744787611 4515057.959478371, 526216.9607793051 4515056.503380646, 526217.033008405 4515055.033123541, 526217.0330084057 4515025.033123542))",8.943419,0.17655306,0.25356817,0.18375319,35.837826,0.34966412,0.5251297,0.5154477,0.9923322,1.0919787,1.374386,634.4244,1.0485693,0.11058022,,0.08357065,0.20279633,3.2738476,0.7359852,1.2058307,0.118596554,706.3451,1042.751,1025.3743,1533.5557,2802.2588,3201.154,3253.6748,3434.7725,3339.478,2344.4202
19N_P3_2,19N,2023-06-13,2023-06-13,2023,June,3.94,13.44,869.1540766604238,"POLYGON ((524699.8652954102 4519304.465087891, 524699.7930663102 4519302.994830785, 524699.5770746162 4519301.5387330605, 524699.2194004462 4519300.110817731, 524698.7234883978 4519298.724836405, 524698.0941143754 4519297.394136839, 524697.3373395947 4519296.131534396, 524696.4604522106 4519294.949188628, 524695.4718971279 4519293.858486173, 524694.3811946727 4519292.869931091, 524693.1988489055 4519291.993043706, 524691.9362464625 4519291.2362689255, 524690.6055468956 4519290.606894903, 524689.219565569 4519290.110982855, 524687.7916502404 4519289.753308685, 524686.3355525151 4519289.53731699, 524684.8652954102 4519289.465087891, 524683.3950383052 4519289.53731699, 524681.9389405799 4519289.753308685, 524680.5110252514 4519290.110982855, 524679.1250439247 4519290.606894903, 524677.7943443578 4519291.2362689255, 524676.5317419148 4519291.993043706, 524675.3493961476 4519292.869931091, 524674.2586936924 4519293.858486173, 524673.2701386097 4519294.949188628, 524672.3932512256 4519296.131534396, 524671.6364764449 4519297.394136839, 524671.0071024225 4519298.724836405, 524670.5111903741 4519300.110817731, 524670.1535162041 4519301.5387330605, 524669.9375245101 4519302.994830785, 524669.8652954102 4519304.465087891, 524669.8652954102 4519334.465087891, 524669.9375245101 4519335.935344996, 524670.1535162041 4519337.391442721, 524670.5111903741 4519338.81935805, 524671.0071024225 4519340.205339376, 524671.6364764449 4519341.536038943, 524672.3932512256 4519342.7986413855, 524673.2701386097 4519343.980987153, 524674.2586936924 4519345.0716896085, 524675.3493961476 4519346.060244691, 524676.5317419148 4519346.937132075, 524677.7943443578 4519347.693906856, 524679.1250439247 4519348.323280878, 524680.5110252514 4519348.819192926, 524681.9389405799 4519349.176867097, 524683.3950383052 4519349.392858791, 524684.8652954102 4519349.465087891, 524686.3355525151 4519349.392858791, 524687.7916502404 4519349.176867097, 524689.219565569 4519348.819192926, 524690.6055468956 4519348.323280878, 524691.9362464625 4519347.693906856, 524693.1988489055 4519346.937132075, 524694.3811946727 4519346.060244691, 524695.4718971279 4519345.0716896085, 524696.4604522106 4519343.980987153, 524697.3373395947 4519342.7986413855, 524698.0941143754 4519341.536038943, 524698.7234883978 4519340.205339376, 524699.2194004462 4519338.81935805, 524699.5770746162 4519337.391442721, 524699.7930663102 4519335.935344996, 524699.8652954102 4519334.465087891, 524699.8652954102 4519304.465087891))",9.624111,0.16044447,0.19733651,0.19598965,32.468277,0.32750663,0.4346718,0.46211192,0.7386187,0.8727869,1.4659525,632.4879,0.9685187,0.072256334,,0.054463513,0.18218683,2.8239145,0.659833,1.2719088,0.10415086,925.3552,1249.5244,1210.496,1737.4886,2913.9197,3240.7944,3332.3557,3442.567,3159.9707,2289.4978
32W_P2_1,32W,2023-06-13,2023-06-13,2023,June,4.56,18.62,1051.1947573235864,"POLYGON ((526110.9669912284 4515388.9671063665, 526110.8947621285 4515387.496849261, 526110.6787704345 4515386.040751536, 526110.3210962644 4515384.612836207, 526109.825184216 4515383.226854881, 526109.1958101937 4515381.8961553145, 526108.439035413 4515380.633552872, 526107.5621480289 4515379.451207104, 526106.5735929462 4515378.360504649, 526105.4828904909 4515377.3719495665, 526104.3005447238 4515376.495062182, 526103.0379422808 4515375.738287401, 526101.7072427139 4515375.108913379, 526100.3212613872 4515374.613001331, 526098.8933460587 4515374.2553271605, 526097.4372483334 4515374.039335466, 526095.9669912284 4515373.9671063665, 526094.4967341234 4515374.039335466, 526093.0406363981 4515374.2553271605, 526091.6127210696 4515374.613001331, 526090.2267397429 4515375.108913379, 526088.896040176 4515375.738287401, 526087.633437733 4515376.495062182, 526086.4510919659 4515377.3719495665, 526085.3603895106 4515378.360504649, 526084.3718344279 4515379.451207104, 526083.4949470438 4515380.633552872, 526082.7381722631 4515381.8961553145, 526082.1087982408 4515383.226854881, 526081.6128861924 4515384.612836207, 526081.2552120223 4515386.040751536, 526081.0392203283 4515387.496849261, 526080.9669912284 4515388.9671063665, 526080.9669912284 4515418.967106367, 526081.0392203283 4515420.437363473, 526081.2552120223 4515421.893461198, 526081.6128861924 4515423.321376527, 526082.1087982408 4515424.707357853, 526082.7381722631 4515426.0380574195, 526083.4949470438 4515427.300659862, 526084.3718344279 4515428.48300563, 526085.3603895106 4515429.573708085, 526086.4510919659 4515430.562263167, 526087.633437733 4515431.439150552, 526088.896040176 4515432.195925333, 526090.2267397429 4515432.825299355, 526091.6127210696 4515433.321211403, 526093.0406363981 4515433.6788855735, 526094.4967341234 4515433.894877268, 526095.9669912284 4515433.967106367, 526097.4372483334 4515433.894877268, 526098.8933460587 4515433.6788855735, 526100.3212613872 4515433.321211403, 526101.7072427139 4515432.825299355, 526103.0379422808 4515432.195925333, 526104.3005447238 4515431.439150552, 526105.4828904909 4515430.562263167, 526106.5735929462 4515429.573708085, 526107.5621480289 4515428.48300563, 526108.439035413 4515427.300659862, 526109.1958101937 4515426.0380574195, 526109.825184216 4515424.707357853, 526110.3210962644 4515423.321376527, 526110.6787704345 4515421.893461198, 526110.8947621285 4515420.437363473, 526110.9669912284 4515418.967106367, 526110.9669912284 4515388.9671063665))",7.8314486,0.17752112,0.24014644,0.25002936,38.994667,0.39140972,0.5028905,0.55899715,1.1414357,1.2751511,1.4989259,751.88556,0.91566384,0.09681602,,0.083488345,0.23039278,3.8266606,0.79817003,1.1903753,0.10999585,646.282,991.5342,940.54584,1490.0267,2948.8503,3387.1094,3442.0964,3603.4316,3008.0261,2118.0918
19N_P3_3,19N,2023-06-13,2023-06-13,2023,June,8.07,61.57,2230.403467677666,"POLYGON ((524593.8153076172 4519408.465087891, 524593.7430785173 4519406.994830785, 524593.5270868232 4519405.5387330605, 524593.1694126532 4519404.110817731, 524592.6735006048 4519402.724836405, 524592.0441265824 4519401.394136839, 524591.2873518018 4519400.131534396, 524590.4104644177 4519398.949188628, 524589.421909335 4519397.858486173, 524588.3312068797 4519396.869931091, 524587.1488611125 4519395.993043706, 524585.8862586695 4519395.2362689255, 524584.5555591027 4519394.606894903, 524583.169577776 4519394.110982855, 524581.7416624475 4519393.753308685, 524580.2855647221 4519393.53731699, 524578.8153076172 4519393.465087891, 524577.3450505122 4519393.53731699, 524575.8889527869 4519393.753308685, 524574.4610374584 4519394.110982855, 524573.0750561317 4519394.606894903, 524571.7443565648 4519395.2362689255, 524570.4817541218 4519395.993043706, 524569.2994083547 4519396.869931091, 524568.2087058994 4519397.858486173, 524567.2201508167 4519398.949188628, 524566.3432634326 4519400.131534396, 524565.5864886519 4519401.394136839, 524564.9571146296 4519402.724836405, 524564.4612025812 4519404.110817731, 524564.1035284111 4519405.5387330605, 524563.8875367171 4519406.994830785, 524563.8153076172 4519408.465087891, 524563.8153076172 4519438.465087891, 524563.8875367171 4519439.935344996, 524564.1035284111 4519441.391442721, 524564.4612025812 4519442.81935805, 524564.9571146296 4519444.205339376, 524565.5864886519 4519445.536038943, 524566.3432634326 4519446.7986413855, 524567.2201508167 4519447.980987153, 524568.2087058994 4519449.0716896085, 524569.2994083547 4519450.060244691, 524570.4817541218 4519450.937132075, 524571.7443565648 4519451.693906856, 524573.0750561317 4519452.323280878, 524574.4610374584 4519452.819192926, 524575.8889527869 4519453.176867097, 524577.3450505122 4519453.392858791, 524578.8153076172 4519453.465087891, 524580.2855647221 4519453.392858791, 524581.7416624475 4519453.176867097, 524583.169577776 4519452.819192926, 524584.5555591027 4519452.323280878, 524585.8862586695 4519451.693906856, 524587.1488611125 4519450.937132075, 524588.3312068797 4519450.060244691, 524589.421909335 4519449.0716896085, 524590.4104644177 4519447.980987153, 524591.2873518018 4519446.7986413855, 524592.0441265824 4519445.536038943, 524592.6735006048 4519444.205339376, 524593.1694126532 4519442.81935805, 524593.5270868232 4519441.391442721, 524593.7430785173 4519439.935344996, 524593.8153076172 4519438.465087891, 524593.8153076172 4519408.465087891))",8.3747,0.15611607,0.22818485,0.16781564,33.239513,0.31338266,0.5060437,0.4973723,0.9967738,0.9400397,1.4110514,668.9648,1.0504655,0.1409139,,0.11300462,0.21118777,3.0675774,0.7101674,1.1984162,0.11459135,687.6797,975.6282,949.64557,1466.4136,2532.856,2881.217,2916.7383,3097.766,2941.9167,2144.771
19N_P3_4,19N,2023-06-13,2023-06-13,2023,June,3.56,13.38,808.2079954746421,"POLYGON ((524699.8652954102 4519408.465087891, 524699.7930663102 4519406.994830785, 524699.5770746162 4519405.5387330605, 524699.2194004462 4519404.110817731, 524698.7234883978 4519402.724836405, 524698.0941143754 4519401.394136839, 524697.3373395947 4519400.131534396, 524696.4604522106 4519398.949188628, 524695.4718971279 4519397.858486173, 524694.3811946727 4519396.869931091, 524693.1988489055 4519395.993043706, 524691.9362464625 4519395.2362689255, 524690.6055468956 4519394.606894903, 524689.219565569 4519394.110982855, 524687.7916502404 4519393.753308685, 524686.3355525151 4519393.53731699, 524684.8652954102 4519393.465087891, 524683.3950383052 4519393.53731699, 524681.9389405799 4519393.753308685, 524680.5110252514 4519394.110982855, 524679.1250439247 4519394.606894903, 524677.7943443578 4519395.2362689255, 524676.5317419148 4519395.993043706, 524675.3493961476 4519396.869931091, 524674.2586936924 4519397.858486173, 524673.2701386097 4519398.949188628, 524672.3932512256 4519400.131534396, 524671.6364764449 4519401.394136839, 524671.0071024225 4519402.724836405, 524670.5111903741 4519404.110817731, 524670.1535162041 4519405.5387330605, 524669.9375245101 4519406.994830785, 524669.8652954102 4519408.465087891, 524669.8652954102 4519438.465087891, 524669.9375245101 4519439.935344996, 524670.1535162041 4519441.391442721, 524670.5111903741 4519442.81935805, 524671.0071024225 4519444.205339376, 524671.6364764449 4519445.536038943, 524672.3932512256 4519446.7986413855, 524673.2701386097 4519447.980987153, 524674.2586936924 4519449.0716896085, 524675.3493961476 4519450.060244691, 524676.5317419148 4519450.937132075, 524677.7943443578 4519451.693906856, 524679.1250439247 4519452.323280878, 524680.5110252514 4519452.819192926, 524681.9389405799 4519453.176867097, 524683.3950383052 4519453.392858791, 524684.8652954102 4519453.465087891, 524686.3355525151 4519453.392858791, 524687.7916502404 4519453.176867097, 524689.219565569 4519452.819192926, 524690.6055468956 4519452.323280878, 524691.9362464625 4519451.693906856, 524693.1988489055 4519450.937132075, 524694.3811946727 4519450.060244691, 524695.4718971279 4519449.0716896085, 524696.4604522106 4519447.980987153, 524697.3373395947 4519446.7986413855, 524698.0941143754 4519445.536038943, 524698.7234883978 4519444.205339376, 524699.2194004462 4519442.81935805, 524699.5770746162 4519441.391442721, 524699.7930663102 4519439.935344996, 524699.8652954102 4519438.465087891, 524699.8652954102 4519408.465087891))",9.627832,0.15767854,0.22004259,0.14628264,31.43525,0.3035277,0.48400363,0.4508294,0.76490366,0.8672735,1.3575261,538.29364,1.092225,0.07443487,,0.04397728,0.17042503,2.6923099,0.64371777,1.2628479,0.11795001,840.48114,1139.2307,1134.0042,1602.3588,2671.1116,3015.1614,3052.6047,3236.173,3258.1487,2368.8545
19N_P4_1,19N,2023-06-13,2023-06-13,2023,June,10.38,64.38,2664.1851832821044,"POLYGON ((524632.5006713867 4518912.533508301, 524632.4284422868 4518911.0632511955, 524632.2124505928 4518909.607153471, 524631.8547764227 4518908.1792381415, 524631.3588643743 4518906.7932568155, 524630.729490352 4518905.462557249, 524629.9727155713 4518904.199954806, 524629.0958281872 4518903.017609038, 524628.1072731045 4518901.926906583, 524627.0165706492 4518900.938351501, 524625.8342248821 4518900.061464116, 524624.5716224391 4518899.304689336, 524623.2409228722 4518898.675315313, 524621.8549415455 4518898.179403265, 524620.427026217 4518897.821729095, 524618.9709284917 4518897.6057374, 524617.5006713867 4518897.533508301, 524616.0304142818 4518897.6057374, 524614.5743165564 4518897.821729095, 524613.1464012279 4518898.179403265, 524611.7604199012 4518898.675315313, 524610.4297203344 4518899.304689336, 524609.1671178914 4518900.061464116, 524607.9847721242 4518900.938351501, 524606.894069669 4518901.926906583, 524605.9055145863 4518903.017609038, 524605.0286272021 4518904.199954806, 524604.2718524215 4518905.462557249, 524603.6424783991 4518906.7932568155, 524603.1465663507 4518908.1792381415, 524602.7888921807 4518909.607153471, 524602.5729004866 4518911.0632511955, 524602.5006713867 4518912.533508301, 524602.5006713867 4518942.533508301, 524602.5729004866 4518944.003765406, 524602.7888921807 4518945.459863131, 524603.1465663507 4518946.88777846, 524603.6424783991 4518948.273759786, 524604.2718524215 4518949.604459353, 524605.0286272021 4518950.867061796, 524605.9055145863 4518952.049407563, 524606.894069669 4518953.140110019, 524607.9847721242 4518954.128665101, 524609.1671178914 4518955.005552486, 524610.4297203344 4518955.762327266, 524611.7604199012 4518956.3917012885, 524613.1464012279 4518956.887613337, 524614.5743165564 4518957.245287507, 524616.0304142818 4518957.461279201, 524617.5006713867 4518957.533508301, 524618.9709284917 4518957.461279201, 524620.427026217 4518957.245287507, 524621.8549415455 4518956.887613337, 524623.2409228722 4518956.3917012885, 524624.5716224391 4518955.762327266, 524625.8342248821 4518955.005552486, 524627.0165706492 4518954.128665101, 524628.1072731045 4518953.140110019, 524629.0958281872 4518952.049407563, 524629.9727155713 4518950.867061796, 524630.729490352 4518949.604459353, 524631.3588643743 4518948.273759786, 524631.8547764227 4518946.88777846, 524632.2124505928 4518945.459863131, 524632.4284422868 4518944.003765406, 524632.5006713867 4518942.533508301, 524632.5006713867 4518912.533508301))",9.184843,0.17435178,0.22857325,0.17925368,31.47278,0.2766374,0.5080869,0.5010392,0.93165505,0.9688593,1.4355612,543.5519,1.0591112,0.08879657,,0.060117345,0.20394647,3.0532856,0.71539533,1.1683735,0.10608257,626.06244,886.61255,863.56995,1301.2977,2284.638,2558.2449,2601.9836,2759.7002,2733.3914,1931.3556
19N_P4_2,19N,2023-06-13,2023-06-13,2023,June,6.25,56.94,1849.441463245912,"POLYGON ((524738.5507202148 4518912.533508301, 524738.4784911149 4518911.0632511955, 524738.2624994209 4518909.607153471, 524737.9048252509 4518908.1792381415, 524737.4089132025 4518906.7932568155, 524736.7795391801 4518905.462557249, 524736.0227643994 4518904.199954806, 524735.1458770153 4518903.017609038, 524734.1573219326 4518901.926906583, 524733.0666194774 4518900.938351501, 524731.8842737102 4518900.061464116, 524730.6216712672 4518899.304689336, 524729.2909717003 4518898.675315313, 524727.9049903736 4518898.179403265, 524726.4770750451 4518897.821729095, 524725.0209773198 4518897.6057374, 524723.5507202148 4518897.533508301, 524722.0804631099 4518897.6057374, 524720.6243653846 4518897.821729095, 524719.196450056 4518898.179403265, 524717.8104687294 4518898.675315313, 524716.4797691625 4518899.304689336, 524715.2171667195 4518900.061464116, 524714.0348209523 4518900.938351501, 524712.9441184971 4518901.926906583, 524711.9555634144 4518903.017609038, 524711.0786760303 4518904.199954806, 524710.3219012496 4518905.462557249, 524709.6925272272 4518906.7932568155, 524709.1966151788 4518908.1792381415, 524708.8389410088 4518909.607153471, 524708.6229493148 4518911.0632511955, 524708.5507202148 4518912.533508301, 524708.5507202148 4518942.533508301, 524708.6229493148 4518944.003765406, 524708.8389410088 4518945.459863131, 524709.1966151788 4518946.88777846, 524709.6925272272 4518948.273759786, 524710.3219012496 4518949.604459353, 524711.0786760303 4518950.867061796, 524711.9555634144 4518952.049407563, 524712.9441184971 4518953.140110019, 524714.0348209523 4518954.128665101, 524715.2171667195 4518955.005552486, 524716.4797691625 4518955.762327266, 524717.8104687294 4518956.3917012885, 524719.196450056 4518956.887613337, 524720.6243653846 4518957.245287507, 524722.0804631099 4518957.461279201, 524723.5507202148 4518957.533508301, 524725.0209773198 4518957.461279201, 524726.4770750451 4518957.245287507, 524727.9049903736 4518956.887613337, 524729.2909717003 4518956.3917012885, 524730.6216712672 4518955.762327266, 524731.8842737102 4518955.005552486, 524733.0666194774 4518954.128665101, 524734.1573219326 4518953.140110019, 524735.1458770153 4518952.049407563, 524736.0227643994 4518950.867061796, 524736.7795391801 4518949.604459353, 524737.4089132025 4518948.273759786, 524737.9048252509 4518946.88777846, 524738.2624994209 4518945.459863131, 524738.4784911149 4518944.003765406, 524738.5507202148 4518942.533508301, 524738.5507202148 4518912.533508301))",8.933896,0.17294148,0.23108932,0.1783998,31.703966,0.27577144,0.51749855,0.5096477,0.98602915,0.9792931,1.3977247,550.4277,1.0580733,0.0875744,,0.061145734,0.20989491,3.1262932,0.7276855,1.1652776,0.111291,590.3429,853.14075,834.41797,1273.648,2240.143,2517.2463,2575.5676,2729.2144,2699.5818,1912.1559
19N_P4_3,19N,2023-06-13,2023-06-13,2023,June,4.31,11.81,897.8396810049062,"POLYGON ((524632.5006713867 4519016.533508301, 524632.4284422868 4519015.0632511955, 524632.2124505928 4519013.607153471, 524631.8547764227 4519012.1792381415, 524631.3588643743 4519010.7932568155, 524630.729490352 4519009.462557249, 524629.9727155713 4519008.199954806, 524629.0958281872 4519007.017609038, 524628.1072731045 4519005.926906583, 524627.0165706492 4519004.938351501, 524625.8342248821 4519004.061464116, 524624.5716224391 4519003.304689336, 524623.2409228722 4519002.675315313, 524621.8549415455 4519002.179403265, 524620.427026217 4519001.821729095, 524618.9709284917 4519001.6057374, 524617.5006713867 4519001.533508301, 524616.0304142818 4519001.6057374, 524614.5743165564 4519001.821729095, 524613.1464012279 4519002.179403265, 524611.7604199012 4519002.675315313, 524610.4297203344 4519003.304689336, 524609.1671178914 4519004.061464116, 524607.9847721242 4519004.938351501, 524606.894069669 4519005.926906583, 524605.9055145863 4519007.017609038, 524605.0286272021 4519008.199954806, 524604.2718524215 4519009.462557249, 524603.6424783991 4519010.7932568155, 524603.1465663507 4519012.1792381415, 524602.7888921807 4519013.607153471, 524602.5729004866 4519015.0632511955, 524602.5006713867 4519016.533508301, 524602.5006713867 4519046.533508301, 524602.5729004866 4519048.003765406, 524602.7888921807 4519049.459863131, 524603.1465663507 4519050.88777846, 524603.6424783991 4519052.273759786, 524604.2718524215 4519053.604459353, 524605.0286272021 4519054.867061796, 524605.9055145863 4519056.049407563, 524606.894069669 4519057.140110019, 524607.9847721242 4519058.128665101, 524609.1671178914 4519059.005552486, 524610.4297203344 4519059.762327266, 524611.7604199012 4519060.3917012885, 524613.1464012279 4519060.887613337, 524614.5743165564 4519061.245287507, 524616.0304142818 4519061.461279201, 524617.5006713867 4519061.533508301, 524618.9709284917 4519061.461279201, 524620.427026217 4519061.245287507, 524621.8549415455 4519060.887613337, 524623.2409228722 4519060.3917012885, 524624.5716224391 4519059.762327266, 524625.8342248821 4519059.005552486, 524627.0165706492 4519058.128665101, 524628.1072731045 4519057.140110019, 524629.0958281872 4519056.049407563, 524629.9727155713 4519054.867061796, 524630.729490352 4519053.604459353, 524631.3588643743 4519052.273759786, 524631.8547764227 4519050.88777846, 524632.2124505928 4519049.459863131, 524632.4284422868 4519048.003765406, 524632.5006713867 4519046.533508301, 524632.5006713867 4519016.533508301))",10.730005,0.1728921,0.18106453,0.20653182,29.651579,0.28100964,0.4189837,0.43472946,0.71655947,0.8002689,1.3075926,558.959,0.9899821,0.13566783,,0.10691142,0.17506449,2.643346,0.62072855,1.314391,0.11998432,872.8892,1203.5284,1192.807,1669.3099,2687.6824,2943.7283,2984.8127,3132.648,2922.076,2083.685
32W_P1_2,32W,2023-06-13,2023-06-13,2023,June,3.0,10.88,678.4566646882859,"POLYGON ((526217.0330084051 4514918.967106362, 526216.9607793052 4514917.496849257, 526216.7447876111 4514916.040751532, 526216.387113441 4514914.612836203, 526215.8912013926 4514913.226854876, 526215.2618273703 4514911.896155309, 526214.5050525895 4514910.633552866, 526213.6281652054 4514909.4512070995, 526212.6396101228 4514908.360504644, 526211.5489076674 4514907.371949561, 526210.3665619001 4514906.495062177, 526209.1039594573 4514905.738287397, 526207.7732598904 4514905.108913374, 526206.3872785637 4514904.613001326, 526204.959363235 4514904.255327156, 526203.5032655097 4514904.039335461, 526202.0330084048 4514903.967106362, 526200.5627512999 4514904.039335462, 526199.1066535746 4514904.255327156, 526197.678738246 4514904.613001326, 526196.2927569194 4514905.108913374, 526194.9620573525 4514905.738287397, 526193.6994549095 4514906.495062177, 526192.5171091425 4514907.371949562, 526191.4264066871 4514908.360504644, 526190.4378516045 4514909.4512070995, 526189.5609642204 4514910.633552867, 526188.8041894397 4514911.89615531, 526188.1748154174 4514913.226854877, 526187.678903369 4514914.612836204, 526187.3212291991 4514916.040751532, 526187.105237505 4514917.4968492575, 526187.0330084051 4514918.967106362, 526187.0330084057 4514948.967106362, 526187.1052375056 4514950.437363467, 526187.3212291998 4514951.893461192, 526187.6789033698 4514953.321376521, 526188.1748154182 4514954.707357848, 526188.8041894406 4514956.038057415, 526189.5609642214 4514957.300659858, 526190.4378516055 4514958.483005624, 526191.426406688 4514959.57370808, 526192.5171091434 4514960.562263163, 526193.6994549107 4514961.439150547, 526194.9620573536 4514962.195925327, 526196.2927569204 4514962.82529935, 526197.6787382471 4514963.321211398, 526199.1066535758 4514963.678885568, 526200.5627513011 4514963.894877262, 526202.0330084059 4514963.967106362, 526203.5032655109 4514963.8948772615, 526204.9593632362 4514963.678885568, 526206.3872785649 4514963.321211398, 526207.7732598914 4514962.82529935, 526209.1039594583 4514962.195925327, 526210.3665619013 4514961.439150547, 526211.5489076683 4514960.562263162, 526212.6396101237 4514959.57370808, 526213.6281652063 4514958.483005624, 526214.5050525904 4514957.300659857, 526215.2618273711 4514956.038057414, 526215.8912013934 4514954.707357847, 526216.3871134418 4514953.32137652, 526216.7447876118 4514951.893461192, 526216.9607793058 4514950.437363466, 526217.0330084057 4514948.967106362, 526217.0330084051 4514918.967106362))",8.491366,0.19097517,0.27867997,0.20553106,38.391403,0.3810032,0.5404621,0.56107867,1.0051974,1.2303823,1.5347921,705.22565,1.0272281,0.1081099,,0.08253047,0.22534214,3.6491716,0.80113834,1.1686941,0.09800436,647.07825,992.4862,909.83685,1437.7129,2815.4663,3221.2212,3290.5718,3466.1555,3320.6653,2255.988
1W_P4_4,1W,2023-06-14,2023-06-14,2023,June,5.75,23.44,1316.8834297015203,"POLYGON ((523063.0330084268 4524155.03312365, 523062.96077932685 4524153.562866544, 523062.74478763284 4524152.1067688195, 523062.3871134628 4524150.67885349, 523061.89120141446 4524149.292872164, 523061.261827392 4524147.962172598, 523060.5050526113 4524146.699570155, 523059.62816522724 4524145.517224387, 523058.6396101446 4524144.426521932, 523057.5489076892 4524143.43796685, 523056.36656192207 4524142.561079465, 523055.1039594792 4524141.8043046845, 523053.77325991227 4524141.174930662, 523052.3872785856 4524140.679018614, 523050.95936325705 4524140.321344444, 523049.50326553173 4524140.105352749, 523048.0330084268 4524140.03312365, 523046.5627513218 4524140.105352749, 523045.1066535965 4524140.321344444, 523043.678738268 4524140.679018614, 523042.2927569413 4524141.174930662, 523040.96205737436 4524141.8043046845, 523039.6994549315 4524142.561079465, 523038.5171091643 4524143.43796685, 523037.42640670895 4524144.426521932, 523036.4378516263 4524145.517224387, 523035.56096424226 4524146.699570155, 523034.8041894616 4524147.962172598, 523034.1748154391 4524149.292872164, 523033.67890339077 4524150.67885349, 523033.3212292207 4524152.1067688195, 523033.1052375267 4524153.562866544, 523033.0330084268 4524155.03312365, 523033.0330084268 4524185.03312365, 523033.1052375267 4524186.503380755, 523033.3212292207 4524187.95947848, 523033.67890339077 4524189.387393809, 523034.1748154391 4524190.773375135, 523034.8041894616 4524192.104074702, 523035.56096424226 4524193.366677145, 523036.4378516263 4524194.549022912, 523037.42640670895 4524195.639725368, 523038.5171091643 4524196.62828045, 523039.6994549315 4524197.505167834, 523040.96205737436 4524198.261942615, 523042.2927569413 4524198.891316637, 523043.678738268 4524199.387228685, 523045.1066535965 4524199.744902856, 523046.5627513218 4524199.96089455, 523048.0330084268 4524200.03312365, 523049.50326553173 4524199.96089455, 523050.95936325705 4524199.744902856, 523052.3872785856 4524199.387228685, 523053.77325991227 4524198.891316637, 523055.1039594792 4524198.261942615, 523056.36656192207 4524197.505167834, 523057.5489076892 4524196.62828045, 523058.6396101446 4524195.639725368, 523059.62816522724 4524194.549022912, 523060.5050526113 4524193.366677145, 523061.261827392 4524192.104074702, 523061.89120141446 4524190.773375135, 523062.3871134628 4524189.387393809, 523062.74478763284 4524187.95947848, 523062.96077932685 4524186.503380755, 523063.0330084268 4524185.03312365, 523063.0330084268 4524155.03312365))",9.010091,0.14063479,0.21115886,0.12108861,29.563423,0.25971258,0.5075798,0.442302,0.88148576,0.84796125,1.1632981,417.55148,1.1046427,0.052519847,,0.026152538,0.15608385,2.5980997,0.6315374,1.2610258,0.14365031,730.8623,996.5309,1069.9619,1468.023,2422.095,2726.3774,2790.5144,2953.0715,3045.4133,2288.285
