Year,Date,Id,iapar,pct_cover,pct_green,pct_litt,pct_bare,pct_sd,abs_green,abs_sd,rel_bare,rel_litt,rel_sd,rel_green,pct_c4_ras,pct_c3_ras,ndvi,dfi,ndti,satvi,ndii7,blue,green,red,nir,swir1,swir2,bai_346,bai_146,bai_136,bai_236,bai_126,bai_246,pct_canopy,abs_cover
2016,2016-06-12,17S_P1_1,83.4168,0.64,0.5,0.26,0.1,0.14,0.94,0.2,0.030612244897959183,0.3877551020408163,0.10204081632653061,0.47959183673469385,0.6269055505593618,0.2800518572330475,0.3893564,13.153487,0.17515959,0.20829491,0.066262685,594.9339,831.1651,955.1545,2167.4639,2705.6396,1897.9293,121.92792,131.53351,161.67409,171.06897,152.85756,129.52812,0.64,1.14
2016,2016-06-12,17S_P1_2,83.56875,0.62,0.42,0.3,0.08,0.2,0.68,0.34,0.09183673469387756,0.3877551020408163,0.17346938775510204,0.3469387755102041,0.6367611090342203,0.2864814798037211,0.3943417,12.248767,0.16370092,0.20794718,0.06520006,634.61365,888.06647,1013.88257,2329.5466,2844.9075,2043.4803,119.53603,129.20993,161.18204,171.4287,151.68211,127.19269,0.62,1.02
2016,2016-06-12,17S_P1_3,76.31519,0.7,0.44,0.2,0.1,0.26,0.96,0.6,0.04918032786885246,0.3114754098360656,0.2459016393442623,0.39344262295081966,0.722261110941569,0.2201537067691485,0.35665688,13.659177,0.16756107,0.21328954,0.013202944,609.739,838.9839,985.7183,2072.1924,2832.7344,2018.4474,127.20758,135.915,161.44577,168.83855,154.60948,134.12648,0.7,1.56
2016,2016-06-12,17S_P1_4,74.77045,0.74,0.62,0.24,0.02,0.12,1.0,0.42,0.034482758620689655,0.35344827586206895,0.1810344827586207,0.43103448275862066,0.6527592539787292,0.2618370403846105,0.3804034,12.272732,0.15798716,0.2063871,0.04680449,669.7752,920.3566,1037.6582,2309.459,2891.6223,2101.8743,121.308876,131.01671,162.16835,172.84796,152.20592,129.10683,0.74,1.42
2016,2016-06-12,17S_P2_1,79.828285,0.66,0.4,0.22,0.12,0.26,1.04,0.68,0.05426356589147287,0.27906976744186046,0.26356589147286824,0.40310077519379844,0.7828703622023264,0.1561851849158605,0.37049863,13.642068,0.17358153,0.22302766,0.021937197,617.95135,851.0053,997.74994,2165.3892,2944.5266,2071.938,124.82526,133.88245,161.59001,169.2331,154.5146,131.88936,0.66,1.7200000000000002
2016,2016-06-12,17S_P2_2,78.83701,0.58,0.42,0.26,0.16,0.16,0.88,0.4,0.07142857142857142,0.35714285714285715,0.17857142857142858,0.39285714285714285,0.6900092661380768,0.2429314802090326,0.38487267,12.48125,0.16309927,0.21026073,0.04891176,645.2812,894.9306,1011.7258,2273.7185,2865.9023,2061.5603,121.474754,131.15706,162.14229,172.83253,152.1733,129.26369,0.58,1.28
2016,2016-06-12,17S_P2_3,78.2056,0.82,0.6,0.16,0.02,0.22,1.04,0.62,0.015748031496062992,0.33070866141732286,0.2440944881889764,0.4094488188976378,0.786261111497879,0.1620999996860822,0.3634521,13.329104,0.16605246,0.22165483,0.0067169648,631.22784,864.9665,1004.49677,2146.4104,2962.1199,2117.6987,126.119385,135.182,162.28772,170.39464,154.70552,133.31175,0.82,1.6600000000000001
2016,2016-06-12,17S_P2_4,88.25201,0.64,0.48,0.32,0.04,0.16,0.9,0.38,0.02727272727272727,0.39090909090909093,0.17272727272727273,0.4090909090909091,0.6746703684329987,0.2564963002999623,0.38794544,12.791039,0.16905911,0.21135785,0.05398615,609.1562,849.2254,977.3084,2210.4182,2792.9531,1984.4354,121.92344,131.47827,161.6971,171.01733,152.98384,129.46487,0.64,1.28
2016,2016-06-12,17S_P3_1,60.428406,0.8200000000000001,0.46,0.18,0.0,0.36,0.94,1.06,0.0,0.2907801418439716,0.375886524822695,0.3333333333333333,0.3247185175617536,0.6103055576483408,0.33861044,15.124354,0.18067928,0.23076701,-0.029714046,630.4113,830.42676,919.2363,1858.9375,2843.509,1973.7931,133.00945,142.63568,167.29759,176.6126,157.8904,141.07787,0.82,2.0
2016,2016-06-12,17S_P3_2,75.0072,0.7,0.4,0.12,0.18,0.3,0.9,0.92,0.07246376811594203,0.26811594202898553,0.3333333333333333,0.32608695652173914,,,0.39399806,13.776122,0.19408484,0.19648571,0.116243,685.5417,955.6176,1054.0488,2338.0974,2742.5498,1871.5016,118.55491,128.1339,160.70285,173.8633,148.58134,126.604774,0.7,1.82
2016,2016-06-12,17S_P3_3,64.184746,0.78,0.34,0.22,0.0,0.44,0.74,0.76,0.0,0.33035714285714285,0.3392857142857143,0.33035714285714285,0.3472685143351555,0.6069129606088003,0.34735623,14.708961,0.17886992,0.23035248,-0.019723384,638.57086,843.5698,930.02386,1918.8795,2865.9216,1996.623,131.15356,141.07988,167.20415,177.01794,157.3301,139.4199,0.78,1.5
2016,2016-06-12,17S_P3_4,99.10858,1.0,0.76,0.0,0.0,0.24,1.62,1.44,0.0,0.19473684210526315,0.37894736842105264,0.4263157894736842,,,0.49088082,12.550953,0.2273003,0.22884929,0.18520324,511.4681,742.0447,758.9405,2226.3064,2426.637,1532.8622,112.719444,124.712395,167.69757,184.60408,151.13368,122.26019,0.98,3.06
2016,2016-06-12,17S_P4_1,67.44815,0.8200000000000001,0.62,0.14,0.04,0.2,1.5,0.7,0.014388489208633094,0.19424460431654678,0.2517985611510791,0.539568345323741,0.5362462997436523,0.3773111154635747,0.34134567,13.893578,0.16465954,0.21654962,-0.016864458,664.0734,876.788,961.8466,1958.1637,2823.157,2024.0822,130.86607,140.69753,166.75899,177.20282,156.3535,139.18184,0.72,2.2
2016,2016-06-12,17S_P4_2,100.63178,0.9400000000000001,0.68,0.06,0.0,0.26,1.52,0.9,0.0,0.2710843373493976,0.2710843373493976,0.4578313253012048,,,0.4814807,12.427609,0.22098798,0.21722512,0.1808637,504.58704,722.66187,756.37036,2147.4893,2353.1704,1521.7052,115.04993,126.777306,167.34004,182.05498,152.71909,124.27851,0.94,2.42
2016,2016-06-12,17S_P4_3,106.95752,0.8400000000000001,0.38,0.14,0.02,0.46,0.76,0.92,0.015267175572519083,0.3435114503816794,0.3511450381679389,0.2900763358778626,0.31336110830307,0.6252444485823313,0.5027341,12.007056,0.22776943,0.21974081,0.20621538,487.47925,711.0698,722.3084,2199.7253,2288.3118,1455.7227,112.691,124.59904,168.24037,185.07729,151.59073,122.09455,0.84,1.6800000000000002
2016,2016-06-12,17S_P4_4,117.74198,0.76,0.38,0.24,0.0,0.38,0.9,0.92,0.007692307692307693,0.2923076923076923,0.35384615384615387,0.34615384615384615,0.303716666996479,0.6357574164867401,0.4989467,11.872022,0.2209496,0.21854661,0.19853355,494.24194,718.73315,735.16113,2217.9714,2313.0,1492.023,113.09402,124.71393,168.05348,184.5565,151.72194,122.265114,0.74,1.82
2016,2016-06-12,17S_P5_1,65.72648,0.74,0.56,0.24,0.02,0.18,1.08,0.7,0.04580152671755725,0.2748091603053435,0.26717557251908397,0.4122137404580153,0.6701222360134125,0.2708055501182874,0.33801112,12.984333,0.15079947,0.20722465,-0.016133884,672.23486,898.8979,1014.37354,2048.8123,2867.6035,2115.4792,129.8574,138.93964,164.13615,173.37097,155.22792,137.42737,0.74,1.78
2016,2016-06-12,17S_P5_2,66.05439,0.78,0.6,0.18,0.04,0.18,1.28,0.86,0.013245033112582781,0.2781456953642384,0.2847682119205298,0.423841059602649,0.6383425990740458,0.3000203718741734,0.34683457,13.196335,0.15739481,0.2040534,0.0078362115,667.4297,901.8074,1007.72266,2075.9026,2806.9377,2043.0656,127.84182,137.21405,163.66652,174.06311,153.69765,135.75562,0.78,2.14
2016,2016-06-12,17S_P5_3,64.09971,0.7999999999999999,0.72,0.14,0.06,0.08,1.52,0.6,0.013513513513513514,0.2702702702702703,0.20270270270270271,0.5135135135135135,0.7026740809281667,0.2322370360294977,0.34033749,12.963635,0.15157323,0.2026025,-0.004712206,678.47064,911.18,1011.61444,2053.994,2813.3457,2072.1895,129.10495,138.46031,164.36595,175.06108,154.07372,137.10432,0.8,2.12
2016,2016-06-12,17S_P5_4,65.44593,0.84,0.7,0.14,0.02,0.14,1.34,0.42,0.016,0.28,0.168,0.536,0.6829425791899363,0.2553444455067317,0.3419765,13.35683,0.15747328,0.20502527,0.00029374132,676.0656,902.657,1006.95435,2051.9714,2815.0623,2048.385,128.78325,138.22508,164.36913,174.40675,154.66167,136.71599,0.84,1.76
2016,2016-06-12,17S_P6_1,87.79986,0.66,0.56,0.3,0.04,0.1,1.66,0.7,0.006134969325153374,0.26993865030674846,0.2147239263803681,0.50920245398773,0.2759462942679723,0.6438555518786112,0.42387486,12.940042,0.1899545,0.23522131,0.07168361,611.5192,830.01886,901.68506,2226.324,2832.0771,1926.9325,119.15099,130.44926,166.99368,178.78539,155.28238,127.93896,0.66,2.36
2016,2016-06-12,17S_P6_2,73.74886,0.8600000000000001,0.54,0.1,0.04,0.32,0.94,0.82,0.015037593984962405,0.3233082706766917,0.3082706766917293,0.3533834586466165,0.4678629636764526,0.4553666710853576,0.35944763,14.141286,0.17642583,0.22795461,0.00036541084,670.3409,884.0156,967.1729,2050.847,2926.1228,2048.1895,127.80581,138.13518,167.00128,177.67378,156.4651,136.28598,0.82,1.7599999999999998
2016,2016-06-12,17S_P6_3,76.67363,0.8200000000000001,0.62,0.18,0.0,0.2,1.16,0.74,0.0,0.31654676258992803,0.26618705035971224,0.4172661870503597,0.3756296336650848,0.5683425863583883,0.40013948,13.156564,0.18114813,0.22331554,0.062466696,651.5084,886.2016,965.6252,2251.681,2863.8809,1984.1078,120.263756,131.06412,165.27406,177.61583,153.35295,128.93913,0.8,1.9
2016,2016-06-12,17S_P6_4,87.86907,0.8,0.56,0.18,0.02,0.24,0.88,1.1,0.013605442176870748,0.3129251700680272,0.3741496598639456,0.29931972789115646,0.3263222277164459,0.5440092533826828,0.38652456,13.975838,0.18738371,0.22936971,0.0337247,607.5682,813.7922,908.1004,2049.5862,2793.8381,1911.4707,125.06378,135.5554,166.13583,175.47154,156.82385,133.34044,0.8,1.98
2016,2016-06-12,18S_P1_1,76.90958,0.76,0.44,0.18,0.06,0.32,0.76,0.84,0.0390625,0.3359375,0.328125,0.296875,0.4408444464206695,0.4228851745525996,0.39104676,12.8133135,0.17097016,0.2119772,0.03817254,579.79865,780.11255,849.02954,1937.1683,2536.6394,1794.192,126.13343,137.09608,167.72601,178.50859,156.77,135.00366,0.76,1.6
2016,2016-06-12,18S_P1_2,85.63625,0.56,0.32,0.36,0.08,0.24,0.48,0.5,0.061855670103092786,0.4329896907216495,0.25773195876288657,0.24742268041237114,0.2971925934155782,0.5100611050923666,0.39699897,12.569322,0.17023885,0.21635656,0.034065068,577.1607,768.30316,836.36694,1938.2827,2552.9917,1808.7863,125.95333,137.17334,168.64789,178.80212,158.187,134.84782,0.56,0.98
2016,2016-06-12,18S_P1_3,78.1286,0.8600000000000001,0.52,0.08,0.06,0.34,1.0,1.18,0.03205128205128205,0.2692307692307692,0.3782051282051282,0.32051282051282054,0.2637129624684651,0.5672740588585535,0.38101435,13.549945,0.17764592,0.21651204,0.033247713,584.1742,791.6636,881.7407,1963.8207,2632.768,1836.8701,126.465065,136.80656,165.85828,175.58098,156.16634,134.79979,0.86,2.1799999999999997
2016,2016-06-12,18S_P1_4,76.0109,0.8600000000000001,0.56,0.12,0.02,0.3,0.96,0.86,0.028985507246376812,0.3115942028985507,0.3115942028985507,0.34782608695652173,0.2380148122708002,0.6045926014582316,0.38153112,13.53315,0.17804438,0.2200277,0.026353097,592.48706,796.2253,869.7266,1943.8693,2641.3408,1841.4482,126.98218,137.6936,167.36862,178.01093,156.63866,135.70679,0.86,1.8199999999999998
2016,2016-06-12,18S_P2_1,77.8553,0.7,0.48,0.22,0.08,0.22,0.6,0.68,0.07207207207207207,0.35135135135135137,0.3063063063063063,0.2702702702702703,0.2429203713933626,0.6245388785998026,0.38580486,13.536542,0.17997491,0.22426105,0.029589413,590.5237,799.13763,888.5712,2003.0804,2716.7322,1886.6167,125.75809,136.24724,166.17657,176.01892,156.34613,134.1519,0.7,1.28
2016,2016-06-12,18S_P2_2,83.11613,0.74,0.58,0.24,0.02,0.16,1.28,0.66,0.02877697841726619,0.2733812949640288,0.23741007194244604,0.460431654676259,0.2475703706343968,0.6324407458305359,0.40633658,13.105129,0.18355183,0.2233286,0.050518695,567.97015,770.8256,836.1303,1980.0214,2594.8782,1788.8301,124.24326,135.45403,167.83539,179.0457,156.47719,133.22444,0.72,1.94
2016,2016-06-12,18S_P2_3,81.60849,0.72,0.4,0.2,0.08,0.32,0.6,0.76,0.034482758620689655,0.3793103448275862,0.3275862068965517,0.25862068965517243,0.2652759303649266,0.6314833263556162,0.3797445,13.493077,0.17629565,0.22218955,0.021213477,595.18384,801.66144,889.86255,1976.952,2706.693,1894.0443,126.81588,137.23683,166.46732,176.25066,156.67232,135.20113,0.7,1.3599999999999999
2016,2016-06-12,18S_P2_4,72.36439,0.8400000000000001,0.54,0.12,0.04,0.3,1.1,0.86,0.051470588235294115,0.22794117647058823,0.3161764705882353,0.40441176470588236,0.3954351892073949,0.3613185162345568,0.38253877,13.264955,0.17407264,0.212739,0.044756006,632.6484,859.2552,926.9847,2073.41,2695.0105,1894.6381,124.31803,135.01936,166.15257,178.85976,153.75288,133.24025,0.8,1.96
2016,2016-06-12,18S_P3_1,74.3797,0.78,0.6,0.16,0.06,0.18,1.5,0.44,0.03875968992248062,0.20930232558139536,0.17054263565891473,0.5813953488372093,0.522368515531222,0.3343092600504557,0.3917692,13.096748,0.17616065,0.21436499,0.04339373,598.40485,799.9377,856.98834,1960.1449,2566.208,1796.3363,125.58596,136.79967,168.39388,180.15387,156.45718,134.72435,0.76,1.94
2016,2016-06-12,18S_P3_2,84.27265,0.84,0.62,0.12,0.04,0.22,1.76,0.54,0.02027027027027027,0.20270270270270271,0.18243243243243243,0.5945945945945946,0.3930814862251282,0.3562111109495163,0.41308692,12.520429,0.17720424,0.21352883,0.063908346,565.4305,763.0014,817.3311,1967.8182,2477.04,1729.7753,123.56848,135.14864,168.64064,180.27678,156.73897,132.82404,0.82,2.3
2016,2016-06-12,18S_P3_3,78.1709,0.7799999999999999,0.7,0.14,0.08,0.08,1.64,0.58,0.09271523178807947,0.17218543046357615,0.19205298013245034,0.543046357615894,0.4862722257773081,0.3737944414218266,0.39110422,12.795213,0.17108808,0.21194632,0.038360644,585.84357,781.97754,845.8077,1934.142,2529.043,1789.1825,126.17646,137.28563,168.31927,179.1635,157.2585,135.12756,0.78,2.2199999999999998
2016,2016-06-12,18S_P3_4,85.51273,0.7,0.62,0.2,0.1,0.08,1.52,0.64,0.06622516556291391,0.2185430463576159,0.2119205298013245,0.5033112582781457,0.4109777758518855,0.409412960211436,0.41515413,12.228171,0.17349227,0.22268128,0.037954044,544.26324,735.08844,788.4246,1908.3407,2508.9753,1766.3776,125.36047,136.97604,169.79356,181.00462,158.18518,134.62325,0.7,2.16
2016,2016-06-12,18S_P4_1,74.05428,0.78,0.52,0.12,0.1,0.26,0.94,0.64,0.06557377049180328,0.28688524590163933,0.26229508196721313,0.38524590163934425,0.4718851844469706,0.3486796220143636,0.3857554,13.257476,0.17563434,0.21754749,0.03290688,604.82416,809.2634,873.3841,1969.3779,2629.7068,1842.8784,126.1662,137.13808,167.97174,179.40967,156.42442,135.12111,0.78,1.58
2016,2016-06-12,18S_P4_2,80.79275,0.6799999999999999,0.5,0.24,0.08,0.18,0.94,0.74,0.07575757575757576,0.2878787878787879,0.2803030303030303,0.3560606060606061,0.401759256919225,0.3721888909737269,0.39283982,12.995353,0.1750446,0.21440579,0.037577864,565.97253,759.6109,828.10956,1900.2457,2510.0117,1760.8287,126.646095,137.64316,168.0949,178.40477,157.52684,135.48378,0.68,1.68
2016,2016-06-12,18S_P4_3,75.67974,0.68,0.4,0.24,0.08,0.28,0.74,1.04,0.050724637681159424,0.30434782608695654,0.37681159420289856,0.26811594202898553,0.4362240682045619,0.3608574122190475,0.3899578,13.14119,0.17583387,0.2171569,0.035643477,593.1919,793.4209,856.69916,1950.4198,2591.6858,1815.5303,126.09559,137.18811,168.23032,179.41005,156.8546,135.09602,0.66,1.78
2016,2016-06-12,18S_P4_4,88.323265,0.76,0.56,0.18,0.06,0.2,1.52,0.5,0.040268456375838924,0.28187919463087246,0.16778523489932887,0.5100671140939598,0.327205553650856,0.3220425943533579,0.4226967,12.415253,0.1804899,0.21608746,0.07074465,549.6152,744.60767,795.7747,1962.121,2452.2612,1701.2252,122.95814,134.69655,168.98463,180.67786,156.96983,132.27956,0.76,2.02
2016,2016-06-12,19N_P1_1,76.748405,0.72,0.32,0.24,0.04,0.4,0.6,0.7,0.07142857142857142,0.3482142857142857,0.3125,0.26785714285714285,0.2953388939301173,0.5414037058750788,0.3573362,14.454437,0.17972769,0.21843672,0.009901715,584.1692,794.64703,910.3536,1917.462,2706.2932,1880.3351,129.44237,138.74776,164.10286,172.28502,156.10863,137.00471,0.72,1.2999999999999998
2016,2016-06-12,19N_P1_2,71.521065,0.74,0.34,0.2,0.06,0.4,0.52,1.08,0.06153846153846154,0.3230769230769231,0.4153846153846154,0.2,0.2050629655520121,0.515129620830218,0.34143844,15.295321,0.18394001,0.21918039,-0.00031791863,576.8121,786.778,932.3867,1892.7529,2749.5012,1893.234,131.18565,139.51958,162.10677,168.221,156.36635,137.83308,0.74,1.6
2016,2016-06-12,19N_P1_3,68.186676,0.76,0.46,0.2,0.04,0.3,0.94,1.1,0.040268456375838924,0.2751677852348993,0.3691275167785235,0.31543624161073824,0.307305559515953,0.5799166709184647,0.34183726,14.631213,0.1751358,0.22125107,-0.014963042,628.5475,831.87695,930.8455,1897.2129,2784.6829,1953.0529,131.6161,141.16267,166.11925,174.91002,157.31667,139.51483,0.76,2.04
2016,2016-06-12,19N_P1_4,72.280876,0.9,0.36,0.06,0.04,0.54,0.82,1.22,0.02631578947368421,0.3026315789473684,0.40131578947368424,0.26973684210526316,0.2364407405257225,0.5619296232859293,0.3413718,15.2589035,0.18341696,0.21583872,0.0105141895,595.5063,819.2627,970.2211,1968.5309,2795.0056,1927.223,129.6449,137.86668,160.86778,167.54442,154.70001,136.28691,0.9,2.04
2016,2016-06-12,19N_P2_1,67.99311,0.84,0.62,0.08,0.08,0.22,0.9,0.6,0.10743801652892562,0.2727272727272727,0.24793388429752067,0.371900826446281,0.2651574090123176,0.4445740630229314,0.3554308,13.914365,0.17125738,0.21409112,0.005233889,616.4013,822.0782,912.491,1918.7192,2683.4778,1897.9359,129.6506,139.57521,166.17226,175.74171,156.60394,137.84294,0.84,1.5
2016,2016-06-12,19N_P2_2,73.87973,0.76,0.48,0.2,0.04,0.28,0.62,0.68,0.08035714285714286,0.3392857142857143,0.30357142857142855,0.2767857142857143,0.330862966676553,0.3362740750114123,0.37797663,13.4444475,0.17465906,0.21496396,0.030196438,600.8195,806.2266,890.05884,1970.588,2640.4995,1853.8457,126.61616,137.13046,166.49614,176.5393,156.42107,135.11455,0.76,1.3
2016,2016-06-12,19N_P2_3,76.71202,0.72,0.44,0.24,0.04,0.28,0.88,0.96,0.043795620437956206,0.2846715328467153,0.35036496350364965,0.32116788321167883,0.2404092575112978,0.455442597468694,0.36556605,14.323943,0.18172623,0.21387035,0.028966159,572.88367,787.7478,902.52637,1937.5223,2641.7974,1827.392,127.87482,137.30739,163.4843,172.00427,155.2004,135.54205,0.72,1.8399999999999999
2016,2016-06-12,19N_P2_4,73.696365,0.66,0.32,0.16,0.18,0.34,0.54,0.74,0.12962962962962962,0.2777777777777778,0.3425925925925926,0.25,0.2423462967077891,0.383562962214152,0.36340228,14.050114,0.17688257,0.21287693,0.022524996,592.14984,802.6923,904.88617,1936.1758,2646.4666,1849.3522,128.24554,137.99939,164.72241,173.7962,155.77809,136.21391,0.66,1.28
2016,2016-06-12,19N_P3_1,78.504616,0.62,0.38,0.24,0.14,0.24,0.86,0.72,0.06611570247933884,0.2809917355371901,0.2975206611570248,0.35537190082644626,0.420914813876152,0.3219074110190074,0.3806744,13.086121,0.17063129,0.21222208,0.03067763,587.8794,792.1495,876.45624,1954.6412,2594.4873,1836.8379,126.673485,137.178,166.47011,176.37152,156.52312,135.15068,0.62,1.58
2016,2016-06-12,19N_P3_2,66.61602,0.6799999999999999,0.5,0.16,0.16,0.18,0.68,0.58,0.08928571428571429,0.3482142857142857,0.25892857142857145,0.30357142857142855,0.5756648182868958,0.250150000055631,0.36281094,13.455821,0.16780025,0.20848595,0.034181125,671.8622,923.3804,1024.2861,2186.139,2865.337,2041.4701,124.36563,133.97185,162.7704,174.71419,151.59444,132.49355,0.68,1.26
2016,2016-06-12,19N_P3_3,83.91083,0.66,0.38,0.24,0.1,0.28,0.54,0.62,0.0761904761904762,0.37142857142857144,0.29523809523809524,0.2571428571428571,0.4025870362917582,0.3612537036339442,0.36804485,13.680228,0.173463,0.21561156,0.016932879,578.71906,784.2173,897.0805,1939.6969,2663.284,1874.0707,128.17577,137.86034,164.63435,172.62581,156.76137,135.88284,0.66,1.1600000000000001
2016,2016-06-12,19N_P3_4,72.46345,0.6,0.36,0.18,0.22,0.24,0.44,0.48,0.19791666666666666,0.3229166666666667,0.25,0.22916666666666666,0.6048092693090439,0.2492537001768748,0.37755093,13.411729,0.17401348,0.21885157,0.03176621,636.0517,865.07983,954.22943,2106.718,2811.4207,1977.4252,124.73165,134.95459,165.07338,176.40526,154.08958,133.12721,0.6,0.9199999999999999
2016,2016-06-12,19N_P4_1,69.84134,0.8400000000000001,0.4,0.08,0.08,0.44,0.58,0.92,0.05128205128205128,0.3076923076923077,0.39316239316239315,0.24786324786324787,0.5621018509070078,0.3133999978502591,0.3820022,13.527858,0.17793088,0.22409065,0.024737945,621.4128,834.09894,900.8664,2014.1913,2744.833,1914.4015,126.01055,136.85675,167.60445,179.41089,155.81094,134.93132,0.82,1.5
2016,2016-06-12,19N_P4_2,71.574066,0.66,0.4,0.24,0.1,0.26,0.58,0.44,0.08333333333333333,0.3854166666666667,0.22916666666666666,0.3020833333333333,0.4542500029007594,0.3266166647275288,0.36540982,14.0637245,0.17796807,0.22141725,0.008599543,592.8801,794.01886,892.0798,1916.9105,2700.1492,1882.8999,128.97289,138.97737,166.07718,174.7961,157.3311,137.034,0.64,1.02
2016,2016-06-12,19N_P4_3,64.327034,0.8600000000000001,0.56,0.08,0.06,0.3,0.64,0.78,0.1016949152542373,0.2966101694915254,0.3305084745762712,0.2711864406779661,0.5725425879160563,0.2477944418787956,0.36604252,14.083119,0.1786371,0.21231347,0.039570972,648.49646,900.18585,975.3042,2098.3496,2780.5613,1937.1525,125.14828,135.06165,163.95285,177.87569,150.96371,133.83467,0.84,1.42
2016,2016-06-12,19N_P4_4,61.231888,0.56,0.32,0.32,0.12,0.24,0.5,0.38,0.07526881720430108,0.45161290322580644,0.20430107526881722,0.26881720430107525,0.7317407528559366,0.1739314794540405,0.37358415,13.663152,0.17575558,0.21840458,0.040677156,682.1533,945.8206,1028.1068,2247.3076,2958.332,2073.3547,122.72108,132.68481,163.49951,177.70152,150.31487,131.29549,0.56,0.88
2016,2016-06-12,20NW_P1_1,60.03699,0.8999999999999999,0.6,0.1,0.0,0.3,1.04,1.32,0.01875,0.24375,0.4125,0.325,0.4603092620770136,0.3804777786135673,0.3402662,14.386196,0.1711709,0.2231552,-0.023272397,650.3989,860.14966,949.6346,1926.0714,2851.943,2018.9531,131.69139,141.37498,166.72797,176.64441,156.79951,139.86429,0.9,2.3600000000000003
2016,2016-06-12,20NW_P1_2,64.69612,0.8200000000000001,0.54,0.18,0.0,0.28,0.88,0.78,0.0,0.35658914728682173,0.3023255813953488,0.34108527131782945,0.5444388886292776,0.3488611131906509,0.3425939,13.89774,0.16543034,0.22570252,-0.032120477,644.6613,859.7128,954.3691,1947.171,2900.1758,2077.1963,131.63002,141.17853,166.47136,176.36415,156.63014,139.68898,0.82,1.6600000000000001
2016,2016-06-12,20NW_P1_3,63.256607,0.86,0.42,0.14,0.0,0.44,0.7,1.28,0.0,0.3028169014084507,0.4507042253521127,0.24647887323943662,0.4193370391925176,0.3611018483837445,0.33851448,14.24657,0.16839588,0.22060095,-0.023725979,650.9509,859.9777,953.68195,1927.4956,2839.8591,2021.6058,131.80516,141.37706,166.47812,176.04286,156.91356,139.84671,0.84,1.98
2016,2016-06-12,20NW_P1_4,67.957245,0.8800000000000001,0.56,0.08,0.04,0.32,1.06,1.28,0.025477707006369428,0.22929936305732485,0.40764331210191085,0.3375796178343949,0.5561129649480184,0.3618888854980469,0.33801296,13.745261,0.16131037,0.22232871,-0.033825457,654.79785,876.6407,975.826,1970.545,2920.042,2109.0154,131.66872,140.9858,165.79933,175.82953,155.93126,139.61403,0.88,2.34
2016,2016-06-12,20NW_P2_1,65.36367,0.76,0.4,0.18,0.06,0.36,0.78,0.68,0.017391304347826087,0.34782608695652173,0.2956521739130435,0.3391304347826087,0.3770685195922851,0.5121796230475107,0.34630084,14.686249,0.17778136,0.21642435,0.0065175914,617.9308,844.11993,965.5817,1983.485,2801.1152,1954.2256,129.24405,138.20325,162.89917,171.63342,154.50877,136.70932,0.76,1.46
2016,2016-06-12,20NW_P2_2,63.722584,0.84,0.36,0.16,0.0,0.48,0.66,1.32,0.006944444444444444,0.3055555555555556,0.4583333333333333,0.22916666666666666,0.3401814798514048,0.5796518425146738,0.33613446,14.423253,0.16962184,0.2254806,-0.03642613,631.8513,832.238,937.8203,1884.7964,2851.9346,2023.8496,133.09126,142.42088,166.47389,174.59491,158.32423,140.76447,0.84,1.98
2016,2016-06-12,20NW_P2_3,64.78183,0.74,0.54,0.22,0.04,0.2,1.12,0.82,0.014492753623188406,0.2826086956521739,0.2971014492753623,0.4057971014492754,0.4236944417158763,0.4994370490312576,0.33539572,14.379371,0.16872649,0.22085954,-0.02532871,641.65814,857.4095,966.1843,1939.2582,2866.9941,2038.869,131.87122,140.98105,165.07423,174.00488,156.28592,139.5256,0.74,1.94
2016,2016-06-12,20NW_P2_4,63.680584,0.88,0.4,0.12,0.0,0.48,0.6,1.22,0.0,0.3208955223880597,0.4552238805970149,0.22388059701492538,0.4053074022134145,0.506170372168223,0.33540198,14.320087,0.16782618,0.22378038,-0.0352605,641.3426,847.44775,945.0147,1896.0721,2854.0781,2032.8802,132.9305,142.33673,166.64377,175.7072,157.55367,140.81932,0.82,1.8199999999999998
2016,2016-06-12,20NW_P3_1,58.235996,0.78,0.26,0.2,0.02,0.52,0.5,0.94,0.008620689655172414,0.3706896551724138,0.4051724137931034,0.21551724137931033,0.4798055638869603,0.4502851814031601,0.3299985,14.299109,0.16524535,0.21854357,-0.029241413,652.59393,875.9067,988.08984,1958.8871,2896.7117,2074.3198,132.12642,140.9936,164.50642,173.71962,155.54399,139.6978,0.76,1.44
2016,2016-06-12,20NW_P3_2,59.58786,0.8200000000000001,0.36,0.18,0.0,0.46,0.6,1.22,0.0,0.3357664233576642,0.44525547445255476,0.21897810218978103,0.4157574077447255,0.5026185214519501,0.33226225,14.350961,0.16693385,0.22012614,-0.030456485,640.08936,858.4697,964.5674,1922.7748,2859.6345,2040.8403,132.5282,141.53514,165.14156,174.42296,156.016,140.21617,0.82,1.8199999999999998
2016,2016-06-12,20NW_P3_3,63.20024,0.68,0.28,0.32,0.0,0.4,0.44,1.0,0.0,0.38461538461538464,0.42735042735042733,0.18803418803418803,0.3307240704695384,0.5958277682463328,0.3409526,14.38539,0.17120957,0.22093387,-0.021596232,609.9167,822.06476,928.97296,1888.7745,2783.912,1969.3885,132.07378,141.2098,165.18546,174.01738,156.46758,139.74615,0.66,1.44
