index,Year,PastureID,on_date,off_date,on_wt_raw,on_wt,off_wt_raw,off_wt,on_ct,period_days,adg,outlier_adg_upr,outlier_adg_lwr,outlier_adg,outlier_on_wt_upr,outlier_on_wt_lwr,outlier_on_wt,outlier_off_wt_upr,outlier_off_wt_lwr,outlier_off_wt,num_animals,area_ha,on_ct_ha,on_au,on_au_ha,CP,DOM,Biomass_kg_ha,forage_kg_au,forage_kg_100kg,period
102,2008,23W,2008-07-10,2008-08-07,747.6,747.6,832.8,832.8,15.0,28.0,3.042857142857143,4.84263847068237,1.2430758150319163,0.0,923.2649408065578,571.9350591934423,0.0,1037.1878665674653,628.4121334325345,0.0,15,126.48,0.11859582542694497,11.214,0.08866223908918407,6.5868,59.32325185185186,637.171051111111,1796.6246331490395,1584.351723684452,0
103,2008,23W,2008-08-07,2008-09-03,832.8,832.8,844.5333333333333,844.5333333333333,15.0,27.0,0.4345679012345679,2.2061178392362115,-1.336982036767076,0.0,1037.1878665674653,628.4121334325345,0.0,1034.249211123555,654.8174555431117,0.0,15,126.48,0.11859582542694497,12.491999999999999,0.09876660341555976,7.854233333333332,63.075423076923066,848.9625642307692,2148.911005521688,1895.015126045165,1
104,2008,23W,2008-09-03,2008-10-13,844.5333333333333,844.5333333333333,934.5333333333333,934.5333333333333,15.0,40.0,2.25,3.5662446581088187,0.9337553418911817,0.0,1034.249211123555,654.8174555431117,0.0,1140.4587012287366,728.6079654379301,0.0,15,126.48,0.11859582542694497,12.668000000000001,0.10015812776723593,9.3426735042735,63.79204188034188,1148.3284874358974,2866.288820076024,2527.6340693967354,2
105,2009,15E,2009-05-15,2009-06-12,535.0526315789474,535.0526315789474,637.8947368421053,637.8947368421053,20.0,28.0,3.6729323308270674,5.957882861120042,1.3879818005340931,0.0,718.7411551295779,351.3641080283169,0.0,857.4986865717085,418.2907871125021,0.0,19,132.26,0.15121729925903524,10.70105263157895,0.08090921390880804,10.639637037037039,67.30486172839507,635.7909303703703,1964.5195511569425,1732.4096974179197,0
106,2009,15E,2009-06-12,2009-07-09,637.8947368421053,637.8947368421053,718.421052631579,718.421052631579,20.0,27.0,2.9824561403508776,4.653384199118109,1.3115280815836472,0.0,857.4986865717085,418.2907871125021,0.0,951.4410427385947,485.40106252456326,0.0,19,132.26,0.15121729925903524,12.757894736842106,0.09646071931681617,10.098115384615385,65.3648358974359,1274.5609230769228,3303.3159303186076,2913.026010837534,1
107,2009,15E,2009-07-09,2009-08-06,718.421052631579,718.421052631579,791.7894736842105,791.7894736842105,20.0,28.0,2.6203007518796992,4.130559263976876,1.1100422397825234,0.0,951.4410427385947,485.40106252456326,0.0,1030.065739701975,553.5132076664461,0.0,19,132.26,0.15121729925903524,14.368421052631579,0.10863769130978058,8.607772839506172,63.45864814814814,1380.997951851852,3177.989920445598,2802.5073882487022,2
108,2009,15E,2009-08-06,2009-09-03,791.7894736842105,791.7894736842105,823.8947368421053,823.8947368421053,20.0,28.0,1.1466165413533833,3.0002859362466343,-0.7070528535398672,0.0,1030.065739701975,553.5132076664461,0.0,1059.338774220082,588.4506994641285,0.0,19,132.26,0.15121729925903524,15.83578947368421,0.11973226579225928,6.8549975308642,62.40303703703702,1195.3048962962964,2495.7869300874227,2200.907330154096,3
109,2009,15E,2009-09-03,2009-09-29,823.8947368421053,823.8947368421053,837.2631578947369,837.2631578947369,20.0,26.0,0.51417004048583,2.7290372765178708,-1.7006971955462102,0.0,1059.338774220082,588.4506994641285,0.0,1054.0599339437897,620.466381845684,0.0,19,132.26,0.15121729925903524,16.477894736842106,0.12458713697899673,5.946101333333332,60.45844799999998,1081.8848984,2170.94020424915,1914.441553987471,4
110,2009,23E,2009-05-15,2009-06-12,528.4137931034483,528.4137931034483,639.3793103448276,639.3793103448276,30.0,28.0,3.9630541871921183,6.328268121673753,1.5978402527104847,0.0,746.9370274308001,309.8905587760965,0.0,904.4733265700597,374.2852941195954,0.0,29,119.77,0.2504800868330968,15.852413793103448,0.13235713278035777,10.660898765432101,67.5518839506173,625.3684566666666,1181.2141203308713,1041.6525483714565,0
111,2009,23E,2009-06-12,2009-07-09,642.2857142857143,642.2857142857143,704.3571428571429,704.3571428571429,30.0,27.0,2.2989417989417986,4.397982137820961,0.1999014600626361,0.0,907.9758309540581,376.59559761737063,0.0,981.524017123308,427.1902685909778,0.0,28,119.77,0.2504800868330968,19.26857142857143,0.1608797814859433,11.014817948717946,65.25483846153844,1165.792391153846,1811.5893438973028,1597.54833962247,1
112,2009,23E,2009-07-09,2009-08-06,704.3571428571429,704.3571428571429,761.2142857142857,761.2142857142857,30.0,28.0,2.0306122448979593,3.5244560640098372,0.5070710295862213,0.0,983.4327946664946,415.1878949886777,0.0,1047.7368792203783,466.7458794003114,0.0,28,119.77,0.2504800868330968,21.130714285714287,0.1764274383043691,8.730234567901235,62.797745679012344,1414.098603703704,2003.7963160584598,1767.0458751838878,2
113,2009,23E,2009-08-06,2009-09-03,757.2413793103449,757.2413793103449,825.1034482758621,825.1034482758621,30.0,28.0,2.4236453201970445,3.8205363014088825,1.0267543389852067,0.0,1047.7368792203783,466.74587940031137,0.0,1126.8963175763,523.3105789754243,0.0,29,119.77,0.2504800868330968,22.717241379310344,0.18967388644326913,6.972135802469136,61.437358024691335,1287.7828925925921,1697.364509080384,1496.8192776967423,3
114,2009,23E,2009-09-03,2009-09-29,825.1034482758621,825.1034482758621,825.5862068965517,825.5862068965517,30.0,26.0,0.018567639257294426,1.7318364955717274,-1.6947012170571385,0.0,1126.8963175763,523.3105789754243,0.0,1120.866419475869,530.3059943172346,0.0,29,119.77,0.2504800868330968,24.753103448275866,0.20667198337042553,5.877509333333336,60.44213733333331,1203.8768679999998,1456.2651990452046,1284.2060804904672,4
115,2009,23W,2009-05-15,2009-06-12,545.1428571428571,545.1428571428571,670.1428571428571,670.1428571428571,15.0,28.0,4.464285714285714,7.624545972232705,1.3040254563387232,0.0,776.1439274985905,314.1417867871237,0.0,963.1140330119346,377.17168127377965,0.0,14,126.48,0.11859582542694497,8.177142857142858,0.0646516671184603,10.530859259259259,67.26119629629632,732.4607966666667,2832.335302833683,2497.692192515216,0
116,2009,23W,2009-06-12,2009-07-09,670.1428571428571,670.1428571428571,735.1428571428571,735.1428571428571,15.0,27.0,2.4074074074074074,3.9973807388447185,0.8174340759700964,0.0,963.1140330119346,377.17168127377965,0.0,1043.3629868418247,426.9227274438896,0.0,14,126.48,0.11859582542694497,10.052142857142858,0.07947614529682841,9.430400000000002,65.67077820512819,1516.8834384615386,4771.50543976518,4207.747533112323,1
117,2009,23W,2009-07-09,2009-08-06,735.1428571428571,735.1428571428571,822.1428571428571,822.1428571428571,15.0,28.0,3.107142857142857,4.855600351814958,1.3586853624707564,0.0,1043.3629868418247,426.9227274438896,0.0,1170.1306363901958,474.1550778955184,0.0,14,126.48,0.11859582542694497,11.027142857142856,0.08718487394957981,7.864427160493828,63.833359259259254,1675.2182148148147,4803.637772601518,4236.083400257828,2
118,2009,23W,2009-08-06,2009-09-03,822.1428571428571,822.1428571428571,863.4285714285714,863.4285714285714,15.0,28.0,1.4744897959183674,2.9268911220058342,0.022088469830900292,0.0,1170.1306363901958,474.1550778955184,0.0,1201.6009054130761,525.2562374440666,0.0,14,126.48,0.11859582542694497,12.332142857142856,0.09750271076172402,6.869318518518521,62.700306172839504,1450.3196814814814,3718.6650251851856,3279.3012150404425,3
119,2009,23W,2009-09-03,2009-09-29,863.4285714285714,863.4285714285714,867.2857142857143,867.2857142857143,15.0,26.0,0.1483516483516484,2.021958810321853,-1.7252555136185563,0.0,1201.6009054130761,525.2562374440666,0.0,1200.5183327701268,534.0530958013019,0.0,14,126.48,0.11859582542694497,12.951428571428572,0.10239902412577935,6.331442666666664,60.255611999999985,1359.7657920000001,3319.7723406273994,2927.5380806140092,4
120,2010,15E,2010-05-11,2010-06-18,611.1,611.1,710.7,710.7,20.0,38.0,2.6210526315789475,4.2244096580055555,1.0176956051523391,0.0,750.8053666602834,471.39463333971673,0.0,842.7900410605146,578.6099589394855,0.0,20,132.26,0.15121729925903524,12.222,0.09240889157719644,11.220691891891892,66.94523513513514,955.7597483783784,2585.6812371241267,2280.1805393015115,0
121,2010,15E,2010-06-18,2010-07-15,710.7,710.7,796.4,796.4,20.0,27.0,3.174074074074074,4.871490219999887,1.47665792814826,0.0,842.7900410605146,578.6099589394855,0.0,937.2282268356887,655.5717731643113,0.0,20,132.26,0.15121729925903524,14.214,0.10747013458339635,9.865866666666667,63.83092435897436,1230.3183269230767,2862.0005262214386,2523.8524415403535,1
122,2010,15E,2010-07-15,2010-08-12,796.4,796.4,849.8,849.8,20.0,28.0,1.9071428571428573,3.9999031258854325,-0.18561741159971823,0.0,937.2282268356887,655.5717731643113,0.0,993.6933815821906,705.9066184178093,0.0,20,132.26,0.15121729925903524,15.928,0.12042945712989568,8.141428205128205,62.3409282051282,1194.0042230769232,2478.638224261581,2185.784760234464,2
123,2010,15E,2010-08-12,2010-09-09,849.8,849.8,892.4,892.4,20.0,28.0,1.5214285714285714,3.5257070241402446,-0.4828498812831013,0.0,993.6933815821906,705.9066184178093,0.0,1044.7450377475939,740.0549622524061,0.0,20,132.26,0.15121729925903524,16.996,0.12850446091032813,7.589530864197532,60.06802222222222,1031.6858792592593,2007.1012942873272,1769.9603670911192,3
124,2010,15E,2010-09-09,2010-10-01,892.4,892.4,892.7,892.7,20.0,22.0,0.013636363636363641,2.987127332656568,-2.959854605383841,0.0,1044.7450377475939,740.0549622524061,0.0,1068.3125819734123,717.0874180265878,0.0,20,132.26,0.15121729925903524,17.848,0.13494631785876304,6.2299365079365066,59.72398412698409,905.5268952380951,1677.568735491238,1479.3623935880912,4
125,2010,23E,2010-05-11,2010-06-18,610.9333333333333,610.9333333333333,705.2666666666667,705.2666666666667,30.0,38.0,2.482456140350877,4.226008595762582,0.7389036849391724,0.0,757.1552714015103,464.7113952651563,0.0,867.8096901489392,542.7236431843941,0.0,30,119.77,0.2504800868330968,18.328,0.15302663438256658,11.426935135135134,66.96253693693696,830.4733754054054,1356.7464558640525,1196.4455714844164,0
126,2010,23E,2010-06-18,2010-07-15,705.2666666666667,705.2666666666667,779.3333333333334,779.3333333333334,30.0,27.0,2.74320987654321,4.672115126869615,0.8143046262168059,0.0,867.8096901489392,542.7236431843941,0.0,957.1499765945581,601.5166900721086,0.0,30,119.77,0.2504800868330968,21.157999999999998,0.17665525590715536,9.939420512820512,63.639566666666674,1054.6787942307694,1492.5663955125633,1316.2182560633137,1
127,2010,23E,2010-07-15,2010-08-12,777.3103448275862,777.3103448275862,838.0,838.0,30.0,28.0,2.167487684729064,3.4679647395287017,0.7558447842808211,0.0,957.1499765945581,601.5166900721086,0.0,1023.8126804559741,653.1206528773591,0.0,29,119.77,0.2504800868330968,23.319310344827585,0.19470076266867817,8.210428205128206,62.171074358974366,1040.2086469230767,1335.6504523472222,1177.8420808508945,2
128,2010,23E,2010-08-12,2010-09-09,838.4666666666667,838.4666666666667,871.8,871.8,30.0,28.0,1.1904761904761905,2.776503319781021,-0.3955509388286407,0.0,1023.8126804559743,653.1206528773592,0.0,1062.165999572149,681.434000427851,0.0,30,119.77,0.2504800868330968,25.154,0.21001920347332387,7.635708641975311,59.88215679012347,928.0186881481482,1104.683134685375,974.1637714808783,3
129,2010,23E,2010-09-09,2010-10-01,871.8,871.8,873.0,873.0,30.0,22.0,0.05454545454545458,2.3064753763582475,-2.197384467267338,0.0,1062.165999572149,681.434000427851,0.0,1065.0953427068318,680.9046572931682,0.0,30,119.77,0.2504800868330968,26.153999999999996,0.21836853970109374,6.18857142857143,59.701566666666636,779.6848090476191,892.6249290704418,787.1604445819419,4
130,2010,23W,2010-05-11,2010-06-18,609.7333333333333,609.7333333333333,723.8666666666667,723.8666666666667,15.0,38.0,3.0035087719298246,5.078974591838269,0.9280429520213804,0.0,759.1814609801622,460.2852056865044,0.0,894.7871995801484,552.946133753185,0.0,15,126.48,0.11859582542694497,9.146,0.07231182795698925,11.115189189189191,66.85633243243244,999.4046478378376,3455.1907899226358,3046.9567113067937,0
131,2010,23W,2010-06-18,2010-07-15,723.8666666666667,723.8666666666667,800.2666666666667,800.2666666666667,15.0,27.0,2.8296296296296295,4.447867833776829,1.211391425482431,0.0,894.7871995801484,552.946133753185,0.0,982.5925914748047,617.9407418585286,0.0,15,126.48,0.11859582542694497,10.858,0.08584756483238457,9.966374358974358,63.805356410256415,1319.2780000000005,3841.9202762939785,3387.993740982882,1
132,2010,23W,2010-07-15,2010-08-12,800.2666666666667,800.2666666666667,861.3333333333334,861.3333333333334,15.0,28.0,2.180952380952381,3.721653822810799,0.6402509390939641,0.0,982.5925914748047,617.9407418585286,0.0,1049.7462537274205,672.9204129392464,0.0,15,126.48,0.11859582542694497,12.004,0.09490828589500315,8.16667948717949,62.01011794871795,1205.151723076923,3174.5166181016584,2799.444459880715,2
133,2010,23W,2010-08-12,2010-09-09,861.3333333333334,861.3333333333334,895.2,895.2,15.0,28.0,1.2095238095238094,2.6134437693663624,-0.19439615031874347,0.0,1049.7462537274205,672.9204129392464,0.0,1071.9535814953365,718.4464185046636,0.0,15,126.48,0.11859582542694497,12.920000000000002,0.10215053763440861,7.650320987654321,59.79794691358025,1054.7341929629629,2581.3231564619878,2276.3373700152742,3
134,2010,23W,2010-09-09,2010-10-01,895.2,895.2,902.6666666666666,902.6666666666666,15.0,22.0,0.33939393939393947,2.617621051017571,-1.938833172229692,0.0,1071.9535814953365,718.4464185046636,0.0,1085.229376049341,720.1039572839921,0.0,15,126.48,0.11859582542694497,13.428,0.10616698292220114,6.187688888888888,59.53320793650793,899.4722995238094,2118.060329977871,1867.8094871638789,4
135,2011,15E,2011-05-12,2011-06-09,598.8,598.8,665.4,665.4,20.0,28.0,2.3785714285714286,3.6812786815242204,1.075864175618636,0.0,757.6691616592591,439.9308383407409,0.0,817.9252696923918,512.8747303076082,0.0,20,132.26,0.15121729925903524,11.975999999999999,0.0905489187963103,9.818807407407409,64.47555679012343,896.3351140740741,2474.7261645674066,2182.334914114544,0
136,2011,15E,2011-06-09,2011-07-07,669.2631578947369,669.2631578947369,755.8947368421053,755.8947368421053,20.0,28.0,3.093984962406015,4.755451967825222,1.4325179569868078,0.0,816.6430822578031,521.8832335316706,0.0,906.6591051021227,605.1303685820881,0.0,19,132.26,0.15121729925903524,13.385263157894737,0.10120416723041538,10.29174074074074,66.11503209876544,1056.6265374074073,2610.135941837616,2301.7458973903076,1
137,2011,15E,2011-07-07,2011-08-04,755.8947368421053,755.8947368421053,811.8947368421053,811.8947368421053,20.0,28.0,2.0,3.9122783471726548,0.20915022425591623,0.0,931.0609899394607,564.3390100605395,0.0,958.9238765751103,660.8761234248898,0.0,19,132.26,0.15121729925903524,15.117894736842105,0.11430436062938233,7.567424691358025,63.045104938271606,885.5171033333332,1936.7526716774007,1707.923501162421,2
138,2011,15E,2011-08-04,2011-09-01,809.9,809.9,865.3,865.3,20.0,28.0,1.9785714285714284,3.082441196260165,0.8747016608826916,0.0,958.9238765751103,660.8761234248898,0.0,1011.2249626926184,719.3750373073815,0.0,20,132.26,0.15121729925903524,16.198,0.12247089066989264,6.894508641975307,59.692422222222234,639.2063262962962,1304.8127657110158,1150.6478962254287,3
139,2011,15E,2011-09-01,2011-09-27,865.3,865.3,866.3,866.3,20.0,26.0,0.03846153846153842,2.938702617799756,-2.8617795408766793,0.0,1011.2249626926184,719.3750373073815,0.0,1009.683879296472,722.9161207035279,0.0,20,132.26,0.15121729925903524,17.305999999999997,0.13084832904884316,6.6788240000000005,59.02180799999997,545.8779128000001,1042.9592734734779,919.732643186637,4
140,2011,23E,2011-05-12,2011-06-09,597.0666666666667,597.0666666666667,654.3333333333334,654.3333333333334,30.0,28.0,2.0452380952380955,3.627416952594089,0.4630592378820999,0.0,730.1599448202053,463.9733885131282,0.0,789.0521976909025,519.6144689757642,0.0,30,119.77,0.2504800868330968,17.912000000000003,0.14955331051181434,9.722562962962964,64.01599999999998,635.9475014814816,1063.0782750730941,937.4745656088476,0
141,2011,23E,2011-06-09,2011-07-07,654.3333333333334,654.3333333333334,743.7333333333333,743.7333333333333,30.0,28.0,3.192857142857143,5.365179197821732,1.0205350878925548,0.0,789.0521976909025,519.6144689757642,0.0,904.4889628266519,582.9777038400148,0.0,30,119.77,0.2504800868330968,19.63,0.163897470151123,9.553414814814813,65.62922222222223,843.9441755555556,1287.3050675788193,1135.2087492819328,1
142,2011,23E,2011-07-07,2011-08-04,743.7333333333333,743.7333333333333,808.8666666666667,808.8666666666667,30.0,28.0,2.3261904761904764,4.348684494696075,0.30369645768487935,0.0,904.4889628266519,582.9777038400148,0.0,993.3332041423721,624.4001291909613,0.0,30,119.77,0.2504800868330968,22.312,0.18629038991400185,7.421471604938273,62.98487654320985,689.0881937037038,924.7500555742716,815.4899568299807,2
143,2011,23E,2011-08-04,2011-09-01,808.8666666666667,808.8666666666667,865.6,865.6,30.0,28.0,2.026190476190476,3.5282826132371152,0.5240983391438367,0.0,993.3332041423721,624.4001291909613,0.0,1049.44446199681,681.7555380031899,0.0,30,119.77,0.2504800868330968,24.266,0.2026049929030642,6.75454074074074,59.74438148148148,496.3922688888888,612.5123840437465,540.1434632101474,3
144,2011,23E,2011-09-01,2011-09-27,865.6,865.6,878.8666666666667,878.8666666666667,30.0,26.0,0.5102564102564103,2.9057863220833235,-1.885273501570503,0.0,1049.44446199681,681.7555380031899,0.0,1084.0902789399204,673.643054393413,0.0,30,119.77,0.2504800868330968,25.968,0.21681556316272857,6.805173333333333,59.127612,427.7394348,493.2065629428143,434.9337383632042,4
145,2011,23W,2011-05-12,2011-06-09,598.8571428571429,598.8571428571429,673.2857142857143,673.2857142857143,15.0,28.0,2.6581632653061225,4.401418296193345,0.9149082344188999,0.0,743.3124669519669,454.40181876231884,0.0,832.4942650528218,514.0771635186069,0.0,14,126.48,0.11859582542694497,8.982857142857142,0.07102195716996475,9.989540740740741,64.31599999999999,807.4587103703707,2842.285479538452,2506.466746377107,0
146,2011,23W,2011-06-09,2011-07-07,673.2857142857143,673.2857142857143,781.2857142857143,781.2857142857143,15.0,28.0,3.857142857142857,5.186086442027234,2.528199272258481,0.0,832.4942650528218,514.0771635186069,0.0,944.9203246659321,617.6511039054965,0.0,14,126.48,0.11859582542694497,10.099285714285715,0.07984887503388452,9.831693827160493,66.01875432098765,1054.7168900000001,3302.2283956800343,2912.066969451037,1
147,2011,23W,2011-07-07,2011-08-04,781.2857142857143,781.2857142857143,852.0,852.0,15.0,28.0,2.525510204081633,3.7510444917291044,1.2999759164341609,0.0,944.9203246659321,617.6511039054965,0.0,1008.3900449320421,695.6099550679579,0.0,14,126.48,0.11859582542694497,11.719285714285716,0.09265722417999459,7.717296296296297,63.80676172839506,896.8557844444445,2419.8215314065133,2133.917315590219,2
148,2011,23W,2011-08-04,2011-09-01,852.0,852.0,909.1428571428571,909.1428571428571,15.0,28.0,2.0408163265306123,3.044900830872334,1.0367318221888908,0.0,1008.3900449320421,695.6099550679579,0.0,1067.6385325440463,750.647181741668,0.0,14,126.48,0.11859582542694497,12.78,0.1010436432637571,6.756029629629631,59.74918641975308,657.0732881481481,1625.7165392210052,1433.636583632132,3
149,2011,23W,2011-09-01,2011-09-27,909.1428571428571,909.1428571428571,927.4285714285714,927.4285714285714,15.0,26.0,0.7032967032967034,3.0213629884631534,-1.6147695818697465,0.0,1067.6385325440463,750.647181741668,0.0,1082.4568212469778,772.400321610165,0.0,14,126.48,0.11859582542694497,13.637142857142857,0.10782054757386825,6.842727999999999,59.517216000000005,612.4093895999999,1419.973751247266,1252.2025017724752,4
165,2014,15E,2014-05-15,2014-06-12,678.1,630.633,801.9,732.1347,20.0,28.0,3.625060714285714,6.4821256682495,0.7679957603219276,0.0,809.9848797724037,451.2811202275963,0.0,943.158233977636,521.1111660223637,0.0,20,132.26,0.15121729925903524,12.61266,0.09536261908362317,10.677259259259257,65.71366666666668,1073.960644074074,2815.4654685299734,2482.8155451820967,0
166,2014,15E,2014-06-12,2014-07-10,801.9,732.1347,898.2,820.0566000000001,20.0,28.0,3.1400678571428573,5.104998715145758,1.1751369991399545,0.0,943.158233977636,521.1111660223637,0.0,1054.558243380528,585.5549566194717,0.0,20,132.26,0.15121729925903524,14.642693999999999,0.11071143202782398,9.855037037037034,63.72872592592592,1399.0519333333334,3159.230956794335,2785.964813997497,1
167,2014,15E,2014-07-10,2014-08-07,898.2,820.0566000000001,929.2,845.5719999999999,20.0,28.0,0.9112642857142859,3.0947057179791955,-1.2721771465506235,0.0,1054.558243380528,585.5549566194717,0.0,1107.3129253923871,583.8310746076131,0.0,20,132.26,0.15121729925903524,16.401132000000004,0.124006744291547,8.614481481481484,62.61223209876542,1240.5123222222226,2500.8968853050983,2205.4135393019055,2
168,2014,15E,2014-08-07,2014-09-04,929.2,845.5719999999999,981.1,911.4419,20.0,28.0,2.3524964285714285,4.714295382380639,-0.009302525237781634,0.0,1107.3129253923871,583.8310746076131,0.0,1196.6002382483086,626.2835617516914,0.0,20,132.26,0.15121729925903524,16.91144,0.12786511416906093,8.583851851851852,62.37282469135803,1178.0329592592589,2303.2728021923263,2031.1389296008892,3
169,2014,15E,2014-09-04,2014-10-02,981.1,911.4419,969.3,901.449,20.0,28.0,-0.35688928571428563,2.3592580976388606,-3.0730366690674313,0.0,1196.6002382483086,626.2835617516914,0.0,1162.9754820464245,639.922517953575,0.0,20,132.26,0.15121729925903524,18.228838,0.13782578254952368,7.832355555555556,62.01486296296298,999.1800585185185,1812.3968535413403,1598.2604412339124,4
170,2014,23E,2014-05-15,2014-06-12,678.6206896551724,631.1172413793104,798.4137931034483,728.9517931034483,30.0,28.0,3.4940911330049254,6.121853237919464,1.0610134287472013,0.0,806.9223078974429,450.8096921025573,0.0,927.3764290440811,531.4758376225859,0.0,29,119.77,0.2504800868330968,18.93351724137931,0.15808230142255414,11.005133333333333,63.99060000000001,978.1040648148147,1546.827279228972,1364.0681647523936,0
171,2014,23E,2014-06-12,2014-07-10,798.9333333333333,729.4261333333333,863.6,788.4668,30.0,28.0,2.1085952380952384,3.8275312650442173,0.38965921114625957,0.0,927.3764290440811,531.4758376225859,0.0,987.2864284963351,589.6471715036649,0.0,30,119.77,0.2504800868330968,21.882783999999997,0.18270672121566334,8.924990123456789,63.77993209876544,1132.7299296296294,1549.929200870199,1366.8035914009743,1
172,2014,23E,2014-07-10,2014-08-07,863.6,788.4668,920.2,837.382,30.0,28.0,1.7469714285714282,3.6780990732610395,-0.18415621611818356,0.0,987.2864284963351,589.6471715036649,0.0,1040.168152975544,634.5958470244561,0.0,30,119.77,0.2504800868330968,23.654004,0.19749523252901396,8.986486419753085,63.29945061728393,966.8013507407406,1223.8287202688655,1079.2321927891912,2
173,2014,23E,2014-08-07,2014-09-04,920.2,837.382,987.2,917.1088,30.0,28.0,2.8473857142857146,4.517744528448308,1.177026900123121,0.0,1040.168152975544,634.5958470244561,0.0,1123.1082215575407,711.1093784424593,0.0,30,119.77,0.2504800868330968,25.12146,0.20974751607247225,9.367592592592594,63.84563209876545,931.8171181481482,1110.6414221208054,979.4180815879292,3
174,2014,23E,2014-09-04,2014-10-02,987.2,917.1088,953.9333333333333,887.158,30.0,28.0,-1.069671428571429,1.039121191390103,-3.178464048532961,0.0,1123.1082215575407,711.1093784424593,0.0,1092.6901621044024,681.6258378955977,0.0,30,119.77,0.2504800868330968,27.513264,0.2297174918593972,7.9170296296296305,61.21371728395064,763.4277011111111,830.8332279485068,732.6694917275673,4
175,2014,23W,2014-05-15,2014-06-12,683.0666666666667,635.2520000000001,817.8666666666667,746.7122666666667,15.0,28.0,3.980723809523809,6.297176015221737,1.664271603825882,0.0,818.2029139788984,452.3010860211016,0.0,963.5654312587474,529.8591020745862,0.0,15,126.48,0.11859582542694497,9.528780000000001,0.07533823529411765,11.104804938271608,65.53953333333335,1318.3616074074075,4374.809159852806,3857.9212960330938,0
176,2014,23W,2014-06-12,2014-07-10,817.8666666666667,746.7122666666667,886.4,809.2832,15.0,28.0,2.2346761904761903,4.230489059244918,0.23886332170746336,0.0,963.5654312587474,529.8591020745862,0.0,1040.4763104413428,578.0900895586575,0.0,15,126.48,0.11859582542694497,11.200684,0.08855695762175839,9.84746666666667,63.59447283950618,1545.2047814814814,4362.177809002061,3846.7823513010694,1
177,2014,23W,2014-07-10,2014-08-07,886.4,809.2832,923.6,840.476,15.0,28.0,1.114028571428572,3.30517101746093,-1.0771138746037858,0.0,1040.4763104413428,578.0900895586575,0.0,1087.2241642484903,593.7278357515095,0.0,15,126.48,0.11859582542694497,12.139248,0.09597760910815939,8.744654320987653,62.05507037037036,1566.0528851851855,4079.2141514495434,3597.2511190605287,2
178,2014,23W,2014-08-07,2014-09-04,923.6,840.476,996.9333333333333,926.1510666666667,15.0,28.0,3.059823809523809,4.62513454693818,1.494513072109437,0.0,1087.2241642484903,593.7278357515095,0.0,1182.675058465596,669.6270748677373,0.0,15,126.48,0.11859582542694497,12.60714,0.099676944971537,8.389896296296294,61.84080987654321,1464.4190888888886,3672.9132531776963,3238.9550584174913,3
179,2014,23W,2014-09-04,2014-10-02,996.9333333333333,926.1510666666667,975.4666666666667,907.184,15.0,28.0,-0.677395238095238,1.573352115725011,-2.9281425919154875,0.0,1182.675058465596,669.6270748677373,0.0,1174.7786554879492,639.5893445120507,0.0,15,126.48,0.11859582542694497,13.892266000000001,0.10983765022137888,7.60377777777778,60.6416913580247,1134.751625925926,2582.7929303813917,2277.633488747963,4
180,2015,15E,2015-05-15,2015-06-11,665.047619047619,618.4942857142858,761.5714285714286,695.3147142857143,21.0,27.0,2.8452010582010585,5.026499201133335,0.6639029152687832,0.0,760.5775557056137,476.4110157229578,0.0,841.0505480522543,549.5788805191744,0.0,21,132.26,0.158778164221987,12.988380000000001,0.09820338726750341,11.64308461538462,64.1983435897436,1101.4670757692309,2804.0455284115196,2472.744881851976,0
181,2015,15E,2015-06-11,2015-07-09,761.5714285714286,695.3147142857143,863.8095238095239,788.6580952380953,21.0,28.0,3.333692176870748,4.95761768459217,1.7097666691493256,0.0,841.0505480522543,549.5788805191744,0.0,943.2105700449204,634.1056204312702,0.0,21,132.26,0.158778164221987,14.601609000000002,0.11040079389082114,12.120106172839506,64.93711975308642,1233.7918333333332,2793.892575069409,2463.791509605339,1
182,2015,15E,2015-07-09,2015-08-06,863.8095238095239,788.6580952380953,946.952380952381,861.7266666666668,21.0,28.0,2.6095918367346944,4.506878965807617,0.7123047076617706,0.0,943.2105700449204,634.1056204312702,0.0,1038.023117226512,685.4302161068215,0.0,21,132.26,0.158778164221987,16.56182,0.12522168456071375,9.272044444444445,62.64560246913581,1201.3613851851853,2398.4691417457834,2115.0877310795886,2
183,2015,15E,2015-08-06,2015-09-03,946.952380952381,861.7266666666668,977.4285714285714,908.0311428571428,21.0,28.0,1.6537312925170067,3.665206156425108,-0.35774357139109414,0.0,1038.023117226512,685.4302161068215,0.0,1075.558757059868,740.5035286544176,0.0,21,132.26,0.158778164221987,18.09626,0.13682337819446547,8.531308641975308,62.042392592592606,1192.0537703703703,2178.088617056579,1920.7453750216996,3
184,2015,15E,2015-09-03,2015-10-02,977.4285714285714,908.0311428571428,1012.6666666666666,941.7800000000001,21.0,29.0,1.1637536945812805,3.1977962104959126,-0.8702888213333517,0.0,1075.558757059868,740.5035286544176,0.0,1102.5898817859152,780.970118214085,0.0,21,132.26,0.158778164221987,19.068653999999995,0.14417551791924993,6.916388095238095,61.54508809523809,1192.7656321428572,2068.252726532433,1823.886699445524,4
