"Year","PastureID","ID","on_date","off_date","on_wt_raw","off_wt_raw","on_wt","off_wt","Past_Year","on_ct"
2011,"23W","572",2011-07-07,2011-08-04,860,932,860,932,"23W_2011",14
2011,"23W","872",2011-07-07,2011-08-04,780,836,780,836,"23W_2011",14
2011,"15E","48",2011-07-07,2011-08-04,720,780,720,780,"15E_2011",20
2011,"15E","74",2011-07-07,2011-08-04,728,812,728,812,"15E_2011",20
2011,"15E","135",2011-07-07,2011-08-04,784,814,784,814,"15E_2011",20
2011,"15E","172",2011-07-07,2011-08-04,818,846,818,846,"15E_2011",20
2011,"15E","178",2011-07-07,2011-08-04,736,792,736,792,"15E_2011",20
2011,"15E","180",2011-07-07,2011-08-04,752,820,752,820,"15E_2011",20
2011,"15E","217",2011-07-07,2011-08-04,740,792,740,792,"15E_2011",20
2011,"15E","439",2011-07-07,2011-08-04,802,862,802,862,"15E_2011",20
2011,"15E","464",2011-07-07,2011-08-04,812,878,812,878,"15E_2011",20
2011,"15E","474",2011-07-07,2011-08-04,792,862,792,862,"15E_2011",20
2011,"15E","496",2011-07-07,2011-08-04,738,804,738,804,"15E_2011",20
2011,"15E","567",2011-07-07,2011-08-04,826,878,826,878,"15E_2011",20
2011,"15E","610",2011-07-07,2011-08-04,734,760,734,760,"15E_2011",20
2011,"15E","617",2011-07-07,2011-08-04,698,754,698,754,"15E_2011",20
2011,"15E","764",2011-07-07,2011-08-04,668,738,668,738,"15E_2011",20
2011,"15E","810",2011-07-07,2011-08-04,662,722,662,722,"15E_2011",20
2011,"15E","824",2011-07-07,2011-08-04,742,780,742,780,"15E_2011",20
2011,"15E","914",2011-07-07,2011-08-04,826,898,826,898,"15E_2011",20
2011,"23E","15",2011-08-04,2011-09-01,818,866,818,866,"23E_2011",30
2011,"23E","28",2011-08-04,2011-09-01,928,982,928,982,"23E_2011",30
2011,"23E","66",2011-08-04,2011-09-01,888,962,888,962,"23E_2011",30
2011,"23E","69",2011-08-04,2011-09-01,836,876,836,876,"23E_2011",30
2011,"23E","171",2011-08-04,2011-09-01,736,796,736,796,"23E_2011",30
2011,"23E","201",2011-08-04,2011-09-01,892,940,892,940,"23E_2011",30
2011,"23E","220",2011-08-04,2011-09-01,846,882,846,882,"23E_2011",30
2011,"23E","230",2011-08-04,2011-09-01,746,804,746,804,"23E_2011",30
2011,"23E","247",2011-08-04,2011-09-01,730,778,730,778,"23E_2011",30
2011,"23E","304",2011-08-04,2011-09-01,738,784,738,784,"23E_2011",30
2011,"23E","305",2011-08-04,2011-09-01,906,936,906,936,"23E_2011",30
2011,"23E","316",2011-08-04,2011-09-01,858,932,858,932,"23E_2011",30
2011,"23E","318",2011-08-04,2011-09-01,852,904,852,904,"23E_2011",30
2011,"23E","426",2011-08-04,2011-09-01,880,942,880,942,"23E_2011",30
2011,"23E","433",2011-08-04,2011-09-01,898,962,898,962,"23E_2011",30
2011,"23E","460",2011-08-04,2011-09-01,792,852,792,852,"23E_2011",30
2011,"23E","491",2011-08-04,2011-09-01,808,882,808,882,"23E_2011",30
2011,"23E","497",2011-08-04,2011-09-01,854,898,854,898,"23E_2011",30
2011,"23E","526",2011-08-04,2011-09-01,746,792,746,792,"23E_2011",30
2011,"23E","577",2011-08-04,2011-09-01,788,858,788,858,"23E_2011",30
2011,"23E","582",2011-08-04,2011-09-01,796,858,796,858,"23E_2011",30
2011,"23E","611",2011-08-04,2011-09-01,808,886,808,886,"23E_2011",30
2011,"23E","741",2011-08-04,2011-09-01,816,872,816,872,"23E_2011",30
2011,"23E","743",2011-08-04,2011-09-01,778,852,778,852,"23E_2011",30
2011,"23E","763",2011-08-04,2011-09-01,782,848,782,848,"23E_2011",30
2011,"23E","803",2011-08-04,2011-09-01,764,828,764,828,"23E_2011",30
2011,"23E","806",2011-08-04,2011-09-01,722,800,722,800,"23E_2011",30
2011,"23E","816",2011-08-04,2011-09-01,712,752,712,752,"23E_2011",30
2011,"23E","853",2011-08-04,2011-09-01,812,842,812,842,"23E_2011",30
2011,"23E","863",2011-08-04,2011-09-01,736,802,736,802,"23E_2011",30
2011,"23W","42",2011-08-04,2011-09-01,862,918,862,918,"23W_2011",14
2011,"23W","63",2011-08-04,2011-09-01,768,818,768,818,"23W_2011",14
2011,"23W","99",2011-08-04,2011-09-01,890,952,890,952,"23W_2011",14
2011,"23W","155",2011-08-04,2011-09-01,818,896,818,896,"23W_2011",14
2011,"23W","200",2011-08-04,2011-09-01,838,900,838,900,"23W_2011",14
2011,"23W","215",2011-08-04,2011-09-01,756,814,756,814,"23W_2011",14
2011,"23W","329",2011-08-04,2011-09-01,872,928,872,928,"23W_2011",14
2011,"23W","335",2011-08-04,2011-09-01,916,978,916,978,"23W_2011",14
2011,"23W","422",2011-08-04,2011-09-01,866,932,866,932,"23W_2011",14
2011,"23W","430",2011-08-04,2011-09-01,814,872,814,872,"23W_2011",14
2011,"23W","438",2011-08-04,2011-09-01,910,968,910,968,"23W_2011",14
2011,"23W","452",2011-08-04,2011-09-01,850,896,850,896,"23W_2011",14
2011,"23W","572",2011-08-04,2011-09-01,932,980,932,980,"23W_2011",14
2011,"23W","872",2011-08-04,2011-09-01,836,876,836,876,"23W_2011",14
2011,"15E","48",2011-08-04,2011-09-01,780,832,780,832,"15E_2011",20
2011,"15E","74",2011-08-04,2011-09-01,812,880,812,880,"15E_2011",20
2011,"15E","135",2011-08-04,2011-09-01,814,858,814,858,"15E_2011",20
2011,"15E","172",2011-08-04,2011-09-01,846,910,846,910,"15E_2011",20
2011,"15E","178",2011-08-04,2011-09-01,792,858,792,858,"15E_2011",20
2011,"15E","180",2011-08-04,2011-09-01,820,872,820,872,"15E_2011",20
2011,"15E","217",2011-08-04,2011-09-01,792,862,792,862,"15E_2011",20
2011,"15E","439",2011-08-04,2011-09-01,862,936,862,936,"15E_2011",20
2011,"15E","464",2011-08-04,2011-09-01,878,936,878,936,"15E_2011",20
2011,"15E","474",2011-08-04,2011-09-01,862,904,862,904,"15E_2011",20
2011,"15E","496",2011-08-04,2011-09-01,804,852,804,852,"15E_2011",20
2011,"15E","567",2011-08-04,2011-09-01,878,928,878,928,"15E_2011",20
2011,"15E","610",2011-08-04,2011-09-01,760,814,760,814,"15E_2011",20
2011,"15E","617",2011-08-04,2011-09-01,754,816,754,816,"15E_2011",20
2011,"15E","764",2011-08-04,2011-09-01,738,788,738,788,"15E_2011",20
2011,"15E","810",2011-08-04,2011-09-01,722,792,722,792,"15E_2011",20
2011,"15E","824",2011-08-04,2011-09-01,780,824,780,824,"15E_2011",20
2011,"15E","914",2011-08-04,2011-09-01,898,942,898,942,"15E_2011",20
2011,"23E","15",2011-09-01,2011-09-30,866,866,866,866,"23E_2011",30
2011,"23E","28",2011-09-01,2011-09-30,982,1024,982,1024,"23E_2011",30
2011,"23E","66",2011-09-01,2011-09-30,962,996,962,996,"23E_2011",30
2011,"23E","69",2011-09-01,2011-09-30,876,910,876,910,"23E_2011",30
2011,"23E","171",2011-09-01,2011-09-30,796,808,796,808,"23E_2011",30
2011,"23E","201",2011-09-01,2011-09-30,940,986,940,986,"23E_2011",30
2011,"23E","220",2011-09-01,2011-09-30,882,898,882,898,"23E_2011",30
2011,"23E","230",2011-09-01,2011-09-30,804,788,804,788,"23E_2011",30
2011,"23E","247",2011-09-01,2011-09-30,778,776,778,776,"23E_2011",30
2011,"23E","304",2011-09-01,2011-09-30,784,786,784,786,"23E_2011",30
2011,"23E","305",2011-09-01,2011-09-30,936,968,936,968,"23E_2011",30
2011,"23E","316",2011-09-01,2011-09-30,932,922,932,922,"23E_2011",30
2011,"23E","318",2011-09-01,2011-09-30,904,902,904,902,"23E_2011",30
2011,"23E","426",2011-09-01,2011-09-30,942,936,942,936,"23E_2011",30
2011,"23E","433",2011-09-01,2011-09-30,962,972,962,972,"23E_2011",30
2011,"23E","460",2011-09-01,2011-09-30,852,884,852,884,"23E_2011",30
2011,"23E","491",2011-09-01,2011-09-30,882,892,882,892,"23E_2011",30
2011,"23E","497",2011-09-01,2011-09-30,898,922,898,922,"23E_2011",30
2011,"23E","526",2011-09-01,2011-09-30,792,848,792,848,"23E_2011",30
2011,"23E","577",2011-09-01,2011-09-30,858,838,858,838,"23E_2011",30
2011,"23E","582",2011-09-01,2011-09-30,858,852,858,852,"23E_2011",30
2011,"23E","611",2011-09-01,2011-09-30,886,862,886,862,"23E_2011",30
2011,"23E","741",2011-09-01,2011-09-30,872,902,872,902,"23E_2011",30
2011,"23E","743",2011-09-01,2011-09-30,852,886,852,886,"23E_2011",30
2011,"23E","763",2011-09-01,2011-09-30,848,848,848,848,"23E_2011",30
2011,"23E","803",2011-09-01,2011-09-30,828,830,828,830,"23E_2011",30
2011,"23E","806",2011-09-01,2011-09-30,800,818,800,818,"23E_2011",30
2011,"23E","816",2011-09-01,2011-09-30,752,750,752,750,"23E_2011",30
2011,"23E","853",2011-09-01,2011-09-30,842,874,842,874,"23E_2011",30
2011,"23E","863",2011-09-01,2011-09-30,802,822,802,822,"23E_2011",30
2011,"23W","42",2011-09-01,2011-09-30,918,942,918,942,"23W_2011",14
2011,"23W","63",2011-09-01,2011-09-30,818,858,818,858,"23W_2011",14
2011,"23W","99",2011-09-01,2011-09-30,952,994,952,994,"23W_2011",14
2011,"23W","155",2011-09-01,2011-09-30,896,912,896,912,"23W_2011",14
2011,"23W","200",2011-09-01,2011-09-30,900,896,900,896,"23W_2011",14
2011,"23W","215",2011-09-01,2011-09-30,814,834,814,834,"23W_2011",14
2011,"23W","329",2011-09-01,2011-09-30,928,898,928,898,"23W_2011",14
2011,"23W","335",2011-09-01,2011-09-30,978,984,978,984,"23W_2011",14
2011,"23W","422",2011-09-01,2011-09-30,932,962,932,962,"23W_2011",14
2011,"23W","430",2011-09-01,2011-09-30,872,910,872,910,"23W_2011",14
2011,"23W","438",2011-09-01,2011-09-30,968,1004,968,1004,"23W_2011",14
2011,"23W","452",2011-09-01,2011-09-30,896,912,896,912,"23W_2011",14
2011,"23W","572",2011-09-01,2011-09-30,980,980,980,980,"23W_2011",14
2011,"23W","872",2011-09-01,2011-09-30,876,898,876,898,"23W_2011",14
2011,"15E","48",2011-09-01,2011-09-30,832,838,832,838,"15E_2011",20
2011,"15E","74",2011-09-01,2011-09-30,880,868,880,868,"15E_2011",20
2011,"15E","135",2011-09-01,2011-09-30,858,900,858,900,"15E_2011",20
2011,"15E","172",2011-09-01,2011-09-30,910,886,910,886,"15E_2011",20
2011,"15E","178",2011-09-01,2011-09-30,858,856,858,856,"15E_2011",20
2011,"15E","180",2011-09-01,2011-09-30,872,838,872,838,"15E_2011",20
2011,"15E","217",2011-09-01,2011-09-30,862,866,862,866,"15E_2011",20
2011,"15E","439",2011-09-01,2011-09-30,936,892,936,892,"15E_2011",20
2011,"15E","464",2011-09-01,2011-09-30,936,932,936,932,"15E_2011",20
2011,"15E","474",2011-09-01,2011-09-30,904,912,904,912,"15E_2011",20
2011,"15E","496",2011-09-01,2011-09-30,852,880,852,880,"15E_2011",20
2011,"15E","567",2011-09-01,2011-09-30,928,904,928,904,"15E_2011",20
2011,"15E","610",2011-09-01,2011-09-30,814,832,814,832,"15E_2011",20
2011,"15E","617",2011-09-01,2011-09-30,816,784,816,784,"15E_2011",20
2011,"15E","764",2011-09-01,2011-09-30,788,790,788,790,"15E_2011",20
2011,"15E","810",2011-09-01,2011-09-30,792,786,792,786,"15E_2011",20
2011,"15E","824",2011-09-01,2011-09-30,824,862,824,862,"15E_2011",20
2011,"15E","914",2011-09-01,2011-09-30,942,972,942,972,"15E_2011",20
2012,"23E","14",2012-05-17,2012-06-14,644,692,644,692,"23E_2012",30
2012,"23E","49",2012-05-17,2012-06-14,722,734,722,734,"23E_2012",30
2012,"23E","111",2012-05-17,2012-06-14,684,726,684,726,"23E_2012",30
2012,"23E","131",2012-05-17,2012-06-14,654,670,654,670,"23E_2012",30
2012,"23E","137",2012-05-17,2012-06-14,692,740,692,740,"23E_2012",30
2012,"23E","145",2012-05-17,2012-06-14,662,662,662,662,"23E_2012",30
2012,"23E","168",2012-05-17,2012-06-14,606,626,606,626,"23E_2012",30
2012,"23E","175",2012-05-17,2012-06-14,752,744,752,744,"23E_2012",30
2012,"23E","182",2012-05-17,2012-06-14,572,598,572,598,"23E_2012",30
2012,"23E","183",2012-05-17,2012-06-14,550,578,550,578,"23E_2012",30
2012,"23E","186",2012-05-17,2012-06-14,744,778,744,778,"23E_2012",30
2012,"23E","244",2012-05-17,2012-06-14,648,674,648,674,"23E_2012",30
2012,"23E","251",2012-05-17,2012-06-14,526,558,526,558,"23E_2012",30
2012,"23E","253",2012-05-17,2012-06-14,626,678,626,678,"23E_2012",30
2012,"23E","276",2012-05-17,2012-06-14,690,712,690,712,"23E_2012",30
2012,"23E","280",2012-05-17,2012-06-14,622,644,622,644,"23E_2012",30
2012,"23E","320",2012-05-17,2012-06-14,748,794,748,794,"23E_2012",30
2012,"23E","442",2012-05-17,2012-06-14,670,660,670,660,"23E_2012",30
2012,"23E","541",2012-05-17,2012-06-14,652,658,652,658,"23E_2012",30
2012,"23E","549",2012-05-17,2012-06-14,732,748,732,748,"23E_2012",30
2012,"23E","612",2012-05-17,2012-06-14,614,684,614,684,"23E_2012",30
2012,"23E","672",2012-05-17,2012-06-14,582,656,582,656,"23E_2012",30
2012,"23E","684",2012-05-17,2012-06-14,620,662,620,662,"23E_2012",30
2012,"23E","729",2012-05-17,2012-06-14,588,618,588,618,"23E_2012",30
2012,"23E","859",2012-05-17,2012-06-14,562,608,562,608,"23E_2012",30
2012,"23E","861",2012-05-17,2012-06-14,600,634,600,634,"23E_2012",30
2012,"23E","863",2012-05-17,2012-06-14,638,688,638,688,"23E_2012",30
2012,"23E","866",2012-05-17,2012-06-14,678,722,678,722,"23E_2012",30
2012,"23E","876",2012-05-17,2012-06-14,708,768,708,768,"23E_2012",30
2012,"23W","119",2012-05-17,2012-06-14,678,730,678,730,"23W_2012",15
2012,"23W","177",2012-05-17,2012-06-14,728,834,728,834,"23W_2012",15
2012,"23W","189",2012-05-17,2012-06-14,732,788,732,788,"23W_2012",15
2012,"23W","201",2012-05-17,2012-06-14,654,716,654,716,"23W_2012",15
2012,"23W","271",2012-05-17,2012-06-14,626,702,626,702,"23W_2012",15
2012,"23W","292",2012-05-17,2012-06-14,674,758,674,758,"23W_2012",15
2012,"23W","301",2012-05-17,2012-06-14,692,766,692,766,"23W_2012",15
2012,"23W","321",2012-05-17,2012-06-14,644,716,644,716,"23W_2012",15
2012,"23W","348",2012-05-17,2012-06-14,754,846,754,846,"23W_2012",15
2012,"23W","494",2012-05-17,2012-06-14,638,688,638,688,"23W_2012",15
2012,"23W","628",2012-05-17,2012-06-14,614,668,614,668,"23W_2012",15
2012,"23W","699",2012-05-17,2012-06-14,532,592,532,592,"23W_2012",15
2012,"23W","737",2012-05-17,2012-06-14,564,616,564,616,"23W_2012",15
2012,"23W","779",2012-05-17,2012-06-14,588,652,588,652,"23W_2012",15
2012,"23W","848",2012-05-17,2012-06-14,608,686,608,686,"23W_2012",15
2012,"15E","40",2012-05-17,2012-06-14,738,778,738,778,"15E_2012",20
2012,"15E","61",2012-05-17,2012-06-14,672,692,672,692,"15E_2012",20
2012,"15E","128",2012-05-17,2012-06-14,616,640,616,640,"15E_2012",20
2012,"15E","134",2012-05-17,2012-06-14,724,738,724,738,"15E_2012",20
2012,"15E","241",2012-05-17,2012-06-14,554,582,554,582,"15E_2012",20
2012,"15E","250",2012-05-17,2012-06-14,672,674,672,674,"15E_2012",20
2012,"15E","259",2012-05-17,2012-06-14,682,678,682,678,"15E_2012",20
2012,"15E","277",2012-05-17,2012-06-14,658,692,658,692,"15E_2012",20
2012,"15E","308",2012-05-17,2012-06-14,646,700,646,700,"15E_2012",20
2012,"15E","312",2012-05-17,2012-06-14,724,764,724,764,"15E_2012",20
2012,"15E","425",2012-05-17,2012-06-14,592,622,592,622,"15E_2012",20
2012,"15E","435",2012-05-17,2012-06-14,640,668,640,668,"15E_2012",20
2012,"15E","443",2012-05-17,2012-06-14,608,604,608,604,"15E_2012",20
2012,"15E","464",2012-05-17,2012-06-14,698,752,698,752,"15E_2012",20
2012,"15E","470",2012-05-17,2012-06-14,632,630,632,630,"15E_2012",20
2012,"15E","473",2012-05-17,2012-06-14,760,754,760,754,"15E_2012",20
2012,"15E","622",2012-05-17,2012-06-14,614,648,614,648,"15E_2012",20
2012,"15E","671",2012-05-17,2012-06-14,556,608,556,608,"15E_2012",20
2012,"15E","685",2012-05-17,2012-06-14,610,684,610,684,"15E_2012",20
2012,"15E","760",2012-05-17,2012-06-14,570,620,570,620,"15E_2012",20
2012,"23E","14",2012-06-14,2012-07-12,692,720,692,720,"23E_2012",30
2012,"23E","49",2012-06-14,2012-07-12,734,748,734,748,"23E_2012",30
2012,"23E","111",2012-06-14,2012-07-12,726,742,726,742,"23E_2012",30
2012,"23E","131",2012-06-14,2012-07-12,670,664,670,664,"23E_2012",30
2012,"23E","137",2012-06-14,2012-07-12,740,754,740,754,"23E_2012",30
2012,"23E","145",2012-06-14,2012-07-12,662,668,662,668,"23E_2012",30
2012,"23E","168",2012-06-14,2012-07-12,626,638,626,638,"23E_2012",30
2012,"23E","175",2012-06-14,2012-07-12,744,714,744,714,"23E_2012",30
2012,"23E","182",2012-06-14,2012-07-12,598,590,598,590,"23E_2012",30
2012,"23E","183",2012-06-14,2012-07-12,578,580,578,580,"23E_2012",30
2012,"23E","186",2012-06-14,2012-07-12,778,758,778,758,"23E_2012",30
2012,"23E","244",2012-06-14,2012-07-12,674,650,674,650,"23E_2012",30
2012,"23E","251",2012-06-14,2012-07-12,558,570,558,570,"23E_2012",30
2012,"23E","253",2012-06-14,2012-07-12,678,706,678,706,"23E_2012",30
2012,"23E","276",2012-06-14,2012-07-12,712,728,712,728,"23E_2012",30
2012,"23E","280",2012-06-14,2012-07-12,644,652,644,652,"23E_2012",30
2012,"23E","320",2012-06-14,2012-07-12,794,798,794,798,"23E_2012",30
2012,"23E","442",2012-06-14,2012-07-12,660,692,660,692,"23E_2012",30
2012,"23E","541",2012-06-14,2012-07-12,658,648,658,648,"23E_2012",30
2012,"23E","549",2012-06-14,2012-07-12,748,712,748,712,"23E_2012",30
2012,"23E","612",2012-06-14,2012-07-12,684,688,684,688,"23E_2012",30
2012,"23E","672",2012-06-14,2012-07-12,656,680,656,680,"23E_2012",30
2012,"23E","684",2012-06-14,2012-07-12,662,674,662,674,"23E_2012",30
2012,"23E","729",2012-06-14,2012-07-12,618,612,618,612,"23E_2012",30
2012,"23E","859",2012-06-14,2012-07-12,608,636,608,636,"23E_2012",30
2012,"23E","861",2012-06-14,2012-07-12,634,652,634,652,"23E_2012",30
2012,"23E","863",2012-06-14,2012-07-12,688,694,688,694,"23E_2012",30
2012,"23E","866",2012-06-14,2012-07-12,722,732,722,732,"23E_2012",30
2012,"23E","876",2012-06-14,2012-07-12,768,782,768,782,"23E_2012",30
2012,"23W","119",2012-06-14,2012-07-12,730,732,730,732,"23W_2012",15
2012,"23W","177",2012-06-14,2012-07-12,834,886,834,886,"23W_2012",15
2012,"23W","189",2012-06-14,2012-07-12,788,794,788,794,"23W_2012",15
2012,"23W","201",2012-06-14,2012-07-12,716,724,716,724,"23W_2012",15
2012,"23W","271",2012-06-14,2012-07-12,702,736,702,736,"23W_2012",15
2012,"23W","292",2012-06-14,2012-07-12,758,780,758,780,"23W_2012",15
2012,"23W","301",2012-06-14,2012-07-12,766,790,766,790,"23W_2012",15
2012,"23W","321",2012-06-14,2012-07-12,716,762,716,762,"23W_2012",15
2012,"23W","348",2012-06-14,2012-07-12,846,878,846,878,"23W_2012",15
2012,"23W","494",2012-06-14,2012-07-12,688,704,688,704,"23W_2012",15
2012,"23W","628",2012-06-14,2012-07-12,668,718,668,718,"23W_2012",15
2012,"23W","699",2012-06-14,2012-07-12,592,638,592,638,"23W_2012",15
2012,"23W","737",2012-06-14,2012-07-12,616,638,616,638,"23W_2012",15
2012,"23W","779",2012-06-14,2012-07-12,652,678,652,678,"23W_2012",15
2012,"23W","848",2012-06-14,2012-07-12,686,726,686,726,"23W_2012",15
2012,"15E","40",2012-06-14,2012-07-12,778,826,778,826,"15E_2012",20
2012,"15E","61",2012-06-14,2012-07-12,692,738,692,738,"15E_2012",20
2012,"15E","128",2012-06-14,2012-07-12,640,668,640,668,"15E_2012",20
2012,"15E","134",2012-06-14,2012-07-12,738,786,738,786,"15E_2012",20
2012,"15E","241",2012-06-14,2012-07-12,582,584,582,584,"15E_2012",20
2012,"15E","250",2012-06-14,2012-07-12,674,704,674,704,"15E_2012",20
2012,"15E","259",2012-06-14,2012-07-12,678,714,678,714,"15E_2012",20
2012,"15E","277",2012-06-14,2012-07-12,692,732,692,732,"15E_2012",20
2012,"15E","308",2012-06-14,2012-07-12,700,708,700,708,"15E_2012",20
2012,"15E","312",2012-06-14,2012-07-12,764,792,764,792,"15E_2012",20
2012,"15E","425",2012-06-14,2012-07-12,622,650,622,650,"15E_2012",20
2012,"15E","435",2012-06-14,2012-07-12,668,720,668,720,"15E_2012",20
2012,"15E","443",2012-06-14,2012-07-12,604,646,604,646,"15E_2012",20
2012,"15E","464",2012-06-14,2012-07-12,752,786,752,786,"15E_2012",20
2012,"15E","470",2012-06-14,2012-07-12,630,686,630,686,"15E_2012",20
2012,"15E","473",2012-06-14,2012-07-12,754,802,754,802,"15E_2012",20
2012,"15E","622",2012-06-14,2012-07-12,648,682,648,682,"15E_2012",20
2012,"15E","671",2012-06-14,2012-07-12,608,642,608,642,"15E_2012",20
2012,"15E","685",2012-06-14,2012-07-12,684,734,684,734,"15E_2012",20
2012,"15E","760",2012-06-14,2012-07-12,620,654,620,654,"15E_2012",20
2012,"23E","14",2012-07-12,2012-08-09,720,754,720,754,"23E_2012",30
2012,"23E","49",2012-07-12,2012-08-09,748,782,748,782,"23E_2012",30
2012,"23E","111",2012-07-12,2012-08-09,742,760,742,760,"23E_2012",30
2012,"23E","131",2012-07-12,2012-08-09,664,670,664,670,"23E_2012",30
2012,"23E","137",2012-07-12,2012-08-09,754,742,754,742,"23E_2012",30
2012,"23E","145",2012-07-12,2012-08-09,668,688,668,688,"23E_2012",30
2012,"23E","168",2012-07-12,2012-08-09,638,676,638,676,"23E_2012",30
2012,"23E","175",2012-07-12,2012-08-09,714,720,714,720,"23E_2012",30
2012,"23E","182",2012-07-12,2012-08-09,590,592,590,592,"23E_2012",30
2012,"23E","183",2012-07-12,2012-08-09,580,656,580,656,"23E_2012",30
2012,"23E","186",2012-07-12,2012-08-09,758,804,758,804,"23E_2012",30
2012,"23E","244",2012-07-12,2012-08-09,650,674,650,674,"23E_2012",30
2012,"23E","251",2012-07-12,2012-08-09,570,626,570,626,"23E_2012",30
2012,"23E","253",2012-07-12,2012-08-09,706,748,706,748,"23E_2012",30
2012,"23E","276",2012-07-12,2012-08-09,728,744,728,744,"23E_2012",30
2012,"23E","280",2012-07-12,2012-08-09,652,684,652,684,"23E_2012",30
2012,"23E","320",2012-07-12,2012-08-09,798,840,798,840,"23E_2012",30
2012,"23E","442",2012-07-12,2012-08-09,692,736,692,736,"23E_2012",30
2012,"23E","541",2012-07-12,2012-08-09,648,678,648,678,"23E_2012",30
2012,"23E","549",2012-07-12,2012-08-09,712,718,712,718,"23E_2012",30
2012,"23E","612",2012-07-12,2012-08-09,688,742,688,742,"23E_2012",30
2012,"23E","672",2012-07-12,2012-08-09,680,724,680,724,"23E_2012",30
2012,"23E","684",2012-07-12,2012-08-09,674,730,674,730,"23E_2012",30
2012,"23E","729",2012-07-12,2012-08-09,612,648,612,648,"23E_2012",30
2012,"23E","859",2012-07-12,2012-08-09,636,658,636,658,"23E_2012",30
2012,"23E","861",2012-07-12,2012-08-09,652,680,652,680,"23E_2012",30
2012,"23E","863",2012-07-12,2012-08-09,694,748,694,748,"23E_2012",30
2012,"23E","866",2012-07-12,2012-08-09,732,768,732,768,"23E_2012",30
2012,"23E","876",2012-07-12,2012-08-09,782,800,782,800,"23E_2012",30
2012,"23W","119",2012-07-12,2012-08-09,732,788,732,788,"23W_2012",15
2012,"23W","177",2012-07-12,2012-08-09,886,958,886,958,"23W_2012",15
2012,"23W","189",2012-07-12,2012-08-09,794,849,794,849,"23W_2012",15
2012,"23W","201",2012-07-12,2012-08-09,724,784,724,784,"23W_2012",15
2012,"23W","271",2012-07-12,2012-08-09,736,806,736,806,"23W_2012",15
2012,"23W","292",2012-07-12,2012-08-09,780,846,780,846,"23W_2012",15
2012,"23W","301",2012-07-12,2012-08-09,790,880,790,880,"23W_2012",15
2012,"23W","321",2012-07-12,2012-08-09,762,836,762,836,"23W_2012",15
2012,"23W","348",2012-07-12,2012-08-09,878,930,878,930,"23W_2012",15
2012,"23W","494",2012-07-12,2012-08-09,704,762,704,762,"23W_2012",15
2012,"23W","628",2012-07-12,2012-08-09,718,778,718,778,"23W_2012",15
2012,"23W","699",2012-07-12,2012-08-09,638,694,638,694,"23W_2012",15
2012,"23W","737",2012-07-12,2012-08-09,638,680,638,680,"23W_2012",15
2012,"23W","779",2012-07-12,2012-08-09,678,750,678,750,"23W_2012",15
2012,"23W","848",2012-07-12,2012-08-09,726,776,726,776,"23W_2012",15
2012,"15E","40",2012-07-12,2012-08-09,826,864,826,864,"15E_2012",20
2012,"15E","61",2012-07-12,2012-08-09,738,804,738,804,"15E_2012",20
2012,"15E","128",2012-07-12,2012-08-09,668,680,668,680,"15E_2012",20
2012,"15E","134",2012-07-12,2012-08-09,786,798,786,798,"15E_2012",20
2012,"15E","241",2012-07-12,2012-08-09,584,654,584,654,"15E_2012",20
2012,"15E","250",2012-07-12,2012-08-09,704,756,704,756,"15E_2012",20
2012,"15E","259",2012-07-12,2012-08-09,714,746,714,746,"15E_2012",20
2012,"15E","277",2012-07-12,2012-08-09,732,790,732,790,"15E_2012",20
2012,"15E","308",2012-07-12,2012-08-09,708,762,708,762,"15E_2012",20
2012,"15E","312",2012-07-12,2012-08-09,792,810,792,810,"15E_2012",20
2012,"15E","425",2012-07-12,2012-08-09,650,704,650,704,"15E_2012",20
2012,"15E","435",2012-07-12,2012-08-09,720,772,720,772,"15E_2012",20
2012,"15E","443",2012-07-12,2012-08-09,646,692,646,692,"15E_2012",20
2012,"15E","464",2012-07-12,2012-08-09,786,816,786,816,"15E_2012",20
2012,"15E","470",2012-07-12,2012-08-09,686,728,686,728,"15E_2012",20
2012,"15E","473",2012-07-12,2012-08-09,802,840,802,840,"15E_2012",20
2012,"15E","622",2012-07-12,2012-08-09,682,738,682,738,"15E_2012",20
2012,"15E","671",2012-07-12,2012-08-09,642,690,642,690,"15E_2012",20
2012,"15E","685",2012-07-12,2012-08-09,734,766,734,766,"15E_2012",20
2012,"15E","760",2012-07-12,2012-08-09,654,702,654,702,"15E_2012",20
2012,"23E","14",2012-08-09,2012-09-06,754,764,754,764,"23E_2012",30
2012,"23E","49",2012-08-09,2012-09-06,782,830,782,830,"23E_2012",30
2012,"23E","111",2012-08-09,2012-09-06,760,808,760,808,"23E_2012",30
2012,"23E","131",2012-08-09,2012-09-06,670,692,670,692,"23E_2012",30
2012,"23E","137",2012-08-09,2012-09-06,742,782,742,782,"23E_2012",30
2012,"23E","145",2012-08-09,2012-09-06,688,726,688,726,"23E_2012",30
2012,"23E","168",2012-08-09,2012-09-06,676,714,676,714,"23E_2012",30
2012,"23E","175",2012-08-09,2012-09-06,720,702,720,702,"23E_2012",30
2012,"23E","182",2012-08-09,2012-09-06,592,674,592,674,"23E_2012",30
2012,"23E","183",2012-08-09,2012-09-06,656,704,656,704,"23E_2012",30
2012,"23E","186",2012-08-09,2012-09-06,804,802,804,802,"23E_2012",30
2012,"23E","244",2012-08-09,2012-09-06,674,716,674,716,"23E_2012",30
