"Year","Pasture","Treatment","Allocation.number","AnimalEID","Tag","Tag.Color","Owner","Coat","Field.Notes","QAQC.Notes","Processing.Notes","Record.Type","Date","Weight","Percent_Shrink","Weight_Shrunk","Use_Flag","Outlier_Flag1"
2000,"23W","LTGI_LHT","15",NA,913,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-07-14,680,0,680,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,913,"Brown","Local",NA,NA,NA,NA,"off-study",2000-08-11,710,0,710,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,921,"Purple","Local",NA,NA,NA,NA,"on",2000-05-19,720,0,720,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,921,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-06-15,806,0,806,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,921,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-07-14,844,0,844,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,921,"Purple","Local",NA,NA,NA,NA,"off-study",2000-08-11,896,0,896,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,923,"Purple","Local",NA,NA,NA,NA,"on",2000-05-19,674,0,674,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,923,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-06-15,754,0,754,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,923,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-07-14,744,0,744,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,923,"Purple","Local",NA,NA,NA,NA,"off-study",2000-08-11,796,0,796,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,928,"Brown","Local",NA,NA,NA,NA,"on",2000-05-19,548,0,548,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,928,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-06-15,630,0,630,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,928,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-07-14,674,0,674,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,928,"Brown","Local",NA,NA,NA,NA,"off-study",2000-08-11,692,0,692,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Brown","Local",NA,NA,NA,NA,"on",2000-05-19,552,0,552,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Purple","Local",NA,NA,NA,NA,"on",2000-05-19,648,0,648,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-06-15,638,0,638,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-06-15,726,0,726,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-07-14,680,0,680,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-07-14,766,0,766,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Brown","Local",NA,NA,NA,NA,"off-study",2000-08-11,734,0,734,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,929,"Purple","Local",NA,NA,NA,NA,"off-study",2000-08-11,780,0,780,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,934,"Brown","Local",NA,NA,NA,NA,"on",2000-05-19,586,0,586,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,934,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-06-15,644,0,644,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,934,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-07-14,700,0,700,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,934,"Brown","Local",NA,NA,NA,NA,"off-study",2000-08-11,728,0,728,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,935,"Brown","Local",NA,NA,NA,NA,"on",2000-05-19,534,0,534,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,935,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-06-15,606,0,606,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,935,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-07-14,632,0,632,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,935,"Brown","Local",NA,NA,NA,NA,"off-study",2000-08-11,698,0,698,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,943,"Brown","Local",NA,NA,NA,NA,"on",2000-05-19,620,0,620,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,943,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-06-15,694,0,694,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,943,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-07-14,760,0,760,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,943,"Brown","Local",NA,NA,NA,NA,"off-study",2000-08-11,806,0,806,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,944,"Brown","Local",NA,NA,NA,NA,"on",2000-05-19,602,0,602,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,944,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-06-15,662,0,662,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,944,"Brown","Local",NA,NA,NA,NA,"mid-season",2000-07-14,718,0,718,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,944,"Brown","Local",NA,NA,NA,NA,"off-study",2000-08-11,736,0,736,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,950,"Purple","Local",NA,NA,NA,NA,"on",2000-05-19,491,0,491,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,950,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-06-15,576,0,576,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,950,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-07-14,622,0,622,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,950,"Purple","Local",NA,NA,NA,NA,"off-study",2000-08-11,670,0,670,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,955,"Purple","Local",NA,NA,NA,NA,"on",2000-05-19,510,0,510,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,955,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-06-15,606,0,606,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,955,"Purple","Local",NA,NA,NA,NA,"mid-season",2000-07-14,662,0,662,"Yes","good"
2000,"23W","LTGI_LHT","15",NA,955,"Purple","Local",NA,NA,NA,NA,"off-study",2000-08-11,712,0,712,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,1,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,634,0,634,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,1,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,738,0,738,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,1,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,768,0,768,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,1,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,824,0,824,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,1,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,898,0,898,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,1,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,892,0,892,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,2,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,564,0,564,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,2,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,676,0,676,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,2,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,718,0,718,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,2,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,758,0,758,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,2,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,826,0,826,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,2,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,818,0,818,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,6,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,710,0,710,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,6,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,818,0,818,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,6,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,866,0,866,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,6,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,896,0,896,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,6,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,934,0,934,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,6,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,974,0,974,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,746,0,746,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,562,0,562,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,842,0,842,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,668,0,668,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,910,0,910,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,726,0,726,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,902,0,902,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,768,0,768,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,990,0,990,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,844,0,844,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,974,0,974,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,8,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,858,0,858,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,9,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,720,0,720,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,9,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,838,0,838,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,9,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,880,0,880,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,9,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,892,0,892,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,9,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,960,0,960,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,9,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,982,0,982,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,15,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,554,0,554,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,15,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,668,0,668,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,15,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,704,0,704,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,15,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,750,0,750,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,15,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,812,0,812,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,15,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,832,0,832,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,19,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,778,0,778,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,19,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,870,0,870,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,19,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,920,0,920,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,19,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,926,0,926,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,19,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,1008,0,1008,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,19,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,1016,0,1016,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,20,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,598,0,598,"Yes","outlier"
2001,"15E","LTGI_MOD","20",NA,20,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,714,0,714,"Yes","outlier"
2001,"15E","LTGI_MOD","20",NA,20,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,766,0,766,"Yes","outlier"
2001,"15E","LTGI_MOD","20",NA,20,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,816,0,816,"Yes","outlier"
2001,"15E","LTGI_MOD","20",NA,20,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,904,0,904,"Yes","outlier"
2001,"15E","LTGI_MOD","20",NA,20,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,932,0,932,"Yes","outlier"
2001,"15E","LTGI_MOD","20",NA,27,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,516,0,516,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,27,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,620,0,620,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,27,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,656,0,656,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,27,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,678,0,678,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,27,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,752,0,752,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,27,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,772,0,772,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,28,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,536,0,536,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,28,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,648,0,648,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,28,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,684,0,684,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,28,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,714,0,714,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,28,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,796,0,796,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,28,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,812,0,812,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,32,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,834,0,834,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,32,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,922,0,922,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,32,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,968,0,968,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,32,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,1006,0,1006,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,32,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,1040,0,1040,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,32,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,1024,0,1024,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,35,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,782,0,782,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,35,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,852,0,852,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,35,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,896,0,896,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,35,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,918,0,918,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,35,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,954,0,954,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,35,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,976,0,976,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,38,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,744,0,744,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,38,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,840,0,840,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,38,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,872,0,872,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,38,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,876,0,876,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,38,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,954,0,954,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,38,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,966,0,966,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,46,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,570,0,570,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,46,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,670,0,670,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,46,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,738,0,738,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,46,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,766,0,766,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,46,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,852,0,852,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,46,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,846,0,846,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,48,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,592,0,592,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,48,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,690,0,690,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,48,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,750,0,750,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,48,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,778,0,778,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,48,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,836,0,836,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,48,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,856,0,856,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,49,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,668,0,668,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,49,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,782,0,782,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,49,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,846,0,846,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,49,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,874,0,874,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,49,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,948,0,948,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,49,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,986,0,986,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,56,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,626,0,626,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,56,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,720,0,720,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,56,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,792,0,792,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,56,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,814,0,814,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,56,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,880,0,880,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,56,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,900,0,900,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,57,"Black","Local",NA,NA,"Mary Ashby:
No wt. - in 15SW",NA,"on",2001-05-17,548,0,548,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,57,"Black","Local",NA,NA,"Mary Ashby:
No wt. - in 15SW",NA,"mid-season",2001-06-14,634,0,634,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,57,"Black","Local",NA,NA,"Mary Ashby:
No wt. - in 15SW",NA,"mid-season",2001-07-13,698,0,698,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,57,"Black","Local",NA,NA,"Mary Ashby:
No wt. - in 15SW",NA,"mid-season",2001-08-10,738,0,738,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,57,"Black","Local",NA,NA,"Mary Ashby:
No wt. - in 15SW",NA,"mid-season",2001-09-07,NA,0,NA,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,57,"Black","Local",NA,NA,"Mary Ashby:
No wt. - in 15SW",NA,"off-study",2001-10-03,820,0,820,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,60,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,572,0,572,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,60,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,696,0,696,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,60,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,702,0,702,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,60,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,768,0,768,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,60,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,840,0,840,"Yes","good"
2001,"15E","LTGI_MOD","20",NA,60,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,818,0,818,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,3,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,746,0,746,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,3,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,874,0,874,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,3,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,904,0,904,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,3,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,946,0,946,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,3,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,1002,0,1002,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,3,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,1024,0,1024,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,4,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,536,0,536,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,4,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,628,0,628,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,4,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,682,0,682,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,4,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,748,0,748,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,4,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,812,0,812,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,4,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,806,0,806,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,11,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,786,0,786,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,11,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,890,0,890,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,11,"Black","Local",NA,NA,NA,NA,"mid-season",2001-07-13,932,0,932,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,11,"Black","Local",NA,NA,NA,NA,"mid-season",2001-08-10,964,0,964,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,11,"Black","Local",NA,NA,NA,NA,"mid-season",2001-09-07,1080,0,1080,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,11,"Black","Local",NA,NA,NA,NA,"off-study",2001-10-03,1072,0,1072,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,13,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,508,0,508,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,13,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,634,0,634,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,13,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,672,0,672,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,13,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,722,0,722,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,13,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,796,0,796,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,13,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,810,0,810,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,14,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,554,0,554,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,14,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-06-14,642,0,642,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,14,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-07-13,676,0,676,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,14,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-08-10,736,0,736,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,14,"Brown","Local",NA,NA,NA,NA,"mid-season",2001-09-07,802,0,802,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,14,"Brown","Local",NA,NA,NA,NA,"off-study",2001-10-03,826,0,826,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,16,"Black","Local",NA,NA,NA,NA,"on",2001-05-17,720,0,720,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,16,"Brown","Local",NA,NA,NA,NA,"on",2001-05-17,584,0,584,"Yes","good"
2001,"23E","LTGI_HVY","25",NA,16,"Black","Local",NA,NA,NA,NA,"mid-season",2001-06-14,826,0,826,"Yes","good"
