"Year","Treatment","Herd","Allocation.number","Tag","Season.on.date","Season.off.date","Weight_Shrunk.on","Weight_Shrunk.off","Season.Days","Gain_shrunk","ADG_shrunk"
2018,"CARM","CARM","280",259,2018-05-10,2018-09-28,537.54,796.08,141,258.54,1.8336170212766
2018,"CARM","CARM","280",262,2018-05-10,2018-09-28,615.66,916.98,141,301.32,2.13702127659574
2018,"CARM","CARM","280",267,2018-05-10,2018-09-28,610.08,803.52,141,193.44,1.37191489361702
2018,"CARM","CARM","280",278,2018-05-10,2018-09-28,649.14,864.9,141,215.76,1.53021276595745
2018,"CARM","CARM","280",283,2018-05-10,2018-09-28,589.62,835.14,141,245.52,1.74127659574468
2018,"CARM","CARM","280",288,2018-05-10,2018-09-28,600.78,816.54,141,215.76,1.53021276595745
2018,"CARM","CARM","280",292,2018-05-10,2018-09-28,747.72,857.46,141,109.74,0.778297872340426
2018,"CARM","CARM","280",293,2018-05-10,2018-09-28,587.76,838.86,141,251.1,1.78085106382979
2018,"CARM","CARM","280",294,2018-05-10,2018-09-28,496.62,710.52,141,213.9,1.51702127659574
2018,"CARM","CARM","280",315,2018-05-10,2018-09-28,591.48,797.94,141,206.46,1.46425531914894
2018,"CARM","CARM","280",319,2018-05-10,2018-09-28,598.92,887.22,141,288.3,2.04468085106383
2018,"CARM","CARM","280",328,2018-05-10,2018-09-28,563.58,738.42,141,174.84,1.24
2018,"CARM","CARM","280",336,2018-05-10,2018-09-28,651,876.06,141,225.06,1.59617021276596
2018,"CARM","CARM","280",338,2018-05-10,2018-09-28,615.66,922.56,141,306.9,2.17659574468085
2018,"CARM","CARM","280",351,2018-05-10,2018-09-28,563.58,794.22,141,230.64,1.63574468085106
2018,"CARM","CARM","280",361,2018-05-10,2018-09-28,561.72,792.36,141,230.64,1.63574468085106
2018,"CARM","CARM","280",365,2018-05-10,2018-09-28,572.88,838.86,141,265.98,1.8863829787234
2018,"CARM","CARM","280",368,2018-05-10,2018-09-28,593.34,812.82,141,219.48,1.55659574468085
2018,"CARM","CARM","280",382,2018-05-10,2018-09-28,587.76,823.98,141,236.22,1.67531914893617
2018,"CARM","CARM","280",389,2018-05-10,2018-09-28,613.8,844.44,141,230.64,1.63574468085106
2018,"CARM","CARM","280",395,2018-05-10,2018-09-28,610.08,838.86,141,228.78,1.62255319148936
2018,"CARM","CARM","280",397,2018-05-10,2018-09-28,587.76,723.54,141,135.78,0.962978723404255
2018,"CARM","CARM","280",399,2018-05-10,2018-09-28,531.96,837,141,305.04,2.16340425531915
2018,"CARM","CARM","280",403,2018-05-10,2018-09-28,593.34,829.56,141,236.22,1.67531914893617
2018,"CARM","CARM","280",405,2018-05-10,2018-09-28,598.92,818.4,141,219.48,1.55659574468085
2018,"CARM","CARM","280",407,2018-05-10,2018-09-28,552.42,840.72,141,288.3,2.04468085106383
2018,"CARM","CARM","280",411,2018-05-10,2018-09-28,600.78,864.9,141,264.12,1.8731914893617
2018,"CARM","CARM","280",414,2018-05-10,2018-09-28,580.32,831.42,141,251.1,1.78085106382979
2018,"CARM","CARM","280",416,2018-05-10,2018-09-28,597.06,887.22,141,290.16,2.05787234042553
2018,"CARM","CARM","280",417,2018-05-10,2018-09-28,520.8,745.86,141,225.06,1.59617021276596
2018,"CARM","CARM","280",425,2018-05-10,2018-09-28,576.6,820.26,141,243.66,1.72808510638298
2018,"CARM","CARM","280",427,2018-05-10,2018-09-28,602.64,855.6,141,252.96,1.79404255319149
2018,"CARM","CARM","280",428,2018-05-10,2018-09-28,546.84,861.18,141,314.34,2.22936170212766
2018,"CARM","CARM","280",434,2018-05-10,2018-09-28,558,814.68,141,256.68,1.82042553191489
2018,"CARM","CARM","280",442,2018-05-10,2018-09-28,528.24,760.74,141,232.5,1.64893617021277
2018,"CARM","CARM","280",446,2018-05-10,2018-09-28,574.74,777.48,141,202.74,1.43787234042553
2018,"CARM","CARM","280",447,2018-05-10,2018-09-28,578.46,825.84,141,247.38,1.75446808510638
2018,"CARM","CARM","280",448,2018-05-10,2018-09-28,571.02,833.28,141,262.26,1.86
2018,"CARM","CARM","280",460,2018-05-10,2018-09-28,684.48,926.28,141,241.8,1.71489361702128
2018,"CARM","CARM","280",463,2018-05-10,2018-09-28,604.5,799.8,141,195.3,1.38510638297872
2018,"CARM","CARM","280",464,2018-05-10,2018-09-28,528.24,814.68,141,286.44,2.03148936170213
2018,"CARM","CARM","280",475,2018-05-10,2018-09-28,530.1,755.16,141,225.06,1.59617021276596
2018,"CARM","CARM","280",476,2018-05-10,2018-09-28,546.84,792.36,141,245.52,1.74127659574468
2018,"CARM","CARM","280",477,2018-05-10,2018-09-28,572.88,846.3,141,273.42,1.93914893617021
2018,"CARM","CARM","280",482,2018-05-10,2018-09-28,524.52,781.2,141,256.68,1.82042553191489
2018,"CARM","CARM","280",483,2018-05-10,2018-09-28,522.66,727.26,141,204.6,1.45106382978723
2018,"CARM","CARM","280",487,2018-05-10,2018-09-28,550.56,797.94,141,247.38,1.75446808510638
2018,"CARM","CARM","280",493,2018-05-10,NA,543.12,NA,NA,NA,NA
2018,"CARM","CARM","280",499,2018-05-10,2018-09-28,494.76,716.1,141,221.34,1.56978723404255
2018,"CARM","CARM","280",506,2018-05-10,2018-09-28,522.66,744,141,221.34,1.56978723404255
2018,"CARM","CARM","280",519,2018-05-10,NA,531.96,NA,NA,NA,NA
2018,"CARM","CARM","280",522,2018-05-10,2018-09-28,652.86,864.9,141,212.04,1.50382978723404
2018,"CARM","CARM","280",525,2018-05-10,2018-09-28,587.76,855.6,141,267.84,1.89957446808511
2018,"CARM","CARM","280",531,2018-05-10,2018-09-28,582.18,853.74,141,271.56,1.92595744680851
2018,"CARM","CARM","280",533,2018-05-10,2018-09-28,578.46,812.82,141,234.36,1.66212765957447
2018,"CARM","CARM","280",537,2018-05-10,2018-09-28,559.86,771.9,141,212.04,1.50382978723404
2018,"CARM","CARM","280",546,2018-05-10,NA,552.42,NA,NA,NA,NA
2018,"CARM","CARM","280",547,2018-05-10,NA,589.62,NA,NA,NA,NA
2018,"CARM","CARM","280",548,2018-05-10,2018-09-28,569.16,838.86,141,269.7,1.91276595744681
2018,"CARM","CARM","280",549,2018-05-10,2018-09-28,563.58,818.4,141,254.82,1.80723404255319
2018,"CARM","CARM","280",551,2018-05-10,2018-09-28,691.92,959.76,141,267.84,1.89957446808511
2018,"CARM","CARM","280",554,2018-05-10,2018-09-28,598.92,846.3,141,247.38,1.75446808510638
2018,"CARM","CARM","280",557,2018-05-10,NA,569.16,NA,NA,NA,NA
2018,"CARM","CARM","280",558,2018-05-10,2018-09-28,652.86,913.26,141,260.4,1.8468085106383
2018,"CARM","CARM","280",562,2018-05-10,2018-09-28,615.66,909.54,141,293.88,2.08425531914894
2018,"CARM","CARM","280",563,2018-05-10,2018-09-28,550.56,794.22,141,243.66,1.72808510638298
2018,"CARM","CARM","280",564,2018-05-10,NA,546.84,NA,NA,NA,NA
2018,"CARM","CARM","280",571,2018-05-10,2018-09-28,563.58,760.74,141,197.16,1.39829787234043
2018,"CARM","CARM","280",572,2018-05-10,2018-09-28,606.36,850.02,141,243.66,1.72808510638298
2018,"CARM","CARM","280",576,2018-05-10,2018-09-28,561.72,801.66,141,239.94,1.70170212765957
2018,"CARM","CARM","280",577,2018-05-10,2018-09-28,651,894.66,141,243.66,1.72808510638298
2018,"CARM","CARM","280",588,2018-05-10,2018-09-28,619.38,913.26,141,293.88,2.08425531914894
2018,"CARM","CARM","280",590,2018-05-10,2018-09-28,507.78,686.34,141,178.56,1.2663829787234
2018,"CARM","CARM","280",591,2018-05-10,2018-09-28,531.96,801.66,141,269.7,1.91276595744681
2018,"CARM","CARM","280",595,2018-05-10,2018-09-28,543.12,820.26,141,277.14,1.96553191489362
2018,"CARM","CARM","280",604,2018-05-10,2018-09-28,604.5,844.44,141,239.94,1.70170212765957
2018,"CARM","CARM","280",615,2018-05-10,2018-09-28,643.56,885.36,141,241.8,1.71489361702128
2018,"CARM","CARM","280",616,2018-05-10,2018-09-28,554.28,842.58,141,288.3,2.04468085106383
2018,"CARM","CARM","280",628,2018-05-10,2018-09-28,621.24,848.16,141,226.92,1.60936170212766
2018,"CARM","CARM","280",629,2018-05-10,2018-09-28,543.12,838.86,141,295.74,2.09744680851064
2018,"CARM","CARM","280",632,2018-05-10,2018-09-28,578.46,816.54,141,238.08,1.68851063829787
2018,"CARM","CARM","280",638,2018-05-10,2018-09-28,543.12,898.38,141,355.26,2.51957446808511
2018,"CARM","CARM","280",646,2018-05-10,2018-09-28,706.8,903.96,141,197.16,1.39829787234043
2018,"CARM","CARM","280",649,2018-05-10,2018-09-28,548.7,749.58,141,200.88,1.42468085106383
2018,"CARM","CARM","280",653,2018-05-10,2018-09-28,608.22,777.48,141,169.26,1.20042553191489
2018,"CARM","CARM","280",654,2018-05-10,2018-09-28,600.78,745.86,141,145.08,1.02893617021277
2018,"CARM","CARM","280",655,2018-05-10,2018-09-28,548.7,658.44,141,109.74,0.778297872340426
2018,"CARM","CARM","280",662,2018-05-10,2018-09-28,695.64,900.24,141,204.6,1.45106382978723
2018,"CARM","CARM","280",666,2018-05-10,2018-09-28,615.66,801.66,141,186,1.31914893617021
2018,"CARM","CARM","280",670,2018-05-10,2018-09-28,593.34,779.34,141,186,1.31914893617021
2018,"CARM","CARM","280",672,2018-05-10,2018-09-28,604.5,816.54,141,212.04,1.50382978723404
2018,"CARM","CARM","280",675,2018-05-10,NA,626.82,NA,NA,NA,NA
2018,"CARM","CARM","280",678,2018-05-10,2018-09-28,664.02,913.26,141,249.24,1.76765957446809
2018,"CARM","CARM","280",689,2018-05-10,2018-09-28,619.38,838.86,141,219.48,1.55659574468085
2018,"CARM","CARM","280",690,2018-05-10,2018-09-28,597.06,797.94,141,200.88,1.42468085106383
2018,"CARM","CARM","280",691,2018-05-10,2018-09-28,611.94,829.56,141,217.62,1.54340425531915
2018,"CARM","CARM","280",695,2018-05-10,2018-09-28,563.58,762.6,141,199.02,1.41148936170213
2018,"CARM","CARM","280",696,2018-05-10,NA,582.18,NA,NA,NA,NA
2018,"CARM","CARM","280",697,2018-05-10,2018-09-28,502.2,693.78,141,191.58,1.35872340425532
2018,"CARM","CARM","280",700,2018-05-10,2018-09-28,682.62,926.28,141,243.66,1.72808510638298
2018,"CARM","CARM","280",708,2018-05-10,2018-09-28,518.94,699.36,141,180.42,1.27957446808511
2018,"CARM","CARM","280",712,2018-05-10,2018-09-28,569.16,792.36,141,223.2,1.58297872340425
2018,"CARM","CARM","280",716,2018-05-10,2018-09-28,634.26,861.18,141,226.92,1.60936170212766
2018,"CARM","CARM","280",727,2018-05-10,2018-09-28,556.14,734.7,141,178.56,1.2663829787234
2018,"CARM","CARM","280",743,2018-05-10,2018-09-28,574.74,790.5,141,215.76,1.53021276595745
2018,"CARM","CARM","280",750,2018-05-10,2018-09-28,665.88,851.88,141,186,1.31914893617021
2018,"CARM","CARM","280",753,2018-05-10,2018-09-28,645.42,773.76,141,128.34,0.910212765957447
2018,"CARM","CARM","280",755,2018-05-10,2018-09-28,593.34,773.76,141,180.42,1.27957446808511
2018,"CARM","CARM","280",757,2018-05-10,2018-09-28,600.78,861.18,141,260.4,1.8468085106383
2018,"CARM","CARM","280",758,2018-05-10,2018-09-28,504.06,745.86,141,241.8,1.71489361702128
2018,"CARM","CARM","280",759,2018-05-10,2018-09-28,500.34,747.72,141,247.38,1.75446808510638
2018,"CARM","CARM","280",763,2018-05-10,2018-09-28,563.58,766.32,141,202.74,1.43787234042553
2018,"CARM","CARM","280",765,2018-05-10,2018-09-28,645.42,840.72,141,195.3,1.38510638297872
2018,"CARM","CARM","280",770,2018-05-10,2018-09-28,522.66,755.16,141,232.5,1.64893617021277
2018,"CARM","CARM","280",771,2018-05-10,2018-09-28,673.32,902.1,141,228.78,1.62255319148936
2018,"CARM","CARM","280",773,2018-05-10,2018-09-28,632.4,850.02,141,217.62,1.54340425531915
2018,"CARM","CARM","280",779,2018-05-10,2018-09-28,680.76,944.88,141,264.12,1.8731914893617
2018,"CARM","CARM","280",783,2018-05-10,2018-09-28,669.6,911.4,141,241.8,1.71489361702128
2018,"CARM","CARM","280",794,2018-05-10,2018-09-28,569.16,766.32,141,197.16,1.39829787234043
2018,"CARM","CARM","280",796,2018-05-10,2018-09-28,664.02,957.9,141,293.88,2.08425531914894
2018,"CARM","CARM","280",798,2018-05-10,2018-09-28,533.82,732.84,141,199.02,1.41148936170213
2018,"CARM","CARM","280",802,2018-05-10,2018-09-28,528.24,770.04,141,241.8,1.71489361702128
2018,"CARM","CARM","280",808,2018-05-10,2018-09-28,637.98,779.34,141,141.36,1.00255319148936
2018,"CARM","CARM","280",817,2018-05-10,2018-09-28,524.52,757.02,141,232.5,1.64893617021277
2018,"CARM","CARM","280",823,2018-05-10,2018-09-28,563.58,829.56,141,265.98,1.8863829787234
2018,"CARM","CARM","280",829,2018-05-10,2018-09-28,533.82,736.56,141,202.74,1.43787234042553
2018,"CARM","CARM","280",839,2018-05-10,2018-09-28,513.36,744,141,230.64,1.63574468085106
2018,"CARM","CARM","280",844,2018-05-10,2018-09-28,649.14,900.24,141,251.1,1.78085106382979
2018,"CARM","CARM","280",846,2018-05-10,2018-09-28,515.22,738.42,141,223.2,1.58297872340426
2018,"CARM","CARM","280",851,2018-05-10,2018-09-28,602.64,818.4,141,215.76,1.53021276595745
2018,"CARM","CARM","280",852,2018-05-10,2018-09-28,543.12,721.68,141,178.56,1.2663829787234
2018,"CARM","CARM","280",853,2018-05-10,2018-09-28,531.96,721.68,141,189.72,1.34553191489362
2018,"CARM","CARM","280",857,2018-05-10,2018-09-28,537.54,721.68,141,184.14,1.30595744680851
2018,"CARM","CARM","280",859,2018-05-10,2018-09-28,522.66,760.74,141,238.08,1.68851063829787
2018,"CARM","CARM","280",865,2018-05-10,2018-09-28,531.96,738.42,141,206.46,1.46425531914894
2018,"CARM","CARM","280",866,2018-05-10,2018-09-28,624.96,831.42,141,206.46,1.46425531914894
2018,"CARM","CARM","280",867,2018-05-10,2018-09-28,491.04,697.5,141,206.46,1.46425531914894
2018,"CARM","CARM","280",873,2018-05-10,NA,558,NA,NA,NA,NA
2018,"CARM","CARM","280",880,2018-05-10,2018-09-28,587.76,820.26,141,232.5,1.64893617021277
2018,"CARM","CARM","280",882,2018-05-10,NA,546.84,NA,NA,NA,NA
2018,"CARM","CARM","280",892,2018-05-10,2018-09-28,641.7,859.32,141,217.62,1.54340425531915
2018,"CARM","CARM","280",900,2018-05-10,2018-09-28,518.94,738.42,141,219.48,1.55659574468085
2018,"CARM","CARM","280",905,2018-05-10,2018-09-28,634.26,809.1,141,174.84,1.24
2018,"CARM","CARM","280",911,2018-05-10,2018-09-28,591.48,753.3,141,161.82,1.14765957446809
2018,"CARM","CARM","280",912,2018-05-10,2018-09-28,654.72,939.3,141,284.58,2.01829787234043
2018,"CARM","CARM","280",918,2018-05-10,2018-09-28,600.78,848.16,141,247.38,1.75446808510638
2018,"CARM","CARM","280",919,2018-05-10,2018-09-28,652.86,952.32,141,299.46,2.12382978723404
2018,"CARM","CARM","280",922,2018-05-10,2018-09-28,587.76,870.48,141,282.72,2.00510638297872
2018,"CARM","CARM","280",927,2018-05-10,2018-09-28,606.36,829.56,141,223.2,1.58297872340425
2018,"CARM","CARM","280",930,2018-05-10,2018-09-28,667.74,838.86,141,171.12,1.21361702127659
2018,"CARM","CARM","280",939,2018-05-10,2018-09-28,563.58,703.08,141,139.5,0.98936170212766
2018,"CARM","CARM","280",941,2018-05-10,2018-09-28,572.88,848.16,141,275.28,1.95234042553191
2018,"CARM","CARM","280",945,2018-05-10,2018-09-28,571.02,781.2,141,210.18,1.49063829787234
2018,"CARM","CARM","280",949,2018-05-10,2018-09-28,626.82,825.84,141,199.02,1.41148936170213
2018,"CARM","CARM","280",951,2018-05-10,2018-09-28,546.84,723.54,141,176.7,1.2531914893617
2018,"CARM","CARM","280",965,2018-05-10,2018-09-28,481.74,624.96,141,143.22,1.01574468085106
2018,"CARM","CARM","280",966,2018-05-10,2018-09-28,626.82,788.64,141,161.82,1.14765957446809
2018,"CARM","CARM","280",968,2018-05-10,2018-09-28,559.86,695.64,141,135.78,0.962978723404255
2018,"CARM","CARM","280",970,2018-05-10,2018-09-28,585.9,799.8,141,213.9,1.51702127659574
2018,"CARM","CARM","280",971,2018-05-10,2018-09-28,621.24,816.54,141,195.3,1.38510638297872
2018,"CARM","CARM","280",973,2018-05-10,2018-09-28,671.46,866.76,141,195.3,1.38510638297872
2018,"CARM","CARM","280",975,2018-05-10,2018-09-28,634.26,809.1,141,174.84,1.24
2018,"CARM","CARM","280",976,2018-05-10,2018-09-28,636.12,814.68,141,178.56,1.2663829787234
2018,"CARM","CARM","280",979,2018-05-10,2018-09-28,608.22,794.22,141,186,1.31914893617021
2018,"CARM","CARM","280",982,2018-05-10,2018-09-28,710.52,913.26,141,202.74,1.43787234042553
2018,"CARM","CARM","280",984,2018-05-10,2018-09-28,593.34,770.04,141,176.7,1.2531914893617
2018,"CARM","CARM","280",989,2018-05-10,2018-09-28,600.78,770.04,141,169.26,1.20042553191489
2018,"CARM","CARM","280",996,2018-05-10,2018-09-28,626.82,825.84,141,199.02,1.41148936170213
2018,"CARM","CARM","280",998,2018-05-10,2018-09-28,576.6,760.74,141,184.14,1.30595744680851
2018,"CARM","CARM","280",1000,2018-05-10,2018-09-28,651,885.36,141,234.36,1.66212765957447
2018,"CARM","CARM","280",1002,2018-05-10,2018-09-28,619.38,799.8,141,180.42,1.27957446808511
2018,"CARM","CARM","280",1014,2018-05-10,2018-09-28,626.82,770.04,141,143.22,1.01574468085106
2018,"CARM","CARM","280",1015,2018-05-10,2018-09-28,634.26,816.54,141,182.28,1.29276595744681
2018,"CARM","CARM","280",1022,2018-05-10,2018-09-28,539.4,734.7,141,195.3,1.38510638297872
2018,"CARM","CARM","280",1033,2018-05-10,2018-09-28,587.76,721.68,141,133.92,0.949787234042553
2018,"CARM","CARM","280",1036,2018-05-10,NA,658.44,NA,NA,NA,NA
2018,"CARM","CARM","280",1037,2018-05-10,2018-09-28,677.04,915.12,141,238.08,1.68851063829787
2018,"CARM","CARM","280",1041,2018-05-10,2018-09-28,597.06,840.72,141,243.66,1.72808510638298
2018,"CARM","CARM","280",1042,2018-05-10,2018-09-28,628.68,816.54,141,187.86,1.33234042553191
2018,"CARM","CARM","280",1043,2018-05-10,2018-09-28,611.94,786.78,141,174.84,1.24
2018,"CARM","CARM","280",1048,2018-05-10,2018-09-28,621.24,807.24,141,186,1.31914893617021
2018,"CARM","CARM","280",1052,2018-05-10,2018-09-28,688.2,876.06,141,187.86,1.33234042553191
2018,"CARM","CARM","280",1054,2018-05-10,2018-09-28,587.76,758.88,141,171.12,1.2136170212766
2018,"CARM","CARM","280",1056,2018-05-10,2018-09-28,604.5,770.04,141,165.54,1.17404255319149
2018,"CARM","CARM","280",1057,2018-05-10,2018-09-28,615.66,770.04,141,154.38,1.09489361702128
2018,"CARM","CARM","280",1061,2018-05-10,2018-09-28,680.76,816.54,141,135.78,0.962978723404255
2018,"CARM","CARM","280",1062,2018-05-10,2018-09-28,682.62,900.24,141,217.62,1.54340425531915
2018,"CARM","CARM","280",1064,2018-05-10,2018-09-28,658.44,877.92,141,219.48,1.55659574468085
2018,"CARM","CARM","280",1073,2018-05-10,2018-09-28,656.58,831.42,141,174.84,1.24
2018,"CARM","CARM","280",1080,2018-05-10,2018-09-28,630.54,788.64,141,158.1,1.12127659574468
2018,"CARM","CARM","280",1085,2018-05-10,2018-09-28,611.94,783.06,141,171.12,1.2136170212766
2018,"CARM","CARM","280",1092,2018-05-10,2018-09-28,671.46,928.14,141,256.68,1.82042553191489
2018,"CARM","CARM","280",1103,2018-05-10,2018-09-28,710.52,890.94,141,180.42,1.27957446808511
2018,"CARM","CARM","280",1106,2018-05-10,2018-09-28,624.96,803.52,141,178.56,1.2663829787234
2018,"CARM","CARM","280",1107,2018-05-10,2018-09-28,678.9,870.48,141,191.58,1.35872340425532
2018,"CARM","CARM","280",1110,2018-05-10,2018-09-28,664.02,797.94,141,133.92,0.949787234042553
2018,"CARM","CARM","280",1113,2018-05-10,2018-09-28,634.26,810.96,141,176.7,1.2531914893617
2018,"CARM","CARM","280",1119,2018-05-10,2018-09-28,667.74,900.24,141,232.5,1.64893617021277
2018,"CARM","CARM","280",1124,2018-05-10,2018-09-28,613.8,881.64,141,267.84,1.89957446808511
2018,"CARM","CARM","280",1125,2018-05-10,2018-09-28,677.04,885.36,141,208.32,1.47744680851064
2018,"CARM","CARM","280",1132,2018-05-10,2018-09-28,584.04,838.86,141,254.82,1.80723404255319
2018,"CARM","CARM","280",1135,2018-05-10,2018-09-28,554.28,704.94,141,150.66,1.06851063829787
2018,"CARM","CARM","280",1136,2018-05-10,2018-09-28,585.9,825.84,141,239.94,1.70170212765957
2018,"CARM","CARM","280",1138,2018-05-10,2018-09-28,550.56,732.84,141,182.28,1.29276595744681
2018,"TRM","15E","26",85,2018-05-10,2018-09-28,595.2,723.54,141,128.34,0.910212765957447
2018,"TRM","15E","26",94,2018-05-10,2018-09-28,550.56,792.36,141,241.8,1.71489361702128
2018,"TRM","15E","26",98,2018-05-10,2018-09-28,626.82,790.5,141,163.68,1.16085106382979
2018,"TRM","15E","26",100,2018-05-10,2018-09-28,613.8,861.18,141,247.38,1.75446808510638
2018,"TRM","15E","26",153,2018-05-10,2018-09-28,611.94,816.54,141,204.6,1.45106382978723
2018,"TRM","15E","26",194,2018-05-10,2018-09-28,671.46,810.96,141,139.5,0.98936170212766
2018,"TRM","15E","26",271,2018-05-10,2018-09-28,662.16,879.78,141,217.62,1.54340425531915
2018,"TRM","15E","26",402,2018-05-10,2018-09-28,651,851.88,141,200.88,1.42468085106383
2018,"TRM","15E","26",435,2018-05-10,2018-09-28,602.64,911.4,141,308.76,2.18978723404255
2018,"TRM","15E","26",438,2018-05-10,2018-09-28,559.86,755.16,141,195.3,1.38510638297872
2018,"TRM","15E","26",440,2018-05-10,2018-09-28,509.64,691.92,141,182.28,1.29276595744681
2018,"TRM","15E","26",527,2018-05-10,2018-09-28,550.56,825.84,141,275.28,1.95234042553191
2018,"TRM","15E","26",538,2018-05-10,2018-09-28,572.88,829.56,141,256.68,1.82042553191489
2018,"TRM","15E","26",619,2018-05-10,2018-09-28,531.96,773.76,141,241.8,1.71489361702128
2018,"TRM","15E","26",621,2018-05-10,2018-09-28,582.18,738.42,141,156.24,1.10808510638298
2018,"TRM","15E","26",626,2018-05-10,2018-09-28,526.38,792.36,141,265.98,1.8863829787234
2018,"TRM","15E","26",642,2018-05-10,2018-09-28,680.76,963.48,141,282.72,2.00510638297872
2018,"TRM","15E","26",682,2018-05-10,2018-09-28,505.92,714.24,141,208.32,1.47744680851064
2018,"TRM","15E","26",684,2018-05-10,2018-09-28,544.98,755.16,141,210.18,1.49063829787234
2018,"TRM","15E","26",788,2018-05-10,2018-09-28,643.56,876.06,141,232.5,1.64893617021277
2018,"TRM","15E","26",881,2018-05-10,2018-09-28,567.3,794.22,141,226.92,1.60936170212766
2018,"TRM","15E","26",959,2018-05-10,2018-09-28,589.62,792.36,141,202.74,1.43787234042553
2018,"TRM","15E","26",988,2018-05-10,2018-09-28,630.54,831.42,141,200.88,1.42468085106383
2018,"TRM","15E","26",1005,2018-05-10,2018-09-28,691.92,822.12,141,130.2,0.923404255319148
2018,"TRM","15E","26",1102,2018-05-10,2018-09-28,578.46,745.86,141,167.4,1.18723404255319
2018,"TRM","15E","26",1126,2018-05-10,2018-09-28,621.24,777.48,141,156.24,1.10808510638298
2018,"TRM","17N","29",5,2018-05-10,2018-09-28,556.14,803.52,141,247.38,1.75446808510638
2018,"TRM","17N","29",21,2018-05-10,2018-09-28,636.12,807.24,141,171.12,1.21361702127659
2018,"TRM","17N","29",22,2018-05-10,2018-09-28,652.86,920.7,141,267.84,1.89957446808511
2018,"TRM","17N","29",38,2018-05-10,2018-09-28,572.88,755.16,141,182.28,1.29276595744681
2018,"TRM","17N","29",125,2018-05-10,2018-09-28,619.38,939.3,141,319.92,2.26893617021277
2018,"TRM","17N","29",140,2018-05-10,2018-09-28,533.82,807.24,141,273.42,1.93914893617021
2018,"TRM","17N","29",240,2018-05-10,2018-09-28,593.34,915.12,141,321.78,2.28212765957447
2018,"TRM","17N","29",363,2018-05-10,2018-09-28,658.44,978.36,141,319.92,2.26893617021277
2018,"TRM","17N","29",457,2018-05-10,2018-09-28,651,985.8,141,334.8,2.37446808510638
2018,"TRM","17N","29",462,2018-05-10,2018-09-28,584.04,810.96,141,226.92,1.60936170212766
2018,"TRM","17N","29",468,2018-05-10,2018-09-28,543.12,848.16,141,305.04,2.16340425531915
2018,"TRM","17N","29",556,2018-05-10,2018-09-28,515.22,883.5,141,368.28,2.61191489361702
2018,"TRM","17N","29",566,2018-05-10,2018-09-28,524.52,820.26,141,295.74,2.09744680851064
2018,"TRM","17N","29",568,2018-05-10,2018-09-28,598.92,982.08,141,383.16,2.71744680851064
2018,"TRM","17N","29",586,2018-05-10,2018-09-28,617.52,987.66,141,370.14,2.62510638297872
2018,"TRM","17N","29",729,2018-05-10,2018-09-28,693.78,982.08,141,288.3,2.04468085106383
2018,"TRM","17N","29",742,2018-05-10,2018-09-28,669.6,915.12,141,245.52,1.74127659574468
2018,"TRM","17N","29",810,2018-05-10,2018-09-28,569.16,876.06,141,306.9,2.17659574468085
2018,"TRM","17N","29",813,2018-05-10,2018-09-28,582.18,876.06,141,293.88,2.08425531914894
2018,"TRM","17N","29",826,2018-05-10,2018-09-28,602.64,902.1,141,299.46,2.12382978723404
2018,"TRM","17N","29",837,2018-05-10,2018-09-28,634.26,941.16,141,306.9,2.17659574468085
2018,"TRM","17N","29",842,2018-05-10,2018-09-28,628.68,913.26,141,284.58,2.01829787234043
2018,"TRM","17N","29",856,2018-05-10,2018-09-28,546.84,729.12,141,182.28,1.29276595744681
2018,"TRM","17N","29",935,2018-05-10,2018-09-28,505.92,770.04,141,264.12,1.8731914893617
2018,"TRM","17N","29",953,2018-05-10,2018-09-28,561.72,850.02,141,288.3,2.04468085106383
2018,"TRM","17N","29",1030,2018-05-10,2018-09-28,608.22,933.72,141,325.5,2.30851063829787
2018,"TRM","17N","29",1053,2018-05-10,2018-09-28,684.48,918.84,141,234.36,1.66212765957447
2018,"TRM","17N","29",1083,2018-05-10,2018-09-28,587.76,855.6,141,267.84,1.89957446808511
2018,"TRM","17N","29",1087,2018-05-10,2018-09-28,606.36,859.32,141,252.96,1.79404255319149
2018,"TRM","19N","31",109,2018-05-10,2018-09-28,584.04,751.44,141,167.4,1.18723404255319
2018,"TRM","19N","31",117,2018-05-10,2018-09-28,524.52,770.04,141,245.52,1.74127659574468
2018,"TRM","19N","31",128,2018-05-10,2018-09-28,587.76,807.24,141,219.48,1.55659574468085
2018,"TRM","19N","31",147,2018-05-10,2018-09-28,708.66,857.46,141,148.8,1.05531914893617
2018,"TRM","19N","31",357,2018-05-10,2018-09-28,513.36,623.1,141,109.74,0.778297872340425
2018,"TRM","19N","31",358,2018-05-10,2018-09-28,671.46,877.92,141,206.46,1.46425531914894
2018,"TRM","19N","31",359,2018-05-10,2018-09-28,554.28,857.46,141,303.18,2.15021276595745
2018,"TRM","19N","31",367,2018-05-10,2018-09-28,571.02,857.46,141,286.44,2.03148936170213
2018,"TRM","19N","31",371,2018-05-10,2018-09-28,634.26,823.98,141,189.72,1.34553191489362
2018,"TRM","19N","31",372,2018-05-10,2018-09-28,600.78,809.1,141,208.32,1.47744680851064
2018,"TRM","19N","31",374,2018-05-10,2018-09-28,580.32,861.18,141,280.86,1.99191489361702
2018,"TRM","19N","31",377,2018-05-10,2018-09-28,597.06,900.24,141,303.18,2.15021276595745
