,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_236 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_236 + dfi:bai_346 + nir:swir1 + nir:bai_236 + nir:bai_346 + swir1:bai_236 + swir1:bai_346 + bai_236:bai_346,simp,0.7158,0.713,452.5429,350.7809,0.0208,0.4283,0.3202,0.0482,243.9077,0.5194,0.1442,205.979,0.2515,0.244
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_236 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_236 + dfi:bai_346 + nir:swir1 + nir:bai_236 + nir:bai_346 + swir1:bai_236 + swir1:bai_346 + bai_236:bai_346,simp,0.7219,0.7192,471.9081,294.8316,0.1071,0.609,0.3149,0.0517,199.8697,0.4025,0.2297,200.4189,0.414,0.2382
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7253,0.7226,471.9232,301.5239,-0.1134,0.4291,0.2861,0.0445,115.4169,0.2219,0.0268,225.098,0.3203,0.2266
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7283,0.7256,367.4812,360.4805,0.0196,0.2812,0.3325,0.0474,219.7611,0.4587,0.2798,237.1465,0.185,0.2491
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7176,0.7149,531.4409,266.6826,0.0873,0.2276,0.2284,0.0327,151.3505,0.2883,0.1665,173.6678,0.1482,0.1787
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7293,0.7267,465.322,260.8217,0.0829,0.2325,0.2767,0.04,166.7865,0.3403,0.2576,187.2615,0.167,0.1993
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7181,0.7154,447.8482,277.8118,0.1101,0.2996,0.2906,0.0429,182.3909,0.3943,0.2789,206.7367,0.2229,0.231
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7269,0.7242,467.2269,401.5209,0.0379,0.4162,0.2764,0.0409,166.7509,0.3126,0.132,222.214,0.2303,0.2161
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7199,0.7171,430.886,333.8069,0.011,0.4076,0.2948,0.0444,217.1734,0.4624,0.123,196.2575,0.2397,0.2272
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,simp,0.7286,0.7259,434.3733,294.3745,0.0997,0.608,0.3014,0.0494,193.2103,0.3891,0.2019,196.9335,0.4068,0.2307
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.7224,0.7196,488.5522,296.2591,-0.1084,0.4216,0.2892,0.045,124.7751,0.2399,0.0317,222.6691,0.3169,0.2265
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.7259,0.7232,381.2446,363.6548,0.0248,0.2837,0.336,0.0479,221.7985,0.463,0.2879,239.151,0.1866,0.2511
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.7151,0.7123,545.187,269.4667,0.0885,0.23,0.2308,0.033,150.7667,0.2872,0.1641,174.9592,0.1493,0.1807
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.7269,0.7242,479.3652,260.4317,0.079,0.2322,0.2791,0.0404,172.2885,0.3515,0.2564,186.5756,0.1664,0.1994
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.714,0.7113,470.1801,278.3253,0.105,0.3001,0.2871,0.0424,177.2344,0.3832,0.2679,207.6512,0.2239,0.2301
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.7239,0.7212,484.4199,406.3244,0.033,0.4212,0.2751,0.0407,164.894,0.3091,0.133,222.9814,0.2311,0.2141
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.7188,0.716,436.8165,337.0606,0.0124,0.4116,0.3009,0.0453,219.529,0.4675,0.1255,200.0399,0.2443,0.2341
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_136 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_136 + dfi:bai_346 + nir:swir2 + nir:bai_136 + nir:bai_346 + swir2:bai_136 + swir2:bai_346 + bai_136:bai_346,simp,0.726,0.7234,448.9102,290.8214,0.1039,0.6007,0.3027,0.0497,196.7215,0.3962,0.216,196.4432,0.4057,0.2333
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7271,0.7244,462.1778,298.3703,-0.1134,0.4246,0.2913,0.0453,116.9034,0.2248,0.0115,224.3726,0.3193,0.2265
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7289,0.7263,363.8855,354.3205,0.0145,0.2764,0.3301,0.047,214.6739,0.4481,0.2686,232.7511,0.1816,0.2465
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7186,0.7159,526.0504,263.2411,0.0816,0.2246,0.2251,0.0322,144.493,0.2752,0.1599,170.4573,0.1455,0.1758
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7305,0.7278,458.8654,256.0319,0.083,0.2283,0.2752,0.0398,167.6975,0.3421,0.2623,184.7882,0.1648,0.1979
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7207,0.718,433.7436,278.8499,0.1254,0.3007,0.2941,0.0435,187.0064,0.4043,0.302,207.8239,0.2241,0.2325
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7283,0.7256,459.3564,399.071,0.0369,0.4137,0.2753,0.0407,167.726,0.3144,0.1303,220.7455,0.2288,0.2159
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7211,0.7183,424.2298,332.7704,0.0178,0.4063,0.2914,0.0439,215.8458,0.4596,0.1326,193.1959,0.2359,0.2222
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,simp,0.7309,0.7283,421.0757,295.3883,0.0958,0.6101,0.3039,0.0498,192.5513,0.3878,0.1997,200.9983,0.4152,0.2358
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.7234,0.7207,482.601,296.7374,-0.1102,0.4223,0.3055,0.0475,127.4441,0.2451,0.0147,223.2232,0.3177,0.229
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.7242,0.7215,390.532,357.3938,0.0187,0.2788,0.3317,0.0472,214.5884,0.4479,0.273,233.5844,0.1822,0.2473
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.7144,0.7116,548.8378,267.3709,0.0849,0.2282,0.2285,0.0327,144.3455,0.2749,0.1579,173.2207,0.1478,0.1782
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.7261,0.7234,483.9515,256.5471,0.0811,0.2287,0.277,0.0401,171.5605,0.35,0.2598,185.1614,0.1651,0.1984
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.715,0.7122,464.9121,279.9796,0.1174,0.3019,0.2919,0.0431,182.0229,0.3935,0.2911,208.6133,0.2249,0.2323
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.7237,0.721,485.2534,404.8856,0.0344,0.4197,0.2759,0.0408,168.2288,0.3154,0.132,223.1633,0.2313,0.216
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.7181,0.7153,440.6312,338.0477,0.0219,0.4128,0.2976,0.0448,225.2665,0.4797,0.1442,197.9959,0.2418,0.2285
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir2 + bai_236 + bai_346 + dfi:nir + dfi:swir2 + dfi:bai_236 + dfi:bai_346 + nir:swir2 + nir:bai_236 + nir:bai_346 + swir2:bai_236 + swir2:bai_346 + bai_236:bai_346,simp,0.7263,0.7236,447.332,294.0195,0.0978,0.6073,0.3041,0.0499,193.8728,0.3905,0.2085,202.2238,0.4177,0.2387
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7337,0.7311,424.2831,300.0605,-0.1051,0.427,0.2753,0.0428,106.403,0.2046,0.0633,221.193,0.3148,0.2203
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7285,0.7258,366.512,360.6569,0.014,0.2813,0.3099,0.0441,180.4808,0.3767,0.2154,236.92,0.1848,0.2438
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7271,0.7244,478.5143,266.3173,0.066,0.2273,0.2358,0.0338,139.8471,0.2664,0.1514,173.9235,0.1484,0.1805
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7381,0.7355,414.5067,263.2878,0.0754,0.2347,0.2777,0.0402,172.2099,0.3513,0.2587,188.0454,0.1677,0.1984
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7243,0.7216,413.4366,255.4726,0.1193,0.2755,0.2827,0.0418,188.8455,0.4083,0.2905,192.0385,0.2071,0.2167
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7345,0.7319,423.7243,406.8065,0.0462,0.4217,0.2747,0.0406,166.7579,0.3126,0.1686,221.8053,0.2299,0.2117
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7372,0.7346,334.5901,357.1988,0.013,0.4362,0.3305,0.0498,270.9412,0.5769,0.1218,200.6954,0.2451,0.2403
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + nir + swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,simp,0.7355,0.7329,394.4306,284.2386,0.0986,0.5871,0.2919,0.0479,184.7035,0.372,0.2157,188.1017,0.3885,0.2214
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.7347,0.7321,418.2556,293.1542,-0.1021,0.4172,0.2715,0.0422,108.6819,0.209,0.0603,217.4275,0.3094,0.2171
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.7289,0.7263,363.8904,343.1179,0.0153,0.2677,0.3036,0.0432,187.3424,0.3911,0.2269,222.1055,0.1733,0.2335
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.7275,0.7248,476.205,259.6048,0.0654,0.2215,0.2266,0.0324,132.0278,0.2515,0.1374,170.525,0.1455,0.1773
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.7408,0.7382,398.5298,258.5711,0.073,0.2305,0.2806,0.0406,176.3897,0.3599,0.2597,182.6899,0.1629,0.1958
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.7283,0.7257,390.5826,256.9832,0.14,0.2771,0.2928,0.0433,206.9761,0.4475,0.3332,192.6205,0.2077,0.2192
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.7341,0.7315,425.7662,398.5372,0.0393,0.4131,0.2629,0.0389,155.7347,0.292,0.1451,212.4077,0.2202,0.2004
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.7388,0.7362,325.1968,352.8446,0.0126,0.4309,0.3201,0.0482,250.1716,0.5327,0.1251,198.0478,0.2418,0.2349
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + satvi + swir1 + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,simp,0.739,0.7365,373.5216,288.829,0.0971,0.5966,0.2971,0.0487,194.8234,0.3924,0.2182,192.4573,0.3975,0.2253
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7274,0.7247,460.2897,299.6086,-0.1064,0.4264,0.2749,0.0428,95.5743,0.1838,0.0539,222.2218,0.3162,0.2201
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7268,0.7241,376.3357,359.3723,0.0245,0.2803,0.3228,0.046,204.5232,0.4269,0.257,232.3589,0.1813,0.2426
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7195,0.7168,521.0305,260.0281,0.084,0.2219,0.2263,0.0324,147.3098,0.2806,0.1648,172.8286,0.1475,0.1794
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7311,0.7284,455.4768,255.8492,0.0826,0.2281,0.2746,0.0397,167.5462,0.3418,0.2658,185.5156,0.1654,0.1981
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7196,0.7168,439.8849,279.2341,0.1054,0.3011,0.2896,0.0428,185.2863,0.4006,0.2734,203.8729,0.2198,0.2259
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7264,0.7237,470.3776,395.5062,0.0374,0.41,0.2651,0.0392,154.5375,0.2897,0.136,214.7803,0.2226,0.2066
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7337,0.731,354.4775,396.7142,0.0134,0.4844,0.3334,0.0502,371.8413,0.7918,0.1436,208.5941,0.2547,0.2444
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + nir + swir1 + bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7287,0.7261,433.4765,286.6034,0.0987,0.592,0.2904,0.0476,189.005,0.3807,0.216,191.6459,0.3958,0.2233
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + swir1 + bai_126 + bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7277,0.725,458.4599,295.9572,-0.1061,0.4212,0.2722,0.0423,97.1185,0.1868,0.0389,218.5924,0.3111,0.2173
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + swir1 + bai_126 + bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7252,0.7225,385.0295,355.6434,0.0198,0.2774,0.3129,0.0446,192.2001,0.4012,0.236,227.3019,0.1773,0.2351
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + swir1 + bai_126 + bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7197,0.717,520.006,258.7807,0.0805,0.2208,0.2223,0.0318,138.2478,0.2633,0.1531,169.8672,0.145,0.1754
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + swir1 + bai_126 + bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7332,0.7306,443.2285,257.4955,0.0832,0.2296,0.2791,0.0404,173.6401,0.3543,0.2719,185.4466,0.1653,0.1993
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + swir1 + bai_126 + bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7215,0.7188,429.1221,279.4244,0.1169,0.3013,0.2938,0.0434,192.8404,0.4169,0.2987,203.1814,0.2191,0.226
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ ndvi + ndti + swir1 + bai_126 + bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7278,0.7251,462.3286,400.1608,0.0419,0.4148,0.267,0.0395,157.375,0.295,0.1395,216.6489,0.2246,0.2076
