Pasture,General Ecosite,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,MeanLow,MeanHigh,,
7NW,Plains,2,1,24,9,5,VUOC,13,10,VUOC,7.5,11,,
7NW,Plains,2,2,3,49,9,STCO,46,7,BOGR,8,47.5,,
7NW,Plains,2,2,6,19,3,BOGR,11,4,BOGR,3.5,15,,
7NW,Plains,2,2,9,32,3,STCO,47,5,STCO,4,39.5,,
7NW,Plains,2,2,12,46,7,STCO,52,2,SIHY,4.5,49,,
7NW,Plains,2,2,15,10,5,CRMI,2,0,BARE,2.5,6,,
7NW,Plains,2,2,18,9,2,BOGR,22,4,BOGR,3,15.5,,
7NW,Plains,2,2,21,49,6,STCO,40,5,BOGR,5.5,44.5,,
7NW,Plains,2,2,24,8,0,BARE,12,6,BOGR,3,10,,
7NW,Plains,2,3,3,10,3,CRMI,26,12,CRMI,7.5,18,,
7NW,Plains,2,3,6,8,2,BOGR,9,3,BOGR,2.5,8.5,,
7NW,Plains,2,3,9,17,4,BOGR,28,11,CRMI,7.5,22.5,,
7NW,Plains,2,3,12,10,5,BOGR,8,2,BOGR,3.5,9,,
7NW,Plains,2,3,15,8,4,CRMI,13,8,CRMI,6,10.5,,
7NW,Plains,2,3,18,12,5,BOGR,14,6,BOGR,5.5,13,,
7NW,Plains,2,3,21,16,5,CRMI,20,3,STCO,4,18,,
7NW,Plains,2,3,24,17,5,BOGR,14,3,BOGR,4,15.5,,
7NW,Plains,2,4,3,34,16,STCO,33,8,CRMI,12,33.5,,
7NW,Plains,2,4,6,31,11,STCO,26,12,VUOC,11.5,28.5,,
7NW,Plains,2,4,9,11,6,STCO,39,12,STCO,9,25,,
7NW,Plains,2,4,12,31,14,VUOC,44,16,STCO,15,37.5,,
7NW,Plains,2,4,15,9,6,VUOC,12,9,CRMI,7.5,10.5,,
7NW,Plains,2,4,18,36,12,STCO,9,3,VUOC,7.5,22.5,,
7NW,Plains,2,4,21,11,10,VUOC,10,5,VUOC,7.5,10.5,,
7NW,Plains,2,4,24,26,10,VUOC,26,10,STCO,10,26,,
7NW,Plains,3,1,3,31,15,STCO,36,6,VUOC,10.5,33.5,,
7NW,Plains,3,1,6,14,5,VUOC,16,9,VUOC,7,15,,
7NW,Plains,3,1,9,38,9,EREF,49,12,STCO,10.5,43.5,,
7NW,Plains,3,1,12,51,15,STCO,38,9,STCO,12,44.5,,
7NW,Plains,3,1,15,35,8,STCO,42,13,STCO,10.5,38.5,,
7NW,Plains,3,1,18,32,7,PASM,28,7,PASM,7,30,,
7NW,Plains,3,1,21,24,15,VUOC,10,6,VUOC,10.5,17,,
7NW,Plains,3,1,24,12,5,BOGR,14,4,VUOC,4.5,13,,
7NW,Plains,3,2,3,8,4,VUOC,7,5,BOGR,4.5,7.5,,
7NW,Plains,3,2,6,12,9,CRMI,10,8,BOGR,8.5,11,,
7NW,Plains,3,2,9,6,3,CRMI,10,4,BOGR,3.5,8,,
7NW,Plains,3,2,12,13,9,VUOC,11,4,BOGR,6.5,12,,
7NW,Plains,3,2,15,42,6,STCO,24,19,SIHY,12.5,33,,
7NW,Plains,3,2,18,11,4,CRMI,10,9,CRMI,6.5,10.5,,
7NW,Plains,3,2,21,12,6,CRMI,9,5,CRMI,5.5,10.5,,
7NW,Plains,3,2,24,32,16,STCO,20,16,SIHY,16,26,,
7NW,Plains,3,3,3,32,9,STCO,24,9,VUOC,9,28,,
7NW,Plains,3,3,6,38,17,VUOC,49,10,VUOC,13.5,43.5,,
7NW,Plains,3,3,9,22,7,VUOC,27,8,VUOC,7.5,24.5,,
7NW,Plains,3,3,12,44,4,VUOC,24,5,VUOC,4.5,34,,
7NW,Plains,3,3,15,12,3,VUOC,42,6,VUOC,4.5,27,,
7NW,Plains,3,3,18,34,12,PASM,30,9,VUOC,10.5,32,,
7NW,Plains,3,3,21,18,3,VUOC,40,5,PASM,4,29,,
7NW,Plains,3,3,24,48,14,VUOC,35,7,STCO,10.5,41.5,,
7NW,Plains,3,4,3,11,6,CRMI,16,6,CRMI,6,13.5,,
7NW,Plains,3,4,6,30,14,STCO,15,6,CRMI,10,22.5,,
7NW,Plains,3,4,9,14,6,CRMI,20,8,CRMI,7,17,,
7NW,Plains,3,4,12,8,6,ARFR,16,5,CRMI,5.5,12,,
7NW,Plains,3,4,15,26,4,CRMI,12,5,BOGR,4.5,19,,
7NW,Plains,3,4,18,23,4,STCO,23,5,BOGR,4.5,23,,
7NW,Plains,3,4,21,12,7,CRMI,25,7,CRMI,7,18.5,,
7NW,Plains,3,4,24,38,9,STCO,20,9,CRMI,9,29,,
7NW,Plains,4,1,3,26,12,BOGR,52,6,VUOC,9,39,,
7NW,Plains,4,1,6,38,10,STCO,16,7,BOGR,8.5,27,,
7NW,Plains,4,1,9,20,9,BOGR,17,9,BOGR,9,18.5,,
7NW,Plains,4,1,12,16,10,VUOC,25,6,VUOC,8,20.5,,
7NW,Plains,4,1,15,30,7,VUOC,12,7,VUOC,7,21,,
7NW,Plains,4,1,18,15,8,BOGR,46,9,VUOC,8.5,30.5,,
7NW,Plains,4,1,21,14,9,VUOC,28,6,BOGR,7.5,21,,
7NW,Plains,4,1,24,28,11,VUOC,54,5,VUOC,8,41,,
7NW,Plains,4,2,3,10,3,BOGR,12,4,VUOC,3.5,11,,
7NW,Plains,4,2,6,8,3,VUOC,16,9,OEAL,6,12,,
7NW,Plains,4,2,9,28,14,VUOC,31,9,STCO,11.5,29.5,,
7NW,Plains,4,2,12,34,10,STCO,32,8,STCO,9,33,,
7NW,Plains,4,2,15,33,15,STCO,32,14,EREF,14.5,32.5,,
7NW,Plains,4,2,18,41,8,VUOC,24,13,EREF,10.5,32.5,,
7NW,Plains,4,2,21,44,23,YULA,46,9,STCO,16,45,,
7NW,Plains,4,2,24,46,8,VUOC,22,6,VUOC,7,34,,
7NW,Plains,4,3,3,28,8,VUOC,24,11,STCO,9.5,26,,
7NW,Plains,4,3,6,22,10,VUOC,40,18,SPCR,14,31,,
7NW,Plains,4,3,9,10,4,VUOC,5,4,CRMI,4,7.5,,
7NW,Plains,4,3,12,10,4,VUOC,13,10,VUOC,7,11.5,,
7NW,Plains,4,3,15,11,10,VUOC,11,8,VUOC,9,11,,
7NW,Plains,4,3,18,20,10,STCO,24,6,VUOC,8,22,,
7NW,Plains,4,3,21,22,9,STCO,9,4,VUOC,6.5,15.5,,
7NW,Plains,4,3,24,30,8,VUOC,10,6,VUOC,7,20,,
7NW,Plains,4,4,3,32,7,STCO,20,5,VUOC,6,26,,
7NW,Plains,4,4,6,32,9,VUOC,12,6,VUOC,7.5,22,,
7NW,Plains,4,4,9,42,5,VUOC,13,7,VUOC,6,27.5,,
7NW,Plains,4,4,12,30,9,VUOC,11,6,VUOC,7.5,20.5,,
7NW,Plains,4,4,15,36,8,VUOC,52,5,STCO,6.5,44,,
7NW,Plains,4,4,18,42,6,VUOC,24,12,VUOC,9,33,,
7NW,Plains,4,4,21,12,6,VUOC,48,11,VUOC,8.5,30,,
7NW,Plains,4,4,24,15,2,VUOC,14,12,OEAL,7,14.5,,
7NW,Salt Flats,5,1,3,32,5,PASM,32,12,VUOC,8.5,32,,
7NW,Salt Flats,5,1,6,40,8,VUOC,42,25,ATCA,16.5,41,,
7NW,Salt Flats,5,1,9,18,8,PASM,28,11,PASM,9.5,23,,
7NW,Salt Flats,5,1,12,16,3,BOGR,20,10,VUOC,6.5,18,,
7NW,Salt Flats,5,1,15,20,8,VUOC,12,4,VUOC,6,16,,
7NW,Salt Flats,5,1,18,31,6,PASM,25,10,PASM,8,28,,
7NW,Salt Flats,5,1,21,40,10,STCO,62,11,STCO,10.5,51,,
7NW,Salt Flats,5,1,24,40,6,PASM,36,4,PASM,5,38,,
7NW,Salt Flats,5,2,3,39,8,VUOC,13,9,VUOC,8.5,26,,
7NW,Salt Flats,5,2,6,11,5,VUOC,12,8,VUOC,6.5,11.5,,
7NW,Salt Flats,5,2,9,32,11,PASM,12,8,PASM,9.5,22,,
7NW,Salt Flats,5,2,12,16,8,PASM,24,4,PASM,6,20,,
7NW,Salt Flats,5,2,15,12,4,PASM,12,8,VUOC,6,12,,
7NW,Salt Flats,5,2,18,12,6,PASM,8,4,DISP,5,10,,
7NW,Salt Flats,5,2,21,6,3,CAEL,12,10,DISP,6.5,9,,
7NW,Salt Flats,5,2,24,22,12,PASM,24,12,PASM,12,23,,
7NW,Salt Flats,5,3,3,32,12,PASM,32,16,PASM,14,32,,
7NW,Salt Flats,5,3,6,12,1,BOGR,5,4,BOGR,2.5,8.5,,
7NW,Salt Flats,5,3,9,32,5,BOGR,31,16,PASM,10.5,31.5,,
7NW,Salt Flats,5,3,12,21,10,BOGR,22,4,BOGR,7,21.5,,
7NW,Salt Flats,5,3,15,12,9,PASM,21,16,SPCR,12.5,16.5,,
7NW,Salt Flats,5,3,18,31,13,PASM,32,16,PASM,14.5,31.5,,
7NW,Salt Flats,5,3,21,23,7,BOGR,18,9,STCO,8,20.5,,
7NW,Salt Flats,5,3,24,24,8,VUOC,10,9,VUOC,8.5,17,,
7NW,Salt Flats,5,4,3,20,2,PASM,20,2,PASM,2,20,,
7NW,Salt Flats,5,4,6,20,6,CAEL,14,5,CAEL,5.5,17,,
7NW,Salt Flats,5,4,9,30,9,PASM,28,8,VUOC,8.5,29,,
7NW,Salt Flats,5,4,12,30,2,BOGR,18,3,PASM,2.5,24,,
7NW,Salt Flats,5,4,15,54,34,ATCA,24,5,PASM,19.5,39,,
7NW,Salt Flats,5,4,18,24,4,PASM,22,10,BOGR,7,23,,
7NW,Salt Flats,5,4,21,14,4,PASM,18,6,CAEL,5,16,,
7NW,Salt Flats,5,4,24,20,5,PASM,28,10,BOGR,7.5,24,,
7NW,Salt Flats,6,1,3,21,12,PASM,13,9,ARLO,10.5,17,,
7NW,Salt Flats,6,1,6,12,9,PASM,25,4,BOGR,6.5,18.5,,
7NW,Salt Flats,6,1,9,14,0,BARE,30,9,PASM,4.5,22,,
7NW,Salt Flats,6,1,12,21,7,PASM,23,4,BOGR,5.5,22,,
7NW,Salt Flats,6,1,15,21,10,PASM,33,5,PASM,7.5,27,,
7NW,Salt Flats,6,1,18,22,14,PASM,12,4,BOGR,9,17,,
7NW,Salt Flats,6,1,21,20,8,PASM,17,9,PASM,8.5,18.5,,
7NW,Salt Flats,6,1,24,18,3,OPPO,10,4,BOGR,3.5,14,,
7NW,Salt Flats,6,2,3,42,12,PASM,32,11,PASM,11.5,37,,
7NW,Salt Flats,6,2,6,20,12,PASM,28,10,PASM,11,24,,
7NW,Salt Flats,6,2,9,24,9,PASM,22,10,PASM,9.5,23,,
7NW,Salt Flats,6,2,12,26,9,VUOC,22,10,PASM,9.5,24,,
7NW,Salt Flats,6,2,15,42,16,ATCA,40,16,ATCA,16,41,,
7NW,Salt Flats,6,2,18,22,6,ATCA,16,10,VUOC,8,19,,
7NW,Salt Flats,6,2,21,30,10,PASM,20,11,PASM,10.5,25,,
7NW,Salt Flats,6,2,24,38,8,PASM,30,6,VUOC,7,34,,
7NW,Salt Flats,6,3,3,4,2,BOGR,21,4,PASM,3,12.5,,
7NW,Salt Flats,6,3,6,16,4,BOGR,32,4,BOGR,4,24,,
7NW,Salt Flats,6,3,9,29,11,PASM,32,12,PASM,11.5,30.5,,
7NW,Salt Flats,6,3,12,11,4,BOGR,10,4,BOGR,4,10.5,,
7NW,Salt Flats,6,3,15,10,4,LICU,20,9,PASM,6.5,15,,
7NW,Salt Flats,6,3,18,14,9,PASM,14,3,BOGR,6,14,,
7NW,Salt Flats,6,3,21,12,4,SPAI,20,9,SPAI,6.5,16,,
7NW,Salt Flats,6,3,24,11,5,SPAI,9,4,BOGR,4.5,10,,
7NW,Salt Flats,6,4,3,26,14,SPAI,33,10,SPAI,12,29.5,,
7NW,Salt Flats,6,4,6,16,4,SPAI,30,10,SPAI,7,23,,
7NW,Salt Flats,6,4,9,15,5,SPAI,35,5,VUOC,5,25,,
7NW,Salt Flats,6,4,12,34,10,SPAI,32,6,VUOC,8,33,,
7NW,Salt Flats,6,4,15,28,15,SPAI,29,10,VUOC,12.5,28.5,,
7NW,Salt Flats,6,4,18,20,7,SPAI,22,8,SPAI,7.5,21,,
7NW,Salt Flats,6,4,21,23,5,SPAI,22,10,SPAI,7.5,22.5,,
7NW,Salt Flats,6,4,24,23,7,SPAI,26,10,SPAI,8.5,24.5,,
22NE,Plains,1,1,3,4,2,PASM,8,2,PASM,2,6,,
22NE,Plains,1,1,6,11,2,PASM,12,3,PASM,2.5,11.5,,
22NE,Plains,1,1,9,16,3,PASM,14,2,PASM,2.5,15,,
22NE,Plains,1,1,12,15,9,ATCA,32,2,PASM,5.5,23.5,,
22NE,Plains,1,1,15,12,2,PASM,14,3,PASM,2.5,13,,
22NE,Plains,1,1,18,14,4,PASM,13,4,PASM,4,13.5,,
22NE,Plains,1,1,21,17,3,PASM,17,5,PASM,4,17,,
22NE,Plains,1,1,24,13,4,PASM,12,3,PASM,3.5,12.5,,
22NE,Plains,1,2,3,54,27,ATCA,15,7,OPPO,17,34.5,,
22NE,Plains,1,2,6,13,6,PASM,13,2,PASM,4,13,,
22NE,Plains,1,2,9,43,9,PASM,27,7,PASM,8,35,,
22NE,Plains,1,2,12,46,28,ATCA,41,23,ATCA,25.5,43.5,,
22NE,Plains,1,2,15,30,7,PASM,22,2,PASM,4.5,26,,
22NE,Plains,1,2,18,14,2,PASM,17,2,PASM,2,15.5,,
22NE,Plains,1,2,21,28,5,PASM,20,8,PASM,6.5,24,,
22NE,Plains,1,2,24,17,6,PASM,13,2,PASM,4,15,,
22NE,Plains,1,3,3,12,5,CRMI,12,4,PASM,4.5,12,,
22NE,Plains,1,3,6,8,2,CRMI,10,7,CRMI,4.5,9,,
22NE,Plains,1,3,9,12,11,OPPO,10,0,CRMI,5.5,11,,
22NE,Plains,1,3,12,3,2,PLPA,14,2,MATA,2,8.5,,
22NE,Plains,1,3,15,12,2,PASM,3,2,MATA,2,7.5,,
22NE,Plains,1,3,18,11,10,OPPO,14,3,CRMI,6.5,12.5,,
22NE,Plains,1,3,21,8,7,OPPO,6,2,PLPA,4.5,7,,
22NE,Plains,1,3,24,14,10,CRMI,10,2,PASM,6,12,,
22NE,Plains,1,4,3,8,4,CRMI,10,8,CRMI,6,9,,
22NE,Plains,1,4,6,25,19,ATCA,11,7,CRMI,13,18,,
22NE,Plains,1,4,9,4,3,CRMI,4,4,CRMI,3.5,4,,
22NE,Plains,1,4,12,9,7,CRMI,12,6,CRMI,6.5,10.5,,
22NE,Plains,1,4,15,35,27,ATCA,13,10,CRMI,18.5,24,,
22NE,Plains,1,4,18,12,7,CRMI,7,7,CRMI,7,9.5,,
22NE,Plains,1,4,21,14,13,CRMI,10,4,CRMI,8.5,12,,
22NE,Plains,1,4,24,19,13,MATA,15,7,CRMI,10,17,,
22NE,Plains,2,1,3,16,2,PASM,12,5,PASM,3.5,14,,
22NE,Plains,2,1,6,4,0,BOGR,15,10,CRMI,5,9.5,,
22NE,Plains,2,1,9,1,0,DCR,0,0,DCR,0,0.5,,
22NE,Plains,2,1,12,1,0,BARE,0,0,BARE,0,0.5,,
22NE,Plains,2,1,15,4,0,PASM,2,1,LYJU,0.5,3,,
22NE,Plains,2,1,18,5,2,CRMI,0,0,BARE,1,2.5,,
22NE,Plains,2,1,21,7,1,PASM,0,0,BARE,0.5,3.5,,
22NE,Plains,2,1,24,0,0,BARE,0,0,BARE,0,0,,
22NE,Plains,2,2,3,0,0,BARE,4,2,BOGR,1,2,,
22NE,Plains,2,2,6,6,1,POOL,2,1,BOGR,1,4,,
22NE,Plains,2,2,9,13,7,SPCO,19,2,BOGR,4.5,16,,
22NE,Plains,2,2,12,11,2,BOGR,5,1,BOGR,1.5,8,,
22NE,Plains,2,2,15,8,2,PLPA,2,1,BOGR,1.5,5,,
22NE,Plains,2,2,18,5,3,BOGR,5,1,BOGR,2,5,,
22NE,Plains,2,2,21,12,7,OPPO,6,4,CRMI,5.5,9,,
22NE,Plains,2,2,24,21,6,PASM,45,3,PASM,4.5,33,,
22NE,Plains,2,3,3,28,5,OPPO,22,4,PASM,4.5,25,,
22NE,Plains,2,3,6,14,5,PLPA,10,5,PLPA,5,12,,
22NE,Plains,2,3,9,17,7,PLPA,20,6,CRMI,6.5,18.5,,
22NE,Plains,2,3,12,12,6,IVAX,11,5,IVAX,5.5,11.5,,
22NE,Plains,2,3,15,15,10,IVAX,21,10,CRMI,10,18,,
22NE,Plains,2,3,18,19,2,IVAX,18,8,IVAX,5,18.5,,
22NE,Plains,2,3,21,23,10,PASM,21,10,LARE,10,22,,
22NE,Plains,2,3,24,15,8,IVAX,19,9,IVAX,8.5,17,,
22NE,Plains,2,4,3,14,2,PASM,2,2,BOGR,2,8,,
22NE,Plains,2,4,6,8,6,CRMI,28,14,ATCA,10,18,,
22NE,Plains,2,4,9,23,4,CRMI,15,6,LARE,5,19,,
22NE,Plains,2,4,12,25,5,PASM,38,15,PASM,10,31.5,,
22NE,Plains,2,4,15,41,12,ATCA,43,6,ATCA,9,42,,
22NE,Plains,2,4,18,29,18,CRMI,24,8,CRMI,13,26.5,,
22NE,Plains,2,4,21,15,2,PASM,15,3,PASM,2.5,15,,
22NE,Plains,2,4,24,15,2,BOGR,18,3,PASM,2.5,16.5,,
22NE,Plains,3,1,3,11,8,CRMI,16,5,OPPO,6.5,13.5,,
22NE,Plains,3,1,6,10,5,VUOC,11,9,CRMI,7,10.5,,
22NE,Plains,3,1,9,12,10,CRMI,4,1,BOGR,5.5,8,,
22NE,Plains,3,1,12,5,3,CRMI,9,2,BUDA,2.5,7,,
22NE,Plains,3,1,15,12,8,LARE,15,3,BARE,5.5,13.5,,
22NE,Plains,3,1,18,8,4,CRMI,12,4,CRMI,4,10,,
22NE,Plains,3,1,21,11,6,LARE,10,4,CRMI,5,10.5,,
22NE,Plains,3,1,24,8,4,CRMI,8,3,BUDA,3.5,8,,
22NE,Plains,3,2,3,4,0,BARE,13,1,PASM,0.5,8.5,,
22NE,Plains,3,2,6,5,4,CRMI,8,3,LARE,3.5,6.5,,
22NE,Plains,3,2,9,10,1,CRMI,12,4,OPPO,2.5,11,,
22NE,Plains,3,2,12,7,2,BOGR,3,1,BOGR,1.5,5,,
22NE,Plains,3,2,15,10,1,OPPO,5,3,OPPO,2,7.5,,
22NE,Plains,3,2,18,20,7,OPPO,15,1,EREF,4,17.5,,
22NE,Plains,3,2,21,4,2,BOGR,4,2,OPPO,2,4,,
22NE,Plains,3,2,24,6,1,BOGR,10,2,CRMI,1.5,8,,
22NE,Plains,3,3,3,7,2,CRMI,12,10,CRMI,6,9.5,,
22NE,Plains,3,3,6,12,8,CRMI,9,4,CRMI,6,10.5,,
22NE,Plains,3,3,9,6,2,BOGR,4,2,OPPO,2,5,,
22NE,Plains,3,3,12,7,4,MATA,6,4,MATA,4,6.5,,
22NE,Plains,3,3,15,12,4,CRMI,5,2,CRMI,3,8.5,,
22NE,Plains,3,3,18,15,8,CRMI,13,9,CRMI,8.5,14,,
22NE,Plains,3,3,21,5,1,CRMI,1,0,BOGR,0.5,3,,
22NE,Plains,3,3,24,3,1,CRMI,8,2,CRMI,1.5,5.5,,
22NE,Plains,3,4,3,9,2,PASM,24,10,PASM,6,16.5,,
22NE,Plains,3,4,6,12,2,PASM,11,2,PASM,2,11.5,,
22NE,Plains,3,4,9,12,4,PLPA,14,2,PLPA,3,13,,
22NE,Plains,3,4,12,21,4,PLPA,11,1,PASM,2.5,16,,
22NE,Plains,3,4,15,12,3,OPPO,3,2,OPPO,2.5,7.5,,
22NE,Plains,3,4,18,14,6,OPPO,21,5,PASM,5.5,17.5,,
22NE,Plains,3,4,21,20,2,PASM,14,4,PASM,3,17,,
22NE,Plains,3,4,24,16,2,PASM,15,5,PASM,3.5,15.5,,
22NE,Plains,4,1,3,18,16,CRMI,12,2,CRMI,9,15,,
22NE,Plains,4,1,6,11,5,OEAL,18,17,CRMI,11,14.5,,
22NE,Plains,4,1,9,10,9,PLPA,10,3,CRMI,6,10,,
22NE,Plains,4,1,12,14,6,CRMI,13,10,CRMI,8,13.5,,
22NE,Plains,4,1,15,12,4,CRMI,13,3,LYJU,3.5,12.5,,
22NE,Plains,4,1,18,15,9,MATA,16,9,LYJU,9,15.5,,
22NE,Plains,4,1,21,2,0,DCR,15,4,IVAX,2,8.5,,
22NE,Plains,4,1,24,10,5,CRMI,8,6,CRMI,5.5,9,,
22NE,Plains,4,2,3,16,3,GUSA,7,2,PASM,2.5,11.5,,
22NE,Plains,4,2,6,7,1,PASM,8,1,PASM,1,7.5,,
22NE,Plains,4,2,9,10,1,PASM,11,1,SPCO,1,10.5,,
22NE,Plains,4,2,12,3,1,BOGR,29,3,PASM,2,16,,
22NE,Plains,4,2,15,24,2,PASM,12,6,PASM,4,18,,
22NE,Plains,4,2,18,12,4,PASM,19,7,PASM,5.5,15.5,,
22NE,Plains,4,2,21,14,3,PASM,33,5,ATCA,4,23.5,,
22NE,Plains,4,2,24,6,1,BOGR,24,5,PASM,3,15,,
22NE,Plains,4,3,3,8,3,PLPA,12,5,CRMI,4,10,,
22NE,Plains,4,3,6,13,5,PASM,23,6,CRMI,5.5,18,,
22NE,Plains,4,3,9,6,2,CRMI,11,2,DUNG,2,8.5,,
22NE,Plains,4,3,12,14,10,CRMI,9,9,CRMI,9.5,11.5,,
22NE,Plains,4,3,15,13,3,PASM,11,4,CRMI,3.5,12,,
22NE,Plains,4,3,18,10,9,CRMI,13,9,IVAX,9,11.5,,
22NE,Plains,4,3,21,8,0,PASM,7,1,IVAX,0.5,7.5,,
22NE,Plains,4,3,24,11,7,CRMI,11,1,PASM,4,11,,
22NE,Plains,4,4,3,35,8,PASM,31,2,PASM,5,33,,
22NE,Plains,4,4,6,26,4,PASM,27,6,PASM,5,26.5,,
22NE,Plains,4,4,9,18,0,SPCO,40,9,PASM,4.5,29,,
22NE,Plains,4,4,12,16,5,PASM,17,2,PASM,3.5,16.5,,
22NE,Plains,4,4,15,25,6,PASM,29,7,PASM,6.5,27,,
22NE,Plains,4,4,18,10,4,PASM,8,0,BOGR,2,9,,
22NE,Plains,4,4,21,21,7,PASM,6,1,MATA,4,13.5,,
22NE,Plains,4,4,24,34,8,PASM,14,4,PASM,6,24,,
21N,Plains,1,1,3,58,10,PASM,60,12,PASM,11,59,,
21N,Plains,1,1,6,20,14,PASM,20,4,OPPO,9,20,,
21N,Plains,1,1,9,14,2,BOGR,21,6,PASM,4,17.5,,
21N,Plains,1,1,12,17,2,PASM,19,2,BOGR,2,18,,
21N,Plains,1,1,15,18,13,GUSA,10,2,BOGR,7.5,14,,
21N,Plains,1,1,18,12,6,BUDA,17,4,BOGR,5,14.5,,
21N,Plains,1,1,21,18,4,BOGR,11,4,BOGR,4,14.5,,
21N,Plains,1,1,24,29,10,PASM,15,3,BOGR,6.5,22,,
21N,Plains,1,2,3,14,12,VUOC,16,12,VUOC,12,15,,
21N,Plains,1,2,6,8,4,BOGR,4,3,OPPO,3.5,6,,
21N,Plains,1,2,9,5,4,BUDA,3,2,BOGR,3,4,,
21N,Plains,1,2,12,4,3,VUOC,10,8,BUDA,5.5,7,,
21N,Plains,1,2,15,13,12,VUOC,23,16,SIHY,14,18,,
21N,Plains,1,2,18,6,4,BOGR,16,14,VUOC,9,11,,
21N,Plains,1,2,21,2,0,BARE,7,4,SIHY,2,4.5,,
21N,Plains,1,2,24,14,6,SIHY,6,5,VUOC,5.5,10,,
21N,Plains,1,3,3,22,6,CRMI,13,10,CRMI,8,17.5,,
21N,Plains,1,3,6,23,6,CRMI,22,4,BOGR,5,22.5,,
21N,Plains,1,3,9,21,10,CRMI,23,10,VUOC,10,22,,
21N,Plains,1,3,12,12,10,CRMI,16,14,CRMI,12,14,,
21N,Plains,1,3,15,6,6,OEAL,6,4,OEAL,5,6,,
21N,Plains,1,3,18,13,7,CRMI,11,6,BOGR,6.5,12,,
21N,Plains,1,3,21,14,7,PLPA,12,6,GUSA,6.5,13,,
21N,Plains,1,3,24,15,12,GUSA,12,4,BUDA,8,13.5,,
21N,Plains,1,4,3,18,8,CAEL,18,14,VUOC,11,18,,
21N,Plains,1,4,6,10,4,VUOC,20,8,SIHY,6,15,,
21N,Plains,1,4,9,16,4,BOGR,11,4,BOGR,4,13.5,,
21N,Plains,1,4,12,14,9,ARLO,17,7,BOGR,8,15.5,,
21N,Plains,1,4,15,15,8,VUOC,16,6,VUOC,7,15.5,,
21N,Plains,1,4,18,12,6,BOGR,15,6,BOGR,6,13.5,,
21N,Plains,1,4,21,50,4,PASM,52,6,VUOC,5,51,,
21N,Plains,1,4,24,14,8,VUOC,13,2,BOGR,5,13.5,,
21N,Plains,2,1,3,16,4,VUOC,13,8,VUOC,6,14.5,,
21N,Plains,2,1,6,8,4,BOGR,15,6,PASM,5,11.5,,
21N,Plains,2,1,9,10,7,SIHY,8,6,PLPA,6.5,9,,
21N,Plains,2,1,12,4,3,ARFR,4,0,BARE,1.5,4,,
21N,Plains,2,1,15,3,2,BOGR,14,12,GUSA,7,8.5,,
21N,Plains,2,1,18,19,18,GUSA,20,4,BOGR,11,19.5,,
21N,Plains,2,1,21,4,3,BOGR,13,10,PASM,6.5,8.5,,
21N,Plains,2,1,24,19,18,GUSA,5,4,OPPO,11,12,,
21N,Plains,2,2,3,10,3,BUDA,6,2,BUDA,2.5,8,,
21N,Plains,2,2,6,8,2,VUOC,16,2,BOGR,2,12,,
21N,Plains,2,2,9,12,10,VUOC,12,2,VUOC,6,12,,
21N,Plains,2,2,12,11,7,VUOC,11,3,VUOC,5,11,,
21N,Plains,2,2,15,8,5,VUOC,20,11,VUOC,8,14,,
21N,Plains,2,2,18,12,10,VUOC,13,9,VUOC,9.5,12.5,,
21N,Plains,2,2,21,11,3,VUOC,15,9,VUOC,6,13,,
21N,Plains,2,2,24,14,8,VUOC,14,10,VUOC,9,14,,
21N,Plains,2,3,3,22,3,BOGR,9,4,BOGR,3.5,15.5,,
21N,Plains,2,3,6,14,6,BOGR,7,1,BARE,3.5,10.5,,
21N,Plains,2,3,9,12,6,BOGR,14,4,BOGR,5,13,,
21N,Plains,2,3,12,46,8,OPPO,34,10,PASM,9,40,,
21N,Plains,2,3,15,14,10,GUSA,24,2,BOGR,6,19,,
21N,Plains,2,3,18,16,7,PASM,14,9,GUSA,8,15,,
21N,Plains,2,3,21,12,5,BOGR,4,3,BOGR,4,8,,
21N,Plains,2,3,24,5,3,BOGR,5,2,BOGR,2.5,5,,
21N,Plains,2,4,3,12,4,VUOC,10,2,VUOC,3,11,,
21N,Plains,2,4,6,12,3,VUOC,12,2,VUOC,2.5,12,,
21N,Plains,2,4,9,28,9,PASM,12,10,VUOC,9.5,20,,
21N,Plains,2,4,12,9,5,VUOC,9,5,VUOC,5,9,,
21N,Plains,2,4,15,16,3,BOGR,18,8,VUOC,5.5,17,,
21N,Plains,2,4,18,2,1,BOGR,11,4,OEAL,2.5,6.5,,
21N,Plains,2,4,21,9,2,BOGR,4,1,BOGR,1.5,6.5,,
21N,Plains,2,4,24,10,4,SPCO,13,5,SIHY,4.5,11.5,,
21N,Plains,3,1,3,24,8,CRMI,10,5,PICO,6.5,17,,
21N,Plains,3,1,6,35,20,STCO,21,12,STCO,16,28,,
21N,Plains,3,1,9,19,6,BOGR,32,8,STCO,7,25.5,,
21N,Plains,3,1,12,24,4,STCO,10,5,BOGR,4.5,17,,
21N,Plains,3,1,15,8,5,BOGR,7,5,CRMI,5,7.5,,
21N,Plains,3,1,18,7,4,BOGR,8,7,CRMI,5.5,7.5,,
21N,Plains,3,1,21,10,4,BOGR,6,4,CRMI,4,8,,
21N,Plains,3,1,24,42,6,BOGR,10,3,GUSA,4.5,26,,
